col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,All
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Robert A Brady,All
Leslie Acosta,650,0,0,0,286,All
Ben Ramos,,246,0,0,165,All
Danilo R Burgos,,,130,0,47,All
Jose P Miranda,,,,9,13,All
Robert A Brady,,,,,21,All
Total,936,411,177,22,532,All
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,1
,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,Robert A Brady,1
Leslie Acosta,37,0,0,0,8,1
Danilo R Burgos,,18,0,0,1,1
Ben Ramos,,,4,0,11,1
Jose P Miranda,,,,0,0,1
Robert A Brady,,,,,2,1
Total,45,19,15,0,22,1
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,2
,Ben Ramos,Leslie Acosta,Danilo R Burgos,Jose P Miranda,Robert A Brady,2
Ben Ramos,27,0,0,0,13,2
Leslie Acosta,,23,0,0,16,2
Danilo R Burgos,,,13,0,3,2
Jose P Miranda,,,,2,1,2
Robert A Brady,,,,,3,2
Total,40,39,16,3,36,2
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,3
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Robert A Brady,3
Leslie Acosta,22,0,0,0,7,3
Ben Ramos,,16,0,0,6,3
Danilo R Burgos,,,3,0,0,3
Jose P Miranda,,,,0,0,3
Robert A Brady,,,,,0,3
Total,29,22,3,0,13,3
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,4
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Robert A Brady,4
Leslie Acosta,21,0,0,0,5,4
Ben Ramos,,15,0,0,8,4
Danilo R Burgos,,,13,0,1,4
Jose P Miranda,,,,0,0,4
Robert A Brady,,,,,1,4
Total,26,23,14,0,15,4
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,5
,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,Robert A Brady,5
Leslie Acosta,15,0,0,0,11,5
Danilo R Burgos,,18,0,0,3,5
Ben Ramos,,,5,0,9,5
Jose P Miranda,,,,4,1,5
Robert A Brady,,,,,0,5
Total,26,21,14,5,24,5
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,6
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Robert A Brady,6
Leslie Acosta,27,0,0,0,9,6
Ben Ramos,,14,0,0,5,6
Danilo R Burgos,,,2,0,1,6
Jose P Miranda,,,,0,0,6
Robert A Brady,,,,,1,6
Total,36,19,3,0,16,6
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,7
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Robert A Brady,7
Leslie Acosta,51,0,0,0,17,7
Ben Ramos,,9,0,0,5,7
Danilo R Burgos,,,6,0,1,7
Jose P Miranda,,,,1,2,7
Robert A Brady,,,,,1,7
Total,68,14,7,3,26,7
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,8
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Robert A Brady,8
Leslie Acosta,25,0,0,0,18,8
Ben Ramos,,5,0,0,4,8
Danilo R Burgos,,,2,0,5,8
Jose P Miranda,,,,1,1,8
Robert A Brady,,,,,0,8
Total,43,9,7,2,28,8
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,9
,Ben Ramos,Leslie Acosta,Danilo R Burgos,Jose P Miranda,Robert A Brady,9
Ben Ramos,30,0,0,0,11,9
Leslie Acosta,,22,0,0,5,9
Danilo R Burgos,,,2,0,3,9
Jose P Miranda,,,,0,0,9
Robert A Brady,,,,,1,9
Total,41,27,5,0,20,9
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,10
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Robert A Brady,10
Leslie Acosta,64,0,0,0,23,10
Ben Ramos,,28,0,0,16,10
Danilo R Burgos,,,6,0,5,10
Jose P Miranda,,,,0,0,10
Robert A Brady,,,,,0,10
Total,87,44,11,0,44,10
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,11
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Robert A Brady,11
Leslie Acosta,42,0,0,0,19,11
Ben Ramos,,16,0,0,6,11
Danilo R Burgos,,,2,0,1,11
Jose P Miranda,,,,0,1,11
Robert A Brady,,,,,1,11
Total,61,22,3,1,28,11
,Representative In The General Assembly 197th District - Democrat,,,,Representative In Congress 1st District - Democrat,12
,Ben Ramos,Leslie Acosta,Danilo R Burgos,Jose P Miranda,Robert A Brady,12
Ben Ramos,26,0,0,0,26,12
Leslie Acosta,,30,0,0,16,12
Danilo R Burgos,,,11,0,6,12
Jose P Miranda,,,,1,1,12
Robert A Brady,,,,,2,12
Total,52,46,17,2,51,12
