col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,,,,All
,Ronald Granville Waters,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Ronald Granville Waters,10,133,73,40,8,All
Tom Wolf,,24,0,0,0,All
Allyson Y Schwartz,,,13,0,0,All
Robert M Mccord,,,,11,0,All
Katie Mcginty,,,,,2,All
Total,264,157,86,51,10,All
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,,,,7
,Ronald Granville Waters,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,7
Ronald Granville Waters,3,37,21,11,2,7
Tom Wolf,,4,0,0,0,7
Allyson Y Schwartz,,,4,0,0,7
Robert M Mccord,,,,4,0,7
Katie Mcginty,,,,,0,7
Total,74,41,25,15,2,7
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,,,,19
,Ronald Granville Waters,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,19
Ronald Granville Waters,6,48,21,20,0,19
Tom Wolf,,13,0,0,0,19
Robert M Mccord,,,7,0,0,19
Allyson Y Schwartz,,,,3,0,19
Katie Mcginty,,,,,2,19
Total,95,61,28,23,2,19
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,,,,22
,Ronald Granville Waters,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,22
Ronald Granville Waters,1,48,32,8,6,22
Tom Wolf,,7,0,0,0,22
Allyson Y Schwartz,,,6,0,0,22
Robert M Mccord,,,,0,0,22
Katie Mcginty,,,,,0,22
Total,95,55,38,8,6,22
