col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,All
,John J Taylor,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,All
John J Taylor,3,22,22,16,15,All
Agnes Tilley,,1,16,14,13,All
Dave Kralle,,,0,11,11,All
Michael P Meehan,,,,0,12,All
Margaret L Recupido,,,,,0,All
Total,34,23,22,16,15,All
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,24
,John J Taylor,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,24
John J Taylor,3,22,22,16,15,24
Agnes Tilley,,1,16,14,13,24
Dave Kralle,,,0,11,11,24
Michael P Meehan,,,,0,12,24
Margaret L Recupido,,,,,0,24
Total,34,23,22,16,15,24
