col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,1
,Marylouise Isaacson,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Michelle L Rumbaugh,Albert C Littlepage,Nekisha Fulton,Domenick demuro,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Marylouise Isaacson,0,92,95,94,99,86,86,76,41,45,45,40,6,1
Darrell L Clarke,,0,85,82,80,77,74,70,34,41,32,36,6,1
Matthew D Myers,,,0,86,83,82,75,73,43,41,33,35,6,1
Micah Mahjoubian,,,,0,77,78,72,68,34,41,27,42,5,1
Michelle L Rumbaugh,,,,,0,77,79,66,40,39,37,27,3,1
Albert C Littlepage,,,,,,0,71,69,38,31,23,31,5,1
Nekisha Fulton,,,,,,,0,65,34,31,30,26,2,1
Domenick demuro,,,,,,,,0,30,29,21,28,4,1
Thomas J Rumbaugh,,,,,,,,,0,21,14,9,2,1
Tom Wolf,,,,,,,,,,24,0,0,0,1
Allyson Y Schwartz,,,,,,,,,,,23,0,0,1
Robert M Mccord,,,,,,,,,,,,18,0,1
Katie Mcginty,,,,,,,,,,,,,2,1
Total,136,115,115,115,106,90,89,82,46,93,78,74,10,1
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,2
,Micah Mahjoubian,Marylouise Isaacson,Matthew D Myers,Darrell L Clarke,Michelle L Rumbaugh,Nekisha Fulton,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,2
Micah Mahjoubian,0,53,41,34,34,34,29,26,22,34,17,17,4,2
Marylouise Isaacson,,0,42,38,41,41,37,31,28,29,18,18,3,2
Matthew D Myers,,,0,36,30,33,32,26,24,20,17,16,3,2
Darrell L Clarke,,,,0,27,28,25,20,20,31,13,8,3,2
Michelle L Rumbaugh,,,,,0,35,28,24,24,16,16,9,2,2
Nekisha Fulton,,,,,,0,28,22,20,17,13,10,2,2
Domenick demuro,,,,,,,0,31,24,12,14,12,3,2
Albert C Littlepage,,,,,,,,0,21,10,12,9,3,2
Thomas J Rumbaugh,,,,,,,,,0,11,8,10,2,2
