col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,All
Tom Wolf,94,0,0,0,346,186,223,64,All
Allyson Y Schwartz,,43,0,0,136,108,42,49,All
Robert M Mccord,,,19,0,70,39,54,22,All
Katie Mcginty,,,,3,38,44,10,13,All
Leslie Acosta,,,,,144,0,0,0,All
Danilo R Burgos,,,,,,121,0,0,All
Ben Ramos,,,,,,,52,0,All
Jose P Miranda,,,,,,,,21,All
Total,913,378,204,108,734,498,381,169,All
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Ben Ramos,Jose P Miranda,Leslie Acosta,Danilo R Burgos,1
Tom Wolf,6,0,0,0,17,10,5,3,1
Allyson Y Schwartz,,1,0,0,6,4,1,5,1
Robert M Mccord,,,1,0,1,2,2,2,1
Katie Mcginty,,,,0,1,1,2,0,1
Ben Ramos,,,,,2,0,0,0,1
Jose P Miranda,,,,,,1,0,0,1
Leslie Acosta,,,,,,,2,0,1
Danilo R Burgos,,,,,,,,1,1
Total,41,17,8,4,27,18,12,11,1
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,2
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Danilo R Burgos,Leslie Acosta,Ben Ramos,Jose P Miranda,2
Tom Wolf,5,0,0,0,19,16,16,0,2
Allyson Y Schwartz,,1,0,0,9,6,3,1,2
Robert M Mccord,,,1,0,3,5,4,1,2
Katie Mcginty,,,,0,9,3,0,0,2
Danilo R Burgos,,,,,4,0,0,0,2
Leslie Acosta,,,,,,3,0,0,2
Ben Ramos,,,,,,,4,0,2
Jose P Miranda,,,,,,,,0,2
Total,56,20,14,12,44,33,27,2,2
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,3
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,3
Tom Wolf,3,0,0,0,11,18,11,1,3
Allyson Y Schwartz,,2,0,0,6,0,3,1,3
Robert M Mccord,,,1,0,3,1,1,0,3
Katie Mcginty,,,,0,1,0,0,0,3
Leslie Acosta,,,,,4,0,0,0,3
Ben Ramos,,,,,,0,0,0,3
Danilo R Burgos,,,,,,,3,0,3
Jose P Miranda,,,,,,,,2,3
Total,44,12,6,1,25,19,18,4,3
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,4
