col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,All
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Christine M Tartaglione,Tomas Sanchez,Danny Savage,All
Mike Stack,60,0,0,0,0,706,265,288,All
Mark Smith,,4,0,0,0,50,24,34,All
Mark Critz,,,3,0,0,19,28,14,All
Brandon P Neuman,,,,12,0,23,9,16,All
Brad Koplinski,,,,,2,22,17,9,All
Christine M Tartaglione,,,,,,131,0,0,All
Tomas Sanchez,,,,,,,74,0,All
Danny Savage,,,,,,,,25,All
Total,"1,319",112,64,60,50,951,417,386,All
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,1
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Christine M Tartaglione,Tomas Sanchez,Danny Savage,1
Mike Stack,1,0,0,0,0,21,11,6,1
Mark Smith,,0,0,0,0,4,1,2,1
Brandon P Neuman,,,1,0,0,1,0,1,1
Mark Critz,,,,0,0,1,0,1,1
Brad Koplinski,,,,,0,1,0,0,1
Christine M Tartaglione,,,,,,7,0,0,1
Tomas Sanchez,,,,,,,4,0,1
Danny Savage,,,,,,,,1,1
Total,39,7,3,2,1,35,16,11,1
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,2
,Mike Stack,Brad Koplinski,Mark Critz,Mark Smith,Brandon P Neuman,Christine M Tartaglione,Tomas Sanchez,Danny Savage,2
Mike Stack,2,0,0,0,0,35,20,5,2
Brad Koplinski,,2,0,0,0,1,1,0,2
Mark Critz,,,0,0,0,0,4,0,2
Mark Smith,,,,0,0,2,0,1,2
Brandon P Neuman,,,,,1,0,1,0,2
Christine M Tartaglione,,,,,,7,0,0,2
Tomas Sanchez,,,,,,,4,0,2
Danny Savage,,,,,,,,2,2
Total,62,4,4,3,2,45,30,8,2
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,3
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Christine M Tartaglione,Tomas Sanchez,Danny Savage,3
Mike Stack,1,0,0,0,0,29,10,11,3
Mark Smith,,0,0,0,0,1,2,3,3
Brandon P Neuman,,,0,0,0,2,1,1,3
Mark Critz,,,,0,0,2,2,0,3
Brad Koplinski,,,,,0,0,1,0,3
Christine M Tartaglione,,,,,,5,0,0,3
Tomas Sanchez,,,,,,,6,0,3
Danny Savage,,,,,,,,1,3
Total,51,6,4,4,1,39,22,16,3
,Senator In The General Assembly 2nd District - Democrat,,,Lieutenant Governor - Democrat,,,,,4
,Christine M Tartaglione,Tomas Sanchez,Danny Savage,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,4
Christine M Tartaglione,10,0,0,39,12,4,1,1,4
Tomas Sanchez,,5,0,13,2,0,2,1,4
Danny Savage,,,2,13,0,0,0,0,4
Mike Stack,,,,0,0,0,0,0,4
Mark Smith,,,,,1,0,0,0,4
Mark Critz,,,,,,1,0,0,4
Brandon P Neuman,,,,,,,1,0,4
Brad Koplinski,,,,,,,,0,4
Total,67,23,15,65,15,5,4,2,4
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,5
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,Christine M Tartaglione,Tomas Sanchez,Danny Savage,5
Mike Stack,1,0,0,0,0,27,20,10,5
Mark Critz,,0,0,0,0,2,2,1,5
Mark Smith,,,0,0,0,1,2,2,5
Brandon P Neuman,,,,1,0,2,1,0,5
Brad Koplinski,,,,,0,1,0,0,5
Christine M Tartaglione,,,,,,3,0,0,5
Tomas Sanchez,,,,,,,3,0,5
Danny Savage,,,,,,,,0,5
Total,58,5,5,4,1,36,28,13,5
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,6
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,Christine M Tartaglione,Tomas Sanchez,Danny Savage,6
Mike Stack,2,0,0,0,0,31,7,9,6
Mark Critz,,0,0,0,0,1,2,0,6
Mark Smith,,,0,0,0,2,1,0,6
Brandon P Neuman,,,,1,0,1,0,0,6
Brad Koplinski,,,,,0,1,0,0,6
Christine M Tartaglione,,,,,,9,0,0,6
Tomas Sanchez,,,,,,,1,0,6
Danny Savage,,,,,,,,1,6
Total,49,3,3,2,1,45,11,10,6
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,7
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Christine M Tartaglione,Tomas Sanchez,Danny Savage,7
Mike Stack,4,0,0,0,0,31,16,3,7
Brandon P Neuman,,0,0,0,0,3,1,2,7
Mark Critz,,,0,0,0,2,0,1,7
Mark Smith,,,,0,0,1,1,1,7
Brad Koplinski,,,,,0,0,2,0,7
Christine M Tartaglione,,,,,,4,0,0,7
Tomas Sanchez,,,,,,,7,0,7
Danny Savage,,,,,,,,1,7
Total,54,6,3,3,2,41,27,8,7
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,8
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Christine M Tartaglione,Tomas Sanchez,Danny Savage,8
Mike Stack,1,0,0,0,0,18,9,5,8
Mark Smith,,0,0,0,0,0,1,1,8
Brad Koplinski,,,0,0,0,0,1,0,8
Brandon P Neuman,,,,0,0,1,0,0,8
Mark Critz,,,,,0,0,0,0,8
Christine M Tartaglione,,,,,,4,0,0,8
Tomas Sanchez,,,,,,,0,0,8
Danny Savage,,,,,,,,1,8
Total,33,2,1,1,0,23,11,7,8
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,9
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Christine M Tartaglione,Danny Savage,Tomas Sanchez,9
Mike Stack,3,0,0,0,0,21,6,7,9
Brandon P Neuman,,0,0,0,0,1,1,0,9
Mark Critz,,,0,0,0,0,1,1,9
Mark Smith,,,,1,0,0,0,0,9
Brad Koplinski,,,,,0,0,0,0,9
Christine M Tartaglione,,,,,,4,0,0,9
Danny Savage,,,,,,,2,0,9
Tomas Sanchez,,,,,,,,2,9
Total,37,2,2,1,0,26,10,10,9
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 2nd District - Democrat,,,10
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Tomas Sanchez,Christine M Tartaglione,Danny Savage,10
