col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Christine M Tartaglione,Danny Savage,Tomas Sanchez,All
Tom Wolf,4,0,0,0,33,28,4,All
Allyson Y Schwartz,,3,0,0,18,11,4,All
Robert M Mccord,,,0,0,8,1,5,All
Katie Mcginty,,,,0,2,0,1,All
Christine M Tartaglione,,,,,3,0,0,All
Danny Savage,,,,,,0,0,All
Tomas Sanchez,,,,,,,1,All
Total,69,36,14,3,64,40,15,All
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Christine M Tartaglione,Danny Savage,Tomas Sanchez,1
Tom Wolf,1,0,0,0,19,10,3,1
Allyson Y Schwartz,,2,0,0,8,3,3,1
Robert M Mccord,,,0,0,1,0,2,1
Katie Mcginty,,,,0,1,0,1,1
Christine M Tartaglione,,,,,1,0,0,1
Danny Savage,,,,,,0,0,1
Tomas Sanchez,,,,,,,1,1
Total,33,16,3,2,30,13,10,1
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,2
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Christine M Tartaglione,Danny Savage,Tomas Sanchez,2
Tom Wolf,3,0,0,0,14,18,1,2
Allyson Y Schwartz,,1,0,0,10,8,1,2
Robert M Mccord,,,0,0,7,1,3,2
Katie Mcginty,,,,0,1,0,0,2
Christine M Tartaglione,,,,,2,0,0,2
Danny Savage,,,,,,0,0,2
Tomas Sanchez,,,,,,,0,2
Total,36,20,11,1,34,27,5,2
