col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,1
,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,Barbara Carroll,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,1
Latrice Y Bryant,29,44,40,37,33,27,27,27,27,24,0,1
Gwen Collins,,1,34,32,28,26,26,26,23,23,0,1
Elaine Tomlin,,,1,32,26,21,22,21,21,20,0,1
Barbara Carroll,,,,0,21,19,18,20,19,16,0,1
David Rodriguez,,,,,1,25,25,25,23,23,0,1
Edward M Lloyd Jr,,,,,,2,23,22,19,19,0,1
Humberto Perez,,,,,,,1,23,22,20,0,1
Karen Voss,,,,,,,,1,21,21,0,1
Louis Agre,,,,,,,,,0,18,0,1
Ruth I Birchett,,,,,,,,,,0,0,1
Dawn Thomas,,,,,,,,,,,1,1
Total,84,47,42,38,35,30,29,29,27,26,1,1
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,2
,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,Barbara Carroll,Edward M Lloyd Jr,David Rodriguez,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,2
Latrice Y Bryant,23,37,33,33,31,27,26,23,19,16,0,2
Gwen Collins,,1,34,36,29,25,29,24,21,18,1,2
Elaine Tomlin,,,3,34,26,22,26,19,18,16,0,2
Barbara Carroll,,,,0,27,22,27,19,18,18,0,2
Edward M Lloyd Jr,,,,,2,25,25,21,19,15,0,2
David Rodriguez,,,,,,5,22,20,18,13,0,2
Karen Voss,,,,,,,1,21,19,17,0,2
Humberto Perez,,,,,,,,2,16,11,0,2
Louis Agre,,,,,,,,,0,10,0,2
Ruth I Birchett,,,,,,,,,,1,0,2
Dawn Thomas,,,,,,,,,,,0,2
Total,65,43,39,37,34,33,32,28,22,19,1,2
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,3
,Latrice Y Bryant,Barbara Carroll,David Rodriguez,Gwen Collins,Elaine Tomlin,Edward M Lloyd Jr,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,3
Latrice Y Bryant,23,28,25,27,26,22,22,19,17,14,0,3
Barbara Carroll,,2,22,30,29,21,23,20,17,14,0,3
David Rodriguez,,,4,22,24,27,22,23,20,15,0,3
Gwen Collins,,,,1,26,20,22,20,17,15,0,3
Elaine Tomlin,,,,,0,22,22,22,19,16,0,3
Edward M Lloyd Jr,,,,,,3,20,21,19,14,0,3
Karen Voss,,,,,,,0,22,19,15,0,3
Humberto Perez,,,,,,,,1,20,15,0,3
Louis Agre,,,,,,,,,0,12,0,3
Ruth I Birchett,,,,,,,,,,0,0,3
Dawn Thomas,,,,,,,,,,,0,3
Total,62,38,36,35,33,31,27,25,22,17,0,3
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,4
,Latrice Y Bryant,David Rodriguez,Barbara Carroll,Edward M Lloyd Jr,Elaine Tomlin,Gwen Collins,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,4
Latrice Y Bryant,45,32,37,38,34,36,28,27,19,23,1,4
David Rodriguez,,9,31,33,29,29,27,27,22,18,0,4
Barbara Carroll,,,0,31,39,36,29,29,21,24,1,4
Edward M Lloyd Jr,,,,5,30,33,27,29,22,23,1,4
Elaine Tomlin,,,,,0,35,27,31,24,22,0,4
Gwen Collins,,,,,,1,27,31,23,22,0,4
Humberto Perez,,,,,,,2,25,20,18,0,4
Karen Voss,,,,,,,,0,22,20,0,4
Louis Agre,,,,,,,,,0,14,0,4
Ruth I Birchett,,,,,,,,,,0,1,4
Dawn Thomas,,,,,,,,,,,0,4
Total,95,50,47,46,44,44,38,34,26,26,1,4
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,5
,Latrice Y Bryant,Barbara Carroll,Gwen Collins,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,5
Latrice Y Bryant,39,54,48,48,31,30,30,26,23,22,0,5
Barbara Carroll,,1,49,49,27,25,29,27,24,24,0,5
Gwen Collins,,,2,43,23,22,28,22,22,19,0,5
Elaine Tomlin,,,,1,25,24,26,23,22,20,0,5
David Rodriguez,,,,,3,30,25,24,24,18,0,5
Edward M Lloyd Jr,,,,,,2,24,23,23,17,0,5
Karen Voss,,,,,,,0,24,24,20,0,5
Humberto Perez,,,,,,,,0,23,17,0,5
Louis Agre,,,,,,,,,0,17,0,5
Ruth I Birchett,,,,,,,,,,0,0,5
Dawn Thomas,,,,,,,,,,,0,5
Total,104,60,54,53,38,34,33,30,27,25,0,5
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,6
,Latrice Y Bryant,Edward M Lloyd Jr,David Rodriguez,Gwen Collins,Barbara Carroll,Elaine Tomlin,Ruth I Birchett,Humberto Perez,Karen Voss,Louis Agre,Dawn Thomas,6
Latrice Y Bryant,20,15,15,15,17,16,12,11,11,8,0,6
Edward M Lloyd Jr,,9,15,9,11,10,10,9,11,10,0,6
David Rodriguez,,,7,10,12,10,10,10,10,9,0,6
Gwen Collins,,,,6,16,13,10,8,9,7,0,6
Barbara Carroll,,,,,2,15,13,12,12,8,0,6
Elaine Tomlin,,,,,,1,10,9,11,7,0,6
Ruth I Birchett,,,,,,,0,10,12,7,0,6
Humberto Perez,,,,,,,,0,9,5,0,6
Karen Voss,,,,,,,,,0,8,0,6
Louis Agre,,,,,,,,,,1,0,6
Dawn Thomas,,,,,,,,,,,1,6
Total,44,27,25,24,22,18,15,13,13,12,1,6
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,7
,Latrice Y Bryant,Barbara Carroll,Gwen Collins,David Rodriguez,Elaine Tomlin,Edward M Lloyd Jr,Ruth I Birchett,Karen Voss,Louis Agre,Humberto Perez,Dawn Thomas,7
Latrice Y Bryant,22,8,12,13,9,10,7,8,5,4,0,7
Barbara Carroll,,4,12,6,10,6,5,7,4,4,0,7
Gwen Collins,,,3,7,11,7,7,9,5,5,0,7
David Rodriguez,,,,5,5,10,4,6,4,4,0,7
Elaine Tomlin,,,,,2,5,5,6,2,2,0,7
Edward M Lloyd Jr,,,,,,3,4,6,4,4,0,7
Ruth I Birchett,,,,,,,2,6,5,4,0,7
Karen Voss,,,,,,,,0,4,4,0,7
Louis Agre,,,,,,,,,1,4,0,7
Humberto Perez,,,,,,,,,,0,0,7
Dawn Thomas,,,,,,,,,,,0,7
Total,41,20,19,18,15,13,11,10,7,5,0,7
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,8
,Latrice Y Bryant,Barbara Carroll,Gwen Collins,Elaine Tomlin,Edward M Lloyd Jr,Karen Voss,David Rodriguez,Ruth I Birchett,Humberto Perez,Louis Agre,Dawn Thomas,8
Latrice Y Bryant,13,29,26,24,16,13,14,14,14,13,0,8
Barbara Carroll,,0,25,24,15,12,13,14,13,12,0,8
Gwen Collins,,,1,21,15,14,14,12,13,13,1,8
Elaine Tomlin,,,,1,11,9,10,11,10,10,0,8
Edward M Lloyd Jr,,,,,2,11,12,14,14,13,0,8
Karen Voss,,,,,,1,10,11,11,11,1,8
David Rodriguez,,,,,,,1,11,12,12,0,8
Ruth I Birchett,,,,,,,,0,13,12,0,8
Humberto Perez,,,,,,,,,0,13,0,8
Louis Agre,,,,,,,,,,0,0,8
Dawn Thomas,,,,,,,,,,,0,8
Total,46,32,31,27,20,17,16,16,15,14,1,8
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,9
,Latrice Y Bryant,David Rodriguez,Edward M Lloyd Jr,Barbara Carroll,Gwen Collins,Elaine Tomlin,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,9
Latrice Y Bryant,16,27,28,27,27,23,18,14,14,14,0,9
David Rodriguez,,8,23,11,16,13,15,15,15,12,1,9
Edward M Lloyd Jr,,,2,14,17,12,15,14,13,11,0,9
Barbara Carroll,,,,2,21,20,11,10,10,9,0,9
Gwen Collins,,,,,2,20,16,15,14,13,0,9
Elaine Tomlin,,,,,,0,13,11,11,9,0,9
Karen Voss,,,,,,,1,14,13,12,0,9
Humberto Perez,,,,,,,,0,14,10,0,9
Louis Agre,,,,,,,,,1,10,0,9
Ruth I Birchett,,,,,,,,,,1,0,9
Dawn Thomas,,,,,,,,,,,0,9
Total,66,38,33,31,31,25,21,17,17,16,1,9
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,10
,Latrice Y Bryant,Barbara Carroll,Gwen Collins,Elaine Tomlin,Edward M Lloyd Jr,David Rodriguez,Humberto Perez,Ruth I Birchett,Karen Voss,Louis Agre,Dawn Thomas,10
Latrice Y Bryant,22,30,26,30,17,16,11,11,10,8,0,10
Barbara Carroll,,2,25,27,12,10,9,10,8,6,0,10
Gwen Collins,,,2,24,12,11,9,8,9,6,0,10
Elaine Tomlin,,,,0,14,12,11,9,10,8,0,10
Edward M Lloyd Jr,,,,,5,14,11,10,10,8,0,10
David Rodriguez,,,,,,4,11,9,10,8,0,10
Humberto Perez,,,,,,,1,8,9,7,0,10
Ruth I Birchett,,,,,,,,0,7,5,0,10
Karen Voss,,,,,,,,,0,6,0,10
Louis Agre,,,,,,,,,,1,0,10
Dawn Thomas,,,,,,,,,,,0,10
Total,62,35,33,31,23,21,12,12,10,9,0,10
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,11
,Latrice Y Bryant,Elaine Tomlin,Gwen Collins,Barbara Carroll,Ruth I Birchett,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Dawn Thomas,11
Latrice Y Bryant,9,26,24,25,14,11,13,9,8,9,0,11
Elaine Tomlin,,2,24,26,12,9,11,9,8,9,0,11
Gwen Collins,,,1,22,11,9,10,8,7,7,0,11
Barbara Carroll,,,,0,11,8,9,9,7,8,0,11
Ruth I Birchett,,,,,2,8,8,6,5,7,0,11
David Rodriguez,,,,,,2,11,8,7,8,0,11
Edward M Lloyd Jr,,,,,,,1,8,7,9,0,11
Humberto Perez,,,,,,,,0,5,8,0,11
Karen Voss,,,,,,,,,1,6,0,11
Louis Agre,,,,,,,,,,1,0,11
Dawn Thomas,,,,,,,,,,,0,11
Total,40,30,28,26,17,16,16,10,10,10,0,11
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,12
,Latrice Y Bryant,Barbara Carroll,Gwen Collins,Elaine Tomlin,Edward M Lloyd Jr,David Rodriguez,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,12
Latrice Y Bryant,10,20,22,20,15,14,13,14,13,10,0,12
Barbara Carroll,,2,19,20,10,12,12,12,11,9,1,12
Gwen Collins,,,0,17,11,12,14,14,13,8,1,12
Elaine Tomlin,,,,2,9,10,11,10,11,9,1,12
Edward M Lloyd Jr,,,,,5,13,9,10,10,6,0,12
David Rodriguez,,,,,,4,11,10,10,7,0,12
Karen Voss,,,,,,,3,12,13,8,0,12
Humberto Perez,,,,,,,,0,12,7,0,12
Louis Agre,,,,,,,,,0,8,0,12
Ruth I Birchett,,,,,,,,,,0,0,12
Dawn Thomas,,,,,,,,,,,0,12
Total,41,26,25,24,23,20,17,16,15,11,1,12
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,13
,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Edward M Lloyd Jr,David Rodriguez,Karen Voss,Elaine Tomlin,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,13
Latrice Y Bryant,11,37,30,26,26,23,21,22,17,10,0,13
Gwen Collins,,1,32,22,24,23,21,22,16,11,0,13
Barbara Carroll,,,2,17,19,18,20,17,14,10,0,13
Edward M Lloyd Jr,,,,4,20,21,11,21,17,9,0,13
David Rodriguez,,,,,1,22,13,21,17,9,0,13
Karen Voss,,,,,,1,13,20,18,8,0,13
Elaine Tomlin,,,,,,,0,10,11,9,0,13
Humberto Perez,,,,,,,,2,15,8,0,13
Louis Agre,,,,,,,,,0,8,0,13
Ruth I Birchett,,,,,,,,,,0,0,13
Dawn Thomas,,,,,,,,,,,0,13
Total,60,43,38,33,31,28,27,27,21,13,0,13
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,14
,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,David Rodriguez,Karen Voss,Edward M Lloyd Jr,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,14
Latrice Y Bryant,18,48,45,41,19,20,19,16,17,9,0,14
Gwen Collins,,2,47,46,19,24,17,19,20,11,0,14
Barbara Carroll,,,3,44,15,20,15,15,16,8,0,14
Elaine Tomlin,,,,4,15,18,13,13,15,9,0,14
David Rodriguez,,,,,6,19,16,15,14,8,0,14
Karen Voss,,,,,,2,17,16,18,10,0,14
Edward M Lloyd Jr,,,,,,,5,13,14,6,0,14
Humberto Perez,,,,,,,,0,17,8,0,14
Louis Agre,,,,,,,,,0,10,0,14
Ruth I Birchett,,,,,,,,,,0,0,14
Dawn Thomas,,,,,,,,,,,1,14
Total,72,61,56,53,30,28,26,23,21,11,1,14
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,15
,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,15
Latrice Y Bryant,17,42,40,40,38,39,34,33,32,12,0,15
Gwen Collins,,3,43,43,36,37,34,34,33,13,0,15
