col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,All
,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Latrice Y Bryant,10,805,792,732,577,573,480,452,403,361,7,768,511,193,39,All
Gwen Collins,,4,812,734,503,500,516,473,434,372,9,374,457,121,37,All
Barbara Carroll,,,2,767,477,470,474,444,401,362,10,361,461,103,31,All
Elaine Tomlin,,,,1,450,442,439,409,382,334,7,336,417,97,24,All
David Rodriguez,,,,,0,559,464,462,420,335,9,397,237,118,24,All
Edward M Lloyd Jr,,,,,,2,455,443,409,330,9,377,226,102,29,All
Karen Voss,,,,,,,0,441,414,332,6,251,241,78,26,All
Humberto Perez,,,,,,,,0,406,310,4,235,220,77,24,All
Louis Agre,,,,,,,,,0,289,2,214,188,68,26,All
Ruth I Birchett,,,,,,,,,,0,2,182,173,63,24,All
Dawn Thomas,,,,,,,,,,,0,15,5,4,0,All
Tom Wolf,,,,,,,,,,,,375,0,0,0,All
Allyson Y Schwartz,,,,,,,,,,,,,159,0,0,All
Robert M Mccord,,,,,,,,,,,,,,102,0,All
Katie Mcginty,,,,,,,,,,,,,,,16,All
Total,"1,540","1,005",976,893,778,738,598,557,496,442,24,"1,374",879,375,88,All
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,1
,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,Barbara Carroll,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Latrice Y Bryant,1,44,40,37,33,27,27,27,27,24,0,49,23,8,2,1
Gwen Collins,,0,34,32,28,26,26,26,23,23,0,21,18,6,2,1
Elaine Tomlin,,,1,32,26,21,22,21,21,20,0,22,14,2,2,1
Barbara Carroll,,,,0,21,19,18,20,19,16,0,17,17,1,2,1
David Rodriguez,,,,,0,25,25,25,23,23,0,22,9,3,1,1
Edward M Lloyd Jr,,,,,,0,23,22,19,19,0,15,9,4,2,1
Humberto Perez,,,,,,,0,23,22,20,0,16,8,4,1,1
Karen Voss,,,,,,,,0,21,21,0,15,10,4,0,1
Louis Agre,,,,,,,,,0,18,0,15,8,3,1,1
Ruth I Birchett,,,,,,,,,,0,0,13,8,4,1,1
Dawn Thomas,,,,,,,,,,,0,1,0,0,0,1
Tom Wolf,,,,,,,,,,,,15,0,0,0,1
Allyson Y Schwartz,,,,,,,,,,,,,7,0,0,1
Robert M Mccord,,,,,,,,,,,,,,4,0,1
Katie Mcginty,,,,,,,,,,,,,,,1,1
Total,84,47,42,38,35,30,29,29,27,26,1,68,33,14,4,1
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,2
,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,Barbara Carroll,Edward M Lloyd Jr,David Rodriguez,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,2
Latrice Y Bryant,1,37,33,33,31,27,26,23,19,16,0,30,20,11,1,2
Gwen Collins,,0,34,36,29,25,29,24,21,18,1,18,18,4,2,2
Elaine Tomlin,,,0,34,26,22,26,19,18,16,0,15,17,4,1,2
Barbara Carroll,,,,0,27,22,27,19,18,18,0,14,17,4,1,2
Edward M Lloyd Jr,,,,,0,25,25,21,19,15,0,18,10,5,1,2
David Rodriguez,,,,,,0,22,20,18,13,0,17,11,5,0,2
Karen Voss,,,,,,,0,21,19,17,0,12,15,4,1,2
Humberto Perez,,,,,,,,0,16,11,0,10,11,5,2,2
Louis Agre,,,,,,,,,0,10,0,13,5,3,1,2
Ruth I Birchett,,,,,,,,,,0,0,9,5,4,1,2
Dawn Thomas,,,,,,,,,,,0,1,0,0,0,2
Tom Wolf,,,,,,,,,,,,13,0,0,0,2
Allyson Y Schwartz,,,,,,,,,,,,,5,0,0,2
Robert M Mccord,,,,,,,,,,,,,,4,0,2
Katie Mcginty,,,,,,,,,,,,,,,1,2
Total,65,43,39,37,34,33,32,28,22,19,1,52,34,17,4,2
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,3
,Latrice Y Bryant,Barbara Carroll,David Rodriguez,Gwen Collins,Elaine Tomlin,Edward M Lloyd Jr,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,3
Latrice Y Bryant,1,28,25,27,26,22,22,19,17,14,0,29,20,10,2,3
Barbara Carroll,,0,22,30,29,21,23,20,17,14,0,12,17,6,3,3
David Rodriguez,,,0,22,24,27,22,23,20,15,0,18,10,7,1,3
Gwen Collins,,,,0,26,20,22,20,17,15,0,11,16,6,2,3
Elaine Tomlin,,,,,0,22,22,22,19,16,0,12,14,6,1,3
Edward M Lloyd Jr,,,,,,0,20,21,19,14,0,14,9,7,1,3
Karen Voss,,,,,,,0,22,19,15,0,9,10,5,3,3
Humberto Perez,,,,,,,,0,20,15,0,11,8,5,1,3
Louis Agre,,,,,,,,,0,12,0,10,7,4,1,3
Ruth I Birchett,,,,,,,,,,0,0,6,6,5,0,3
Dawn Thomas,,,,,,,,,,,0,0,0,0,0,3
Tom Wolf,,,,,,,,,,,,17,0,0,0,3
Allyson Y Schwartz,,,,,,,,,,,,,6,0,0,3
Robert M Mccord,,,,,,,,,,,,,,3,0,3
Katie Mcginty,,,,,,,,,,,,,,,1,3
Total,62,38,36,35,33,31,27,25,22,17,0,54,31,19,4,3
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,4
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Latrice Y Bryant,David Rodriguez,Barbara Carroll,Edward M Lloyd Jr,Elaine Tomlin,Gwen Collins,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,4
Tom Wolf,25,0,0,0,59,27,21,24,22,23,15,16,13,11,0,4
Allyson Y Schwartz,,10,0,0,21,14,16,13,13,12,13,12,9,9,1,4
Robert M Mccord,,,5,0,11,8,7,7,5,6,6,3,2,4,0,4
Katie Mcginty,,,,1,3,1,3,2,4,3,4,3,2,2,0,4
Latrice Y Bryant,,,,,1,32,37,38,34,36,28,27,19,23,1,4
David Rodriguez,,,,,,0,31,33,29,29,27,27,22,18,0,4
Barbara Carroll,,,,,,,0,31,39,36,29,29,21,24,1,4
Edward M Lloyd Jr,,,,,,,,0,30,33,27,29,22,23,1,4
Elaine Tomlin,,,,,,,,,0,35,27,31,24,22,0,4
Gwen Collins,,,,,,,,,,0,27,31,23,22,0,4
Humberto Perez,,,,,,,,,,,0,25,20,18,0,4
Karen Voss,,,,,,,,,,,,0,22,20,0,4
Louis Agre,,,,,,,,,,,,,0,14,0,4
Ruth I Birchett,,,,,,,,,,,,,,0,1,4
Dawn Thomas,,,,,,,,,,,,,,,0,4
Total,99,35,25,7,95,50,47,46,44,44,38,34,26,26,1,4
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,5
