col_1,col_2,division
,Representative In The General Assembly 182nd District - Democrat,All
,Brian Sims,All
Brian Sims,"3,567",All
Total,"3,567",All
,Representative In The General Assembly 182nd District - Democrat,1
,Brian Sims,1
Brian Sims,115,1
Total,115,1
,Representative In The General Assembly 182nd District - Democrat,2
,Brian Sims,2
Brian Sims,127,2
Total,127,2
,Representative In The General Assembly 182nd District - Democrat,3
,Brian Sims,3
Brian Sims,132,3
Total,132,3
,Representative In The General Assembly 182nd District - Democrat,4
,Brian Sims,4
Brian Sims,108,4
Total,108,4
,Representative In The General Assembly 182nd District - Democrat,5
,Brian Sims,5
Brian Sims,68,5
Total,68,5
,Representative In The General Assembly 182nd District - Democrat,6
,Brian Sims,6
Brian Sims,40,6
Total,40,6
,Representative In The General Assembly 182nd District - Democrat,7
,Brian Sims,7
Brian Sims,150,7
Total,150,7
,Representative In The General Assembly 182nd District - Democrat,8
,Brian Sims,8
Brian Sims,117,8
Total,117,8
,Representative In The General Assembly 182nd District - Democrat,9
,Brian Sims,9
Brian Sims,116,9
Total,116,9
,Representative In The General Assembly 182nd District - Democrat,10
,Brian Sims,10
Brian Sims,165,10
Total,165,10
,Representative In The General Assembly 182nd District - Democrat,11
,Brian Sims,11
Brian Sims,73,11
Total,73,11
,Representative In The General Assembly 182nd District - Democrat,12
,Brian Sims,12
Brian Sims,97,12
Total,97,12
,Representative In The General Assembly 182nd District - Democrat,13
,Brian Sims,13
Brian Sims,98,13
Total,98,13
,Representative In The General Assembly 182nd District - Democrat,14
,Brian Sims,14
Brian Sims,120,14
Total,120,14
,Representative In The General Assembly 182nd District - Democrat,15
,Brian Sims,15
Brian Sims,81,15
Total,81,15
,Representative In The General Assembly 182nd District - Democrat,16
,Brian Sims,16
Brian Sims,179,16
Total,179,16
,Representative In The General Assembly 182nd District - Democrat,17
,Brian Sims,17
Brian Sims,84,17
Total,84,17
,Representative In The General Assembly 182nd District - Democrat,18
,Brian Sims,18
Brian Sims,183,18
Total,183,18
,Representative In The General Assembly 182nd District - Democrat,19
,Brian Sims,19
Brian Sims,144,19
Total,144,19
,Representative In The General Assembly 182nd District - Democrat,20
,Brian Sims,20
Brian Sims,40,20
Total,40,20
,Representative In The General Assembly 182nd District - Democrat,21
,Brian Sims,21
Brian Sims,160,21
Total,160,21
,Representative In The General Assembly 182nd District - Democrat,22
,Brian Sims,22
Brian Sims,45,22
Total,45,22
,Representative In The General Assembly 182nd District - Democrat,23
,Brian Sims,23
Brian Sims,150,23
Total,150,23
,Representative In The General Assembly 182nd District - Democrat,24
,Brian Sims,24
Brian Sims,161,24
Total,161,24
,Representative In The General Assembly 182nd District - Democrat,25
,Brian Sims,25
Brian Sims,125,25
Total,125,25
,Representative In The General Assembly 182nd District - Democrat,26
,Brian Sims,26
Brian Sims,126,26
Total,126,26
,Representative In The General Assembly 182nd District - Democrat,27
,Brian Sims,27
Brian Sims,49,27
Total,49,27
,Representative In The General Assembly 182nd District - Democrat,28
,Brian Sims,28
Brian Sims,180,28
Total,180,28
,Representative In The General Assembly 182nd District - Democrat,29
,Brian Sims,29
Brian Sims,245,29
Total,245,29
,Representative In The General Assembly 182nd District - Democrat,30
,Brian Sims,30
Brian Sims,89,30
Total,89,30
