col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,1
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,1
Ken Washington,6,10,12,11,10,11,0,0,0,0,0,1
Jacque Whaumbush,,5,9,9,9,9,0,0,0,0,0,1
Kathryn S Huggins,,,2,12,11,11,0,0,0,0,0,1
Lisa Rhodes,,,,1,11,11,0,0,0,0,0,1
Monica Maria Djerassi,,,,,2,10,0,0,0,0,0,1
Willie Jordan,,,,,,1,0,0,0,0,0,1
Alishea Jackson,,,,,,,0,0,0,0,0,1
James Tyson,,,,,,,,0,0,0,0,1
Kevin C Hannah,,,,,,,,,0,0,0,1
Rasheen Crews,,,,,,,,,,0,0,1
Vernon D Brown,,,,,,,,,,,0,1
Total,19,15,15,13,13,12,0,0,0,0,0,1
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,2
,Ken Washington,Jacque Whaumbush,Lisa Rhodes,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,2
Ken Washington,23,36,33,36,34,32,0,0,0,0,0,2
Jacque Whaumbush,,9,34,33,32,29,0,0,0,0,0,2
Lisa Rhodes,,,4,33,33,29,0,0,0,0,0,2
Kathryn S Huggins,,,,3,33,30,0,0,0,0,0,2
Monica Maria Djerassi,,,,,2,30,0,0,0,0,0,2
Willie Jordan,,,,,,3,0,0,0,0,0,2
Alishea Jackson,,,,,,,0,0,0,0,0,2
James Tyson,,,,,,,,0,0,0,0,2
Kevin C Hannah,,,,,,,,,0,0,0,2
Rasheen Crews,,,,,,,,,,0,0,2
