col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 13th District - Democrat,,,,All
,Brendan F Boyle,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,All
Brendan F Boyle,39,"1,324",199,56,48,All
Brendan F Boyle,,132,0,0,0,All
Marjorie Margolies,,,56,0,0,All
Val Arkoosh,,,,24,0,All
Daylin Leach,,,,,20,All
Total,"1,666","1,456",255,80,68,All
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 13th District - Democrat,,,,1
,Brendan F Boyle,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,1
Brendan F Boyle,0,37,12,7,1,1
Brendan F Boyle,,6,0,0,0,1
Marjorie Margolies,,,7,0,0,1
Daylin Leach,,,,1,0,1
Val Arkoosh,,,,,1,1
Total,57,43,19,8,2,1
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 13th District - Democrat,,,,3
,Brendan F Boyle,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,3
Brendan F Boyle,1,53,6,3,0,3
Brendan F Boyle,,1,0,0,0,3
Marjorie Margolies,,,0,0,0,3
Val Arkoosh,,,,0,0,3
Daylin Leach,,,,,1,3
Total,63,54,6,3,1,3
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 170th District - Democrat,4
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Brendan F Boyle,4
Brendan F Boyle,8,0,0,0,42,4
Marjorie Margolies,,3,0,0,4,4
Daylin Leach,,,0,0,2,4
Val Arkoosh,,,,1,0,4
Brendan F Boyle,,,,,2,4
Total,50,7,2,1,50,4
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 13th District - Democrat,,,,5
,Brendan F Boyle,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,5
Brendan F Boyle,2,37,6,1,2,5
Brendan F Boyle,,1,0,0,0,5
Marjorie Margolies,,,4,0,0,5
Val Arkoosh,,,,3,0,5
Daylin Leach,,,,,0,5
Total,48,38,10,4,2,5
,Representative In The General Assembly 170th District - Democrat,Representative In Congress 13th District - Democrat,,,,6
,Brendan F Boyle,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,6
Brendan F Boyle,3,82,14,2,0,6
Brendan F Boyle,,4,0,0,0,6
