col_1,col_2,division
,Representative In Congress 1st District - Democrat,1
,Robert A Brady,1
Robert A Brady,77,1
Total,77,1
,Representative In Congress 1st District - Democrat,2
,Robert A Brady,2
Robert A Brady,82,2
Total,82,2
,Representative In Congress 1st District - Democrat,3
,Robert A Brady,3
Robert A Brady,134,3
Total,134,3
,Representative In Congress 1st District - Democrat,4
,Robert A Brady,4
Robert A Brady,90,4
Total,90,4
,Representative In Congress 1st District - Democrat,5
,Robert A Brady,5
Robert A Brady,49,5
Total,49,5
,Representative In Congress 1st District - Democrat,6
,Robert A Brady,6
Robert A Brady,44,6
Total,44,6
,Representative In Congress 1st District - Democrat,7
,Robert A Brady,7
Robert A Brady,41,7
Total,41,7
,Representative In Congress 1st District - Democrat,8
,Robert A Brady,8
Robert A Brady,62,8
Total,62,8
,Representative In Congress 1st District - Democrat,9
,Robert A Brady,9
Robert A Brady,102,9
Total,102,9
,Representative In Congress 1st District - Democrat,10
,Robert A Brady,10
Robert A Brady,66,10
Total,66,10
,Representative In Congress 1st District - Democrat,11
,Robert A Brady,11
Robert A Brady,130,11
Total,130,11
,Representative In Congress 1st District - Democrat,12
,Robert A Brady,12
Robert A Brady,37,12
Total,37,12
,Representative In Congress 1st District - Democrat,13
,Robert A Brady,13
Robert A Brady,56,13
Total,56,13
,Representative In Congress 1st District - Democrat,14
,Robert A Brady,14
Robert A Brady,69,14
Total,69,14
,Representative In Congress 1st District - Democrat,15
,Robert A Brady,15
Robert A Brady,121,15
Total,121,15
,Representative In Congress 1st District - Democrat,16
,Robert A Brady,16
Robert A Brady,50,16
Total,50,16
,Representative In Congress 1st District - Democrat,17
,Robert A Brady,17
Robert A Brady,86,17
Total,86,17
,Representative In Congress 1st District - Democrat,18
,Robert A Brady,18
Robert A Brady,81,18
Total,81,18
,Representative In Congress 1st District - Democrat,19
,Robert A Brady,19
Robert A Brady,101,19
Total,101,19
,Representative In Congress 1st District - Democrat,20
,Robert A Brady,20
Robert A Brady,125,20
Total,125,20
,Representative In Congress 1st District - Democrat,21
,Robert A Brady,21
Robert A Brady,95,21
Total,95,21
,Representative In Congress 1st District - Democrat,All
,Robert A Brady,All
Robert A Brady,"1,698",All
Total,"1,698",All
