col_1,col_2,col_3,col_4,col_5,division
,Member Of - Republican State Committee 13th Congressional District,,,,All
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,All
Dave Kralle,390,538,386,331,All
Agnes Tilley,,93,345,321,All
Michael P Meehan,,,61,337,All
Margaret L Recupido,,,,9,All
Total,"1,006",657,487,366,All
,Member Of - Republican State Committee 13th Congressional District,,,,1
,Dave Kralle,Michael P Meehan,Agnes Tilley,Margaret L Recupido,1
Dave Kralle,4,7,7,6,1
Michael P Meehan,,2,7,6,1
Agnes Tilley,,,0,6,1
Margaret L Recupido,,,,0,1
Total,11,9,7,6,1
,Member Of - Republican State Committee 13th Congressional District,,,,2
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,2
Dave Kralle,6,22,12,11,2
Agnes Tilley,,2,12,10,2
Michael P Meehan,,,1,10,2
Margaret L Recupido,,,,0,2
Total,29,24,13,11,2
,Member Of - Republican State Committee 13th Congressional District,,,,3
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,3
Dave Kralle,5,9,5,3,3
Agnes Tilley,,1,5,3,3
Michael P Meehan,,,1,3,3
Margaret L Recupido,,,,0,3
Total,15,11,7,3,3
,Member Of - Republican State Committee 13th Congressional District,,,,4
,Dave Kralle,Michael P Meehan,Agnes Tilley,Margaret L Recupido,4
Dave Kralle,3,5,5,3,4
Michael P Meehan,,1,4,3,4
Agnes Tilley,,,0,3,4
Margaret L Recupido,,,,1,4
Total,10,7,6,4,4
,Member Of - Republican State Committee 13th Congressional District,,,,5
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,5
Dave Kralle,4,12,5,5,5
Agnes Tilley,,2,6,6,5
Margaret L Recupido,,,0,7,5
Michael P Meehan,,,,0,5
Total,16,15,7,7,5
,Member Of - Republican State Committee 13th Congressional District,,,,6
,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,6
Agnes Tilley,5,16,13,13,6
Dave Kralle,,4,13,13,6
Michael P Meehan,,,1,13,6
Margaret L Recupido,,,,0,6
Total,21,20,14,13,6
,Member Of - Republican State Committee 13th Congressional District,,,,7
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,7
Dave Kralle,10,16,9,6,7
Agnes Tilley,,1,6,6,7
Margaret L Recupido,,,1,6,7
Michael P Meehan,,,,0,7
Total,30,19,11,7,7
,Member Of - Republican State Committee 13th Congressional District,,,,8
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,8
Dave Kralle,9,13,6,6,8
Agnes Tilley,,4,7,6,8
Michael P Meehan,,,1,6,8
Margaret L Recupido,,,,1,8
Total,22,18,8,7,8
,Member Of - Republican State Committee 13th Congressional District,,,,9
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,9
Dave Kralle,14,16,7,7,9
Agnes Tilley,,5,7,8,9
Michael P Meehan,,,2,7,9
Margaret L Recupido,,,,0,9
Total,30,22,9,8,9
,Member Of - Republican State Committee 13th Congressional District,,,,10
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,10
Dave Kralle,5,6,4,2,10
Agnes Tilley,,0,2,2,10
Michael P Meehan,,,0,2,10
Margaret L Recupido,,,,0,10
Total,13,6,4,2,10
,Member Of - Republican State Committee 13th Congressional District,,,,11
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,11
Dave Kralle,10,16,15,13,11
Agnes Tilley,,3,15,14,11
Michael P Meehan,,,4,14,11
Margaret L Recupido,,,,0,11
Total,28,21,21,14,11
,Member Of - Republican State Committee 13th Congressional District,,,,12
,Dave Kralle,Michael P Meehan,Agnes Tilley,Margaret L Recupido,12
Dave Kralle,5,6,6,6,12
Michael P Meehan,,1,4,5,12
Agnes Tilley,,,1,5,12
Margaret L Recupido,,,,0,12
Total,14,8,7,7,12
,Member Of - Republican State Committee 13th Congressional District,,,,13
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,13
Dave Kralle,11,3,3,2,13
Agnes Tilley,,3,2,2,13
Michael P Meehan,,,1,3,13
Margaret L Recupido,,,,0,13
Total,15,6,5,3,13
,Member Of - Republican State Committee 13th Congressional District,,,,14
,Dave Kralle,Michael P Meehan,Agnes Tilley,Margaret L Recupido,14
Dave Kralle,3,5,4,3,14
Michael P Meehan,,2,4,5,14
Agnes Tilley,,,2,4,14
Margaret L Recupido,,,,0,14
Total,9,9,7,5,14
,Member Of - Republican State Committee 13th Congressional District,,,,15
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,15
Dave Kralle,8,8,5,5,15
Agnes Tilley,,2,5,4,15
Michael P Meehan,,,3,4,15
