col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,All
,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Marylouise Isaacson,Nekisha Fulton,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,All
Darrell L Clarke,10,25,20,19,18,18,19,13,6,45,4,2,1,1,All
Micah Mahjoubian,,0,21,15,16,16,17,12,6,28,2,1,0,1,All
Matthew D Myers,,,0,14,13,11,18,14,6,23,3,0,1,1,All
Michelle L Rumbaugh,,,,0,21,19,13,15,7,21,3,0,1,1,All
Marylouise Isaacson,,,,,0,20,13,14,8,17,4,1,1,1,All
Nekisha Fulton,,,,,,0,14,14,8,16,3,1,1,1,All
Domenick demuro,,,,,,,0,11,7,17,2,0,1,1,All
Albert C Littlepage,,,,,,,,0,7,14,3,0,1,1,All
Thomas J Rumbaugh,,,,,,,,,0,6,1,0,1,0,All
Mike Stack,,,,,,,,,,7,0,0,0,0,All
Mark Smith,,,,,,,,,,,0,0,0,0,All
Mark Critz,,,,,,,,,,,,0,0,0,All
Brad Koplinski,,,,,,,,,,,,,0,0,All
Brandon P Neuman,,,,,,,,,,,,,,0,All
Total,63,32,28,27,25,23,22,19,8,63,6,3,1,1,All
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,10
,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Marylouise Isaacson,Nekisha Fulton,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,10
Darrell L Clarke,10,25,20,19,18,18,19,13,6,45,4,2,1,1,10
Micah Mahjoubian,,0,21,15,16,16,17,12,6,28,2,1,0,1,10
Matthew D Myers,,,0,14,13,11,18,14,6,23,3,0,1,1,10
Michelle L Rumbaugh,,,,0,21,19,13,15,7,21,3,0,1,1,10
Marylouise Isaacson,,,,,0,20,13,14,8,17,4,1,1,1,10
Nekisha Fulton,,,,,,0,14,14,8,16,3,1,1,1,10
Domenick demuro,,,,,,,0,11,7,17,2,0,1,1,10
Albert C Littlepage,,,,,,,,0,7,14,3,0,1,1,10
Thomas J Rumbaugh,,,,,,,,,0,6,1,0,1,0,10
Mike Stack,,,,,,,,,,7,0,0,0,0,10
Mark Smith,,,,,,,,,,,0,0,0,0,10
Mark Critz,,,,,,,,,,,,0,0,0,10
Brad Koplinski,,,,,,,,,,,,,0,0,10
Brandon P Neuman,,,,,,,,,,,,,,0,10
Total,63,32,28,27,25,23,22,19,8,63,6,3,1,1,10
