col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,All
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,James R Roebuck,Algernong Allen,All
Mike Stack,39,0,0,0,0,"1,489",668,All
Brad Koplinski,,8,0,0,0,148,48,All
Mark Smith,,,3,0,0,92,61,All
Mark Critz,,,,4,0,61,33,All
Brandon P Neuman,,,,,7,41,23,All
James R Roebuck,,,,,,318,0,All
Algernong Allen,,,,,,,142,All
Total,"2,196",204,156,98,71,"2,149",975,All
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,1
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,James R Roebuck,Algernong Allen,1
Mike Stack,3,0,0,0,0,77,37,1
Brad Koplinski,,0,0,0,0,10,6,1
Mark Smith,,,0,0,0,8,6,1
Brandon P Neuman,,,,1,0,3,4,1
Mark Critz,,,,,0,2,1,1
James R Roebuck,,,,,,14,0,1
Algernong Allen,,,,,,,5,1
Total,117,16,14,8,3,114,59,1
,Representative In The General Assembly 188th District - Democrat,,Lieutenant Governor - Democrat,,,,,2
,James R Roebuck,Algernong Allen,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Critz,Mark Smith,2
James R Roebuck,12,0,45,10,4,4,5,2
Algernong Allen,,7,32,4,2,3,0,2
Mike Stack,,,0,0,0,0,0,2
Brad Koplinski,,,,1,0,0,0,2
Brandon P Neuman,,,,,1,0,0,2
Mark Critz,,,,,,0,0,2
Mark Smith,,,,,,,0,2
Total,80,48,77,15,7,7,5,2
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,3
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,James R Roebuck,Algernong Allen,3
Mike Stack,4,0,0,0,0,60,37,3
Mark Smith,,0,0,0,0,7,6,3
Brad Koplinski,,,0,0,0,4,1,3
Mark Critz,,,,0,0,3,0,3
Brandon P Neuman,,,,,0,0,1,3
James R Roebuck,,,,,,14,0,3
Algernong Allen,,,,,,,8,3
Total,101,13,5,3,1,88,53,3
,Representative In The General Assembly 188th District - Democrat,,Lieutenant Governor - Democrat,,,,,4
,James R Roebuck,Algernong Allen,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,4
James R Roebuck,10,0,44,8,2,3,0,4
Algernong Allen,,9,13,1,2,0,1,4
Mike Stack,,,0,0,0,0,0,4
Brad Koplinski,,,,0,0,0,0,4
Mark Smith,,,,,0,0,0,4
Mark Critz,,,,,,0,0,4
Brandon P Neuman,,,,,,,1,4
Total,67,26,57,9,4,3,2,4
,Representative In The General Assembly 188th District - Democrat,,Lieutenant Governor - Democrat,,,,,5
,James R Roebuck,Algernong Allen,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,5
James R Roebuck,21,0,66,5,3,1,0,5
Algernong Allen,,5,24,3,1,1,0,5
Mike Stack,,,2,0,0,0,0,5
Mark Critz,,,,0,0,0,0,5
Mark Smith,,,,,1,0,0,5
Brandon P Neuman,,,,,,0,0,5
Brad Koplinski,,,,,,,0,5
Total,96,34,92,8,5,2,0,5
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,6
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,James R Roebuck,Algernong Allen,6
Mike Stack,1,0,0,0,0,61,31,6
Brandon P Neuman,,1,0,0,0,5,0,6
Mark Smith,,,0,0,0,1,2,6
Brad Koplinski,,,,1,0,0,0,6
Mark Critz,,,,,0,1,0,6
James R Roebuck,,,,,,18,0,6
Algernong Allen,,,,,,,6,6
Total,93,6,3,1,1,86,39,6
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,7
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,Algernong Allen,James R Roebuck,7
Mike Stack,2,0,0,0,0,55,51,7
Brad Koplinski,,0,0,0,0,5,4,7
Mark Smith,,,0,0,0,2,6,7
Mark Critz,,,,1,0,3,0,7
Brandon P Neuman,,,,,0,1,0,7
Algernong Allen,,,,,,9,0,7
James R Roebuck,,,,,,,9,7
Total,108,9,8,4,1,75,70,7
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,8
,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Smith,Mark Critz,James R Roebuck,Algernong Allen,8
Mike Stack,5,0,0,0,0,58,45,8
Brad Koplinski,,0,0,0,0,6,4,8
Brandon P Neuman,,,0,0,0,2,1,8
Mark Smith,,,,0,0,2,1,8
Mark Critz,,,,,0,2,0,8
James R Roebuck,,,,,,14,0,8
Algernong Allen,,,,,,,16,8
Total,108,10,3,3,2,84,67,8
,Representative In The General Assembly 188th District - Democrat,,Lieutenant Governor - Democrat,,,,,9
,James R Roebuck,Algernong Allen,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,9
James R Roebuck,23,0,52,9,5,3,1,9
Algernong Allen,,8,26,7,2,1,0,9
Mike Stack,,,0,0,0,0,0,9
Brad Koplinski,,,,0,0,0,0,9
Mark Smith,,,,,0,0,0,9
Brandon P Neuman,,,,,,0,0,9
Mark Critz,,,,,,,0,9
Total,93,44,78,16,7,4,1,9
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,10
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,James R Roebuck,Algernong Allen,10
Mike Stack,4,0,0,0,0,42,31,10
Brad Koplinski,,1,0,0,0,5,2,10
Mark Smith,,,0,0,0,3,3,10
Mark Critz,,,,0,0,1,1,10
Brandon P Neuman,,,,,0,0,0,10
James R Roebuck,,,,,,14,0,10
Algernong Allen,,,,,,,7,10
Total,77,8,6,2,0,65,44,10
,Representative In The General Assembly 188th District - Democrat,,Lieutenant Governor - Democrat,,,,,11
,James R Roebuck,Algernong Allen,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,11
James R Roebuck,12,0,100,4,3,0,0,11
Algernong Allen,,2,15,2,1,2,1,11
Mike Stack,,,0,0,0,0,0,11
Mark Critz,,,,0,0,0,0,11
Mark Smith,,,,,0,0,0,11
Brad Koplinski,,,,,,1,0,11
Brandon P Neuman,,,,,,,0,11
Total,119,23,115,6,4,3,1,11
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,12
,Mike Stack,Mark Critz,Brad Koplinski,Mark Smith,Brandon P Neuman,James R Roebuck,Algernong Allen,12
Mike Stack,2,0,0,0,0,40,32,12
Mark Critz,,0,0,0,0,5,2,12
Brad Koplinski,,,1,0,0,2,0,12
Mark Smith,,,,0,0,3,0,12
Brandon P Neuman,,,,,0,1,1,12
James R Roebuck,,,,,,14,0,12
Algernong Allen,,,,,,,2,12
Total,74,7,3,3,2,65,37,12
,Representative In The General Assembly 188th District - Democrat,,Lieutenant Governor - Democrat,,,,,13
