col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Brendan F Boyle,142,0,0,0,"1,436",871,301,150,All
Marjorie Margolies,,31,0,0,128,310,25,33,All
Val Arkoosh,,,6,0,82,78,35,15,All
Daylin Leach,,,,1,69,77,35,9,All
Tom Wolf,,,,,51,0,0,0,All
Allyson Y Schwartz,,,,,,58,0,0,All
Robert M Mccord,,,,,,,15,0,All
Katie Mcginty,,,,,,,,10,All
Total,"2,900",527,216,191,"1,766","1,394",411,217,All
,Governor - Democrat,,,,Representative In Congress 13th District - Democrat,,,,1
,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,1
Tom Wolf,1,0,0,0,21,4,5,2,1
Allyson Y Schwartz,,0,0,0,7,10,0,0,1
Katie Mcginty,,,0,0,1,0,0,0,1
Robert M Mccord,,,,0,1,0,0,0,1
Brendan F Boyle,,,,,0,0,0,0,1
Marjorie Margolies,,,,,,0,0,0,1
Daylin Leach,,,,,,,0,0,1
Val Arkoosh,,,,,,,,0,1
Total,33,17,1,1,30,14,5,2,1
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,2
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,2
Brendan F Boyle,4,0,0,0,13,10,2,1,2
Marjorie Margolies,,2,0,0,1,1,0,0,2
Val Arkoosh,,,0,0,2,1,0,0,2
Daylin Leach,,,,0,0,0,0,0,2
Allyson Y Schwartz,,,,,0,0,0,0,2
Tom Wolf,,,,,,3,0,0,2
Robert M Mccord,,,,,,,0,0,2
Katie Mcginty,,,,,,,,0,2
Total,30,4,3,0,16,15,2,1,2
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,3
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,3
Brendan F Boyle,5,0,0,0,40,29,11,6,3
Marjorie Margolies,,0,0,0,1,7,0,1,3
Daylin Leach,,,0,0,1,4,0,0,3
Val Arkoosh,,,,0,1,0,0,1,3
Tom Wolf,,,,,0,0,0,0,3
Allyson Y Schwartz,,,,,,1,0,0,3
Robert M Mccord,,,,,,,1,0,3
Katie Mcginty,,,,,,,,0,3
Total,91,9,5,2,43,41,12,8,3
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,4
,Brendan F Boyle,Val Arkoosh,Marjorie Margolies,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
Brendan F Boyle,4,0,0,0,61,19,11,7,4
Val Arkoosh,,0,0,0,1,2,0,0,4
Marjorie Margolies,,,0,0,1,1,0,0,4
Daylin Leach,,,,0,1,0,0,0,4
Tom Wolf,,,,,0,0,0,0,4
Allyson Y Schwartz,,,,,,0,0,0,4
Robert M Mccord,,,,,,,0,0,4
Katie Mcginty,,,,,,,,0,4
Total,102,3,2,1,64,22,11,7,4
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,5
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,5
Brendan F Boyle,1,0,0,0,29,9,4,2,5
Marjorie Margolies,,0,0,0,4,6,1,0,5
Daylin Leach,,,0,0,4,2,1,0,5
Val Arkoosh,,,,0,1,2,1,0,5
Tom Wolf,,,,,0,0,0,0,5
Allyson Y Schwartz,,,,,,1,0,0,5
Robert M Mccord,,,,,,,0,0,5
Katie Mcginty,,,,,,,,0,5
Total,45,11,7,4,38,20,7,2,5
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,6
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,6
Brendan F Boyle,6,0,0,0,45,19,9,1,6
Marjorie Margolies,,1,0,0,1,4,0,2,6
Daylin Leach,,,0,0,0,1,3,0,6
Val Arkoosh,,,,0,3,0,0,0,6
Tom Wolf,,,,,1,0,0,0,6
Allyson Y Schwartz,,,,,,0,0,0,6
Robert M Mccord,,,,,,,0,0,6
Katie Mcginty,,,,,,,,0,6
Total,80,8,4,3,50,24,12,3,6
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,7
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,7
Brendan F Boyle,3,0,0,0,57,12,8,2,7
Marjorie Margolies,,0,0,0,1,5,0,0,7
Val Arkoosh,,,0,0,0,1,1,1,7
Daylin Leach,,,,0,1,0,0,0,7
Tom Wolf,,,,,0,0,0,0,7
Allyson Y Schwartz,,,,,,0,0,0,7
Robert M Mccord,,,,,,,0,0,7
Katie Mcginty,,,,,,,,1,7
Total,82,6,3,1,59,18,9,4,7
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,8
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,8
Brendan F Boyle,7,0,0,0,24,21,7,1,8
Marjorie Margolies,,1,0,0,14,0,0,0,8
Daylin Leach,,,0,0,3,5,0,0,8
Val Arkoosh,,,,0,4,1,0,0,8
Allyson Y Schwartz,,,,,3,0,0,0,8
Tom Wolf,,,,,,0,0,0,8
Robert M Mccord,,,,,,,1,0,8
Katie Mcginty,,,,,,,,0,8
Total,60,15,8,5,48,27,8,1,8
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,9
,Brendan F Boyle,Daylin Leach,Marjorie Margolies,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,9
Brendan F Boyle,4,0,0,0,41,30,7,3,9
Daylin Leach,,0,0,0,1,3,1,0,9
Marjorie Margolies,,,0,0,2,1,0,1,9
Val Arkoosh,,,,0,0,0,0,0,9
Tom Wolf,,,,,5,0,0,0,9
Allyson Y Schwartz,,,,,,0,0,0,9
Katie Mcginty,,,,,,,0,0,9
Robert M Mccord,,,,,,,,0,9
Total,85,5,4,0,49,34,8,4,9
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,10
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,10
Brendan F Boyle,2,0,0,0,39,23,6,6,10
Marjorie Margolies,,0,0,0,6,9,3,0,10
Val Arkoosh,,,0,0,2,5,1,0,10
Daylin Leach,,,,0,1,0,1,0,10
Tom Wolf,,,,,2,0,0,0,10
Allyson Y Schwartz,,,,,,1,0,0,10
Robert M Mccord,,,,,,,0,0,10
Katie Mcginty,,,,,,,,0,10
Total,76,18,8,2,50,38,11,6,10
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,11
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,11
Brendan F Boyle,0,0,0,0,26,14,3,0,11
Marjorie Margolies,,0,0,0,3,3,1,0,11
Daylin Leach,,,0,0,0,2,0,1,11
Val Arkoosh,,,,0,0,1,1,0,11
Tom Wolf,,,,,1,0,0,0,11
Allyson Y Schwartz,,,,,,1,0,0,11
Robert M Mccord,,,,,,,0,0,11
Katie Mcginty,,,,,,,,0,11
Total,43,7,3,2,30,21,5,1,11
,Governor - Democrat,,,,Representative In Congress 13th District - Democrat,,,,12
,Allyson Y Schwartz,Tom Wolf,Katie Mcginty,Robert M Mccord,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,12
Allyson Y Schwartz,2,0,0,0,19,16,3,1,12
Tom Wolf,,1,0,0,14,7,1,0,12
Katie Mcginty,,,1,0,2,0,0,0,12
Robert M Mccord,,,,0,1,0,0,0,12
Brendan F Boyle,,,,,0,0,0,0,12
Marjorie Margolies,,,,,,1,0,0,12
Daylin Leach,,,,,,,0,0,12
Val Arkoosh,,,,,,,,0,12
Total,41,23,3,1,36,24,4,1,12
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,13
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,13
Brendan F Boyle,1,0,0,0,29,30,9,4,13
Marjorie Margolies,,0,0,0,6,4,0,0,13
Val Arkoosh,,,0,0,3,3,3,0,13
Daylin Leach,,,,0,3,1,0,0,13
Allyson Y Schwartz,,,,,0,0,0,0,13
Tom Wolf,,,,,,0,0,0,13
Robert M Mccord,,,,,,,0,0,13
Katie Mcginty,,,,,,,,0,13
Total,73,10,9,4,41,38,12,4,13
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,14
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,14
Brendan F Boyle,4,0,0,0,21,12,10,1,14
Marjorie Margolies,,0,0,0,3,7,1,1,14
Daylin Leach,,,0,0,1,2,2,0,14
Val Arkoosh,,,,0,2,0,0,2,14
Tom Wolf,,,,,2,0,0,0,14
Allyson Y Schwartz,,,,,,1,0,0,14
Robert M Mccord,,,,,,,0,0,14
Katie Mcginty,,,,,,,,0,14
Total,48,12,5,4,29,22,13,4,14
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,15
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,15
Brendan F Boyle,0,0,0,0,11,14,3,1,15
Marjorie Margolies,,0,0,0,5,1,0,0,15
Daylin Leach,,,0,0,1,1,0,0,15
Val Arkoosh,,,,0,1,0,1,0,15
Allyson Y Schwartz,,,,,0,0,0,0,15
Tom Wolf,,,,,,1,0,0,15
Robert M Mccord,,,,,,,0,0,15
Katie Mcginty,,,,,,,,0,15
Total,29,6,2,2,18,17,4,1,15
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,16
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,16
Brendan F Boyle,7,0,0,0,46,33,6,4,16
Marjorie Margolies,,0,0,0,2,7,3,0,16
Val Arkoosh,,,0,0,4,3,0,1,16
Daylin Leach,,,,0,2,1,1,1,16
Tom Wolf,,,,,1,0,0,0,16
Allyson Y Schwartz,,,,,,0,0,0,16
Katie Mcginty,,,,,,,1,0,16
Robert M Mccord,,,,,,,,0,16
Total,96,12,8,5,55,44,11,6,16
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,17
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,17
Brendan F Boyle,3,0,0,0,40,17,8,8,17
Marjorie Margolies,,0,0,0,5,10,1,1,17
Val Arkoosh,,,1,0,3,2,3,0,17
Daylin Leach,,,,0,0,1,0,0,17
Tom Wolf,,,,,0,0,0,0,17
Allyson Y Schwartz,,,,,,0,0,0,17
Robert M Mccord,,,,,,,0,0,17
Katie Mcginty,,,,,,,,0,17
Total,76,17,9,1,48,30,12,9,17
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,18
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Allyson Y Schwartz,Tom Wolf,Katie Mcginty,Robert M Mccord,18
Brendan F Boyle,5,0,0,0,19,26,3,4,18
Marjorie Margolies,,0,0,0,3,3,0,0,18
Val Arkoosh,,,0,0,4,0,1,0,18
Daylin Leach,,,,0,4,0,0,0,18
Allyson Y Schwartz,,,,,0,0,0,0,18
Tom Wolf,,,,,,1,0,0,18
Katie Mcginty,,,,,,,0,0,18
Robert M Mccord,,,,,,,,0,18
Total,57,6,5,4,30,30,4,4,18
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,19
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Allyson Y Schwartz,Tom Wolf,Katie Mcginty,Robert M Mccord,19
Brendan F Boyle,5,0,0,0,39,34,8,9,19
Marjorie Margolies,,1,0,0,11,4,1,2,19
Daylin Leach,,,0,0,2,3,1,0,19
Val Arkoosh,,,,1,2,1,1,0,19
Allyson Y Schwartz,,,,,3,0,0,0,19
Tom Wolf,,,,,,0,0,0,19
Katie Mcginty,,,,,,,0,0,19
Robert M Mccord,,,,,,,,0,19
Total,95,19,6,5,57,42,11,11,19
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,20
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,20
Brendan F Boyle,3,0,0,0,21,15,13,6,20
Marjorie Margolies,,1,0,0,5,4,0,0,20
Daylin Leach,,,0,0,1,4,2,0,20
Val Arkoosh,,,,1,0,3,1,0,20
Tom Wolf,,,,,1,0,0,0,20
