col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,1
,Domenick demuro,Matthew D Myers,Darrell L Clarke,Marylouise Isaacson,Michelle L Rumbaugh,Thomas J Rumbaugh,Micah Mahjoubian,Nekisha Fulton,Albert C Littlepage,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Domenick demuro,0,6,5,5,6,5,3,3,2,6,4,1,0,1
Matthew D Myers,,0,3,4,4,4,2,2,2,5,1,2,0,1
Darrell L Clarke,,,0,4,5,3,2,3,2,3,2,1,0,1
Marylouise Isaacson,,,,0,5,4,3,3,2,4,2,0,0,1
Michelle L Rumbaugh,,,,,0,4,3,3,2,4,2,0,0,1
Thomas J Rumbaugh,,,,,,0,2,2,2,4,1,0,0,1
Micah Mahjoubian,,,,,,,0,2,0,3,0,0,0,1
Nekisha Fulton,,,,,,,,0,1,2,1,0,0,1
Albert C Littlepage,,,,,,,,,0,1,1,0,0,1
Tom Wolf,,,,,,,,,,2,0,0,0,1
Allyson Y Schwartz,,,,,,,,,,,2,0,0,1
Robert M Mccord,,,,,,,,,,,,0,0,1
Katie Mcginty,,,,,,,,,,,,,1,1
Total,11,8,6,6,6,5,3,3,2,9,7,3,1,1
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,2
,Matthew D Myers,Darrell L Clarke,Domenick demuro,Micah Mahjoubian,Marylouise Isaacson,Nekisha Fulton,Albert C Littlepage,Michelle L Rumbaugh,Thomas J Rumbaugh,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,2
Matthew D Myers,0,54,48,22,14,11,11,4,4,42,11,5,1,2
Darrell L Clarke,,0,47,22,14,12,11,4,4,42,9,3,1,2
Domenick demuro,,,0,19,13,11,11,4,4,43,3,1,1,2
Micah Mahjoubian,,,,0,11,8,10,2,3,16,3,1,1,2
Marylouise Isaacson,,,,,0,11,11,3,4,11,1,1,1,2
Nekisha Fulton,,,,,,0,8,4,3,9,1,1,0,2
Albert C Littlepage,,,,,,,0,1,3,9,0,0,1,2
Michelle L Rumbaugh,,,,,,,,0,1,2,1,1,0,2
Thomas J Rumbaugh,,,,,,,,,0,4,0,0,0,2
Allyson Y Schwartz,,,,,,,,,,3,0,0,0,2
Tom Wolf,,,,,,,,,,,1,0,0,2
Robert M Mccord,,,,,,,,,,,,1,0,2
Katie Mcginty,,,,,,,,,,,,,0,2
Total,61,57,50,22,15,12,11,4,4,48,14,6,1,2
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,3
,Matthew D Myers,Darrell L Clarke,Micah Mahjoubian,Domenick demuro,Thomas J Rumbaugh,Michelle L Rumbaugh,Marylouise Isaacson,Albert C Littlepage,Nekisha Fulton,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,3
Matthew D Myers,1,57,47,42,14,10,8,9,9,42,30,6,3,3
Darrell L Clarke,,0,47,36,10,9,8,8,8,35,20,5,1,3
Micah Mahjoubian,,,0,31,7,5,5,5,5,32,16,4,1,3
Domenick demuro,,,,0,10,7,7,7,7,34,9,3,1,3
Thomas J Rumbaugh,,,,,0,11,8,10,10,7,7,3,1,3
Michelle L Rumbaugh,,,,,,0,8,9,9,8,3,2,0,3
Marylouise Isaacson,,,,,,,0,8,8,5,4,3,0,3
Albert C Littlepage,,,,,,,,0,10,6,2,3,0,3
Nekisha Fulton,,,,,,,,,0,6,3,2,0,3
Allyson Y Schwartz,,,,,,,,,,7,0,0,0,3
Tom Wolf,,,,,,,,,,,13,0,0,3
Robert M Mccord,,,,,,,,,,,,0,0,3
Katie Mcginty,,,,,,,,,,,,,0,3
Total,84,63,54,48,18,13,12,11,11,58,50,6,4,3
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,4
,Matthew D Myers,Domenick demuro,Marylouise Isaacson,Micah Mahjoubian,Darrell L Clarke,Michelle L Rumbaugh,Nekisha Fulton,Thomas J Rumbaugh,Albert C Littlepage,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
Matthew D Myers,0,10,7,6,4,6,5,5,4,11,5,3,4,4
Domenick demuro,,0,7,5,4,6,5,5,4,5,2,0,4,4
Marylouise Isaacson,,,0,5,5,7,6,5,4,3,3,0,3,4
Micah Mahjoubian,,,,0,4,4,5,3,3,2,5,0,2,4
Darrell L Clarke,,,,,0,4,5,3,3,1,2,2,3,4
Michelle L Rumbaugh,,,,,,0,5,4,3,3,2,0,2,4
Nekisha Fulton,,,,,,,0,4,4,2,2,0,2,4
Thomas J Rumbaugh,,,,,,,,0,3,3,1,0,1,4
Albert C Littlepage,,,,,,,,,0,2,0,0,2,4
Tom Wolf,,,,,,,,,,3,0,0,0,4
Allyson Y Schwartz,,,,,,,,,,,0,0,0,4
Robert M Mccord,,,,,,,,,,,,1,0,4
Katie Mcginty,,,,,,,,,,,,,0,4
Total,23,11,9,9,8,7,6,5,4,16,8,6,5,4
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,5
,Matthew D Myers,Micah Mahjoubian,Darrell L Clarke,Domenick demuro,Marylouise Isaacson,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,5
Matthew D Myers,0,30,29,16,6,4,5,4,3,19,13,2,4,5
Micah Mahjoubian,,0,29,16,8,6,7,5,4,20,14,1,2,5
Darrell L Clarke,,,1,15,5,3,5,5,2,18,13,1,3,5
Domenick demuro,,,,0,6,5,6,4,3,10,10,1,0,5
Marylouise Isaacson,,,,,0,7,8,5,4,5,4,1,0,5
Michelle L Rumbaugh,,,,,,0,6,3,3,5,5,0,0,5
Nekisha Fulton,,,,,,,0,5,4,4,4,0,0,5
Albert C Littlepage,,,,,,,,0,3,3,3,0,0,5
Thomas J Rumbaugh,,,,,,,,,0,3,2,0,0,5
Tom Wolf,,,,,,,,,,3,0,0,0,5
Allyson Y Schwartz,,,,,,,,,,,4,0,0,5
Katie Mcginty,,,,,,,,,,,,1,0,5
Robert M Mccord,,,,,,,,,,,,,0,5
Total,38,37,36,21,10,10,8,6,5,30,24,5,4,5
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,6
