col_1,col_2,division
,Representative In Congress 1st District - Democrat,All
,Robert A Brady,All
Robert A Brady,"2,918",All
Total,"2,918",All
,Representative In Congress 1st District - Democrat,1
,Robert A Brady,1
Robert A Brady,14,1
Total,14,1
,Representative In Congress 1st District - Democrat,2
,Robert A Brady,2
Robert A Brady,61,2
Total,61,2
,Representative In Congress 1st District - Democrat,3
,Robert A Brady,3
Robert A Brady,97,3
Total,97,3
,Representative In Congress 1st District - Democrat,4
,Robert A Brady,4
Robert A Brady,29,4
Total,29,4
,Representative In Congress 1st District - Democrat,5
,Robert A Brady,5
Robert A Brady,52,5
Total,52,5
,Representative In Congress 1st District - Democrat,6
,Robert A Brady,6
Robert A Brady,105,6
Total,105,6
,Representative In Congress 1st District - Democrat,7
,Robert A Brady,7
Robert A Brady,183,7
Total,183,7
,Representative In Congress 1st District - Democrat,8
,Robert A Brady,8
Robert A Brady,42,8
Total,42,8
,Representative In Congress 1st District - Democrat,9
,Robert A Brady,9
Robert A Brady,61,9
Total,61,9
,Representative In Congress 1st District - Democrat,10
,Robert A Brady,10
Robert A Brady,90,10
Total,90,10
,Representative In Congress 1st District - Democrat,11
,Robert A Brady,11
Robert A Brady,26,11
Total,26,11
,Representative In Congress 1st District - Democrat,12
,Robert A Brady,12
Robert A Brady,22,12
Total,22,12
,Representative In Congress 1st District - Democrat,13
,Robert A Brady,13
Robert A Brady,21,13
Total,21,13
,Representative In Congress 1st District - Democrat,14
,Robert A Brady,14
Robert A Brady,20,14
Total,20,14
,Representative In Congress 1st District - Democrat,15
,Robert A Brady,15
Robert A Brady,98,15
Total,98,15
,Representative In Congress 1st District - Democrat,16
,Robert A Brady,16
Robert A Brady,25,16
Total,25,16
,Representative In Congress 1st District - Democrat,17
,Robert A Brady,17
Robert A Brady,42,17
Total,42,17
,Representative In Congress 1st District - Democrat,18
,Robert A Brady,18
Robert A Brady,52,18
Total,52,18
,Representative In Congress 1st District - Democrat,19
,Robert A Brady,19
Robert A Brady,40,19
Total,40,19
,Representative In Congress 1st District - Democrat,20
,Robert A Brady,20
Robert A Brady,125,20
Total,125,20
,Representative In Congress 1st District - Democrat,21
,Robert A Brady,21
Robert A Brady,134,21
Total,134,21
,Representative In Congress 1st District - Democrat,22
,Robert A Brady,22
Robert A Brady,69,22
Total,69,22
,Representative In Congress 1st District - Democrat,23
,Robert A Brady,23
Robert A Brady,42,23
Total,42,23
,Representative In Congress 1st District - Democrat,24
,Robert A Brady,24
Robert A Brady,93,24
Total,93,24
,Representative In Congress 1st District - Democrat,25
,Robert A Brady,25
Robert A Brady,55,25
Total,55,25
,Representative In Congress 1st District - Democrat,26
,Robert A Brady,26
Robert A Brady,67,26
Total,67,26
,Representative In Congress 1st District - Democrat,27
,Robert A Brady,27
Robert A Brady,57,27
Total,57,27
,Representative In Congress 1st District - Democrat,28
,Robert A Brady,28
Robert A Brady,96,28
Total,96,28
,Representative In Congress 1st District - Democrat,29
,Robert A Brady,29
Robert A Brady,79,29
Total,79,29
,Representative In Congress 1st District - Democrat,30
,Robert A Brady,30
Robert A Brady,87,30
Total,87,30
,Representative In Congress 1st District - Democrat,31
,Robert A Brady,31
Robert A Brady,45,31
Total,45,31
,Representative In Congress 1st District - Democrat,32
,Robert A Brady,32
Robert A Brady,30,32
Total,30,32
,Representative In Congress 1st District - Democrat,33
,Robert A Brady,33
Robert A Brady,46,33
Total,46,33
,Representative In Congress 1st District - Democrat,34
,Robert A Brady,34
Robert A Brady,55,34
Total,55,34
,Representative In Congress 1st District - Democrat,35
,Robert A Brady,35
Robert A Brady,56,35
Total,56,35
,Representative In Congress 1st District - Democrat,36
,Robert A Brady,36
Robert A Brady,68,36
Total,68,36
,Representative In Congress 1st District - Democrat,37
,Robert A Brady,37
Robert A Brady,48,37
Total,48,37
,Representative In Congress 1st District - Democrat,38
,Robert A Brady,38
Robert A Brady,64,38
Total,64,38
,Representative In Congress 1st District - Democrat,39
,Robert A Brady,39
Robert A Brady,81,39
Total,81,39
,Representative In Congress 1st District - Democrat,40
,Robert A Brady,40
Robert A Brady,27,40
Total,27,40
,Representative In Congress 1st District - Democrat,41
,Robert A Brady,41
Robert A Brady,50,41
Total,50,41
,Representative In Congress 1st District - Democrat,42
,Robert A Brady,42
Robert A Brady,38,42
Total,38,42
,Representative In Congress 1st District - Democrat,43
,Robert A Brady,43
Robert A Brady,61,43
Total,61,43
,Representative In Congress 1st District - Democrat,44
,Robert A Brady,44
Robert A Brady,63,44
Total,63,44
,Representative In Congress 1st District - Democrat,45
,Robert A Brady,45
Robert A Brady,93,45
Total,93,45
,Representative In Congress 1st District - Democrat,46
,Robert A Brady,46
Robert A Brady,109,46
Total,109,46
