col_1,col_2,col_3,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,All
,Chaka Fattah,Michelle F Brownlee,All
Chaka Fattah,80,653,All
Michelle F Brownlee,,50,All
Total,733,703,All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,1
,Chaka Fattah,Michelle F Brownlee,1
Chaka Fattah,12,51,1
Michelle F Brownlee,,3,1
Total,63,54,1
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,2
,Chaka Fattah,Michelle F Brownlee,2
Chaka Fattah,6,51,2
Michelle F Brownlee,,2,2
Total,57,53,2
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,3
,Chaka Fattah,Michelle F Brownlee,3
Chaka Fattah,8,87,3
Michelle F Brownlee,,2,3
Total,95,89,3
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 2nd District - Democrat,4
,Michelle F Brownlee,Chaka Fattah,4
Michelle F Brownlee,7,51,4
Chaka Fattah,,5,4
Total,58,56,4
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,5
,Chaka Fattah,Michelle F Brownlee,5
Chaka Fattah,11,62,5
Michelle F Brownlee,,7,5
Total,73,69,5
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,9
,Chaka Fattah,Michelle F Brownlee,9
Chaka Fattah,5,55,9
Michelle F Brownlee,,3,9
Total,60,58,9
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,10
,Chaka Fattah,Michelle F Brownlee,10
Chaka Fattah,2,3,10
Michelle F Brownlee,,0,10
Total,5,3,10
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,11
,Chaka Fattah,Michelle F Brownlee,11
Chaka Fattah,3,50,11
Michelle F Brownlee,,2,11
Total,53,52,11
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,12
,Chaka Fattah,Michelle F Brownlee,12
Chaka Fattah,9,59,12
Michelle F Brownlee,,6,12
Total,68,65,12
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,13
,Chaka Fattah,Michelle F Brownlee,13
Chaka Fattah,7,65,13
Michelle F Brownlee,,5,13
Total,72,70,13
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,14
,Chaka Fattah,Michelle F Brownlee,14
Chaka Fattah,6,56,14
Michelle F Brownlee,,6,14
Total,62,62,14
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,15
,Chaka Fattah,Michelle F Brownlee,15
Chaka Fattah,6,45,15
Michelle F Brownlee,,6,15
Total,51,51,15
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 195th District - Democrat,18
,Chaka Fattah,Michelle F Brownlee,18
Chaka Fattah,0,8,18
Michelle F Brownlee,,0,18
Total,8,8,18
,Representative In The General Assembly 195th District - Democrat,Representative In Congress 2nd District - Democrat,19
,Michelle F Brownlee,Chaka Fattah,19
Michelle F Brownlee,1,10,19
Chaka Fattah,,0,19
Total,11,10,19
