col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 188th District - Democrat,,All
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,James R Roebuck,Algernong Allen,All
Mike Stack,117,0,0,0,0,"2,831","1,236",All
Brad Koplinski,,25,0,0,0,217,79,All
Mark Smith,,,10,0,0,191,113,All
Mark Critz,,,,11,0,115,67,All
Brandon P Neuman,,,,,16,73,52,All
James R Roebuck,,,,,,612,0,All
Algernong Allen,,,,,,,240,All
Total,"4,184",321,314,193,141,"4,039","1,787",All
