col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Governor - Democrat,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,All
Tom Wolf,219,0,0,0,310,183,116,101,97,107,All
Allyson Y Schwartz,,155,0,0,138,114,143,126,106,91,All
Robert M Mccord,,,60,0,120,87,58,54,58,55,All
Katie Mcginty,,,,20,31,24,33,28,28,21,All
Ken Washington,,,,,2,307,256,249,246,248,All
Jacque Whaumbush,,,,,,1,246,238,235,224,All
Kathryn S Huggins,,,,,,,1,246,246,233,All
Monica Maria Djerassi,,,,,,,,0,238,229,All
Lisa Rhodes,,,,,,,,,1,229,All
Willie Jordan,,,,,,,,,,1,All
Total,622,396,220,71,604,413,355,312,293,278,All
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Governor - Democrat,,,,1
,Ken Washington,Lisa Rhodes,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,1
Ken Washington,0,29,30,28,28,27,17,12,8,2,1
Lisa Rhodes,,0,26,28,29,28,17,6,7,2,1
Jacque Whaumbush,,,0,26,27,26,15,8,6,2,1
Kathryn S Huggins,,,,0,27,28,17,5,7,2,1
Monica Maria Djerassi,,,,,0,28,14,7,7,2,1
Willie Jordan,,,,,,0,14,5,8,2,1
Allyson Y Schwartz,,,,,,,15,0,0,0,1
Tom Wolf,,,,,,,,7,0,0,1
Robert M Mccord,,,,,,,,,3,0,1
Katie Mcginty,,,,,,,,,,3,1
Total,39,32,31,31,30,29,35,21,13,5,1
,Governor - Democrat,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,2
Tom Wolf,14,0,0,0,16,12,5,3,6,3,2
Allyson Y Schwartz,,9,0,0,8,7,9,8,5,6,2
Robert M Mccord,,,0,0,7,5,2,2,2,2,2
Katie Mcginty,,,,0,1,1,1,1,1,1,2
Ken Washington,,,,,0,21,14,11,13,12,2
Jacque Whaumbush,,,,,,0,13,11,12,12,2
Monica Maria Djerassi,,,,,,,0,10,12,12,2
Kathryn S Huggins,,,,,,,,0,10,10,2
Willie Jordan,,,,,,,,,0,11,2
Lisa Rhodes,,,,,,,,,,0,2
Total,34,21,9,1,32,25,17,14,14,12,2
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Governor - Democrat,,,,3
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,3
Ken Washington,0,30,21,20,21,19,21,10,14,1,3
Jacque Whaumbush,,0,22,22,21,20,15,9,14,1,3
Kathryn S Huggins,,,0,24,22,20,9,13,7,3,3
Monica Maria Djerassi,,,,0,21,20,8,12,7,1,3
Willie Jordan,,,,,0,19,8,9,6,1,3
Lisa Rhodes,,,,,,0,9,7,5,1,3
Tom Wolf,,,,,,,12,0,0,0,3
Allyson Y Schwartz,,,,,,,,15,0,0,3
Robert M Mccord,,,,,,,,,4,0,3
Katie Mcginty,,,,,,,,,,1,3
Total,46,39,32,28,24,22,41,34,25,4,3
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Governor - Democrat,,,,4
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
Ken Washington,0,15,11,10,8,9,19,8,6,3,4
Jacque Whaumbush,,0,8,8,8,8,9,3,3,2,4
Kathryn S Huggins,,,0,10,9,9,4,6,1,4,4
Lisa Rhodes,,,,0,8,8,3,3,1,3,4
Monica Maria Djerassi,,,,,0,8,1,4,1,3,4
Willie Jordan,,,,,,0,2,4,1,2,4
Tom Wolf,,,,,,,13,0,0,0,4
Allyson Y Schwartz,,,,,,,,7,0,0,4
Robert M Mccord,,,,,,,,,4,0,4
Katie Mcginty,,,,,,,,,,1,4
Total,37,18,16,11,10,10,37,19,10,5,4
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Governor - Democrat,,,,5
,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Ken Washington,Jacque Whaumbush,Willie Jordan,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,5
Kathryn S Huggins,0,40,35,36,32,29,12,19,12,2,5
Lisa Rhodes,,0,36,36,34,29,10,18,13,2,5
Monica Maria Djerassi,,,0,32,33,29,9,21,11,2,5
Ken Washington,,,,0,35,29,13,14,14,1,5
Jacque Whaumbush,,,,,0,29,12,14,13,1,5
Willie Jordan,,,,,,0,10,10,10,1,5
Tom Wolf,,,,,,,17,0,0,0,5
Allyson Y Schwartz,,,,,,,,9,0,0,5
Robert M Mccord,,,,,,,,,9,0,5
Katie Mcginty,,,,,,,,,,4,5
Total,45,43,43,42,40,31,37,36,24,6,5
,Governor - Democrat,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,6
Tom Wolf,49,0,0,0,55,24,17,15,15,17,6
Allyson Y Schwartz,,20,0,0,18,13,15,14,10,8,6
Robert M Mccord,,,6,0,10,4,5,3,5,2,6
Katie Mcginty,,,,5,3,3,3,3,3,2,6
Ken Washington,,,,,0,29,28,28,28,27,6
Jacque Whaumbush,,,,,,0,29,25,25,23,6
Kathryn S Huggins,,,,,,,0,26,28,25,6
Monica Maria Djerassi,,,,,,,,0,25,25,6
Lisa Rhodes,,,,,,,,,1,25,6
Willie Jordan,,,,,,,,,,1,6
Total,116,52,21,11,87,45,40,35,34,30,6
,Governor - Democrat,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,7
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,7
Tom Wolf,17,0,0,0,20,6,9,5,6,4,7
Allyson Y Schwartz,,8,0,0,5,9,4,4,3,3,7
Robert M Mccord,,,4,0,6,3,3,2,3,2,7
Katie Mcginty,,,,0,2,2,0,2,2,1,7
Ken Washington,,,,,0,11,10,11,11,8,7
Kathryn S Huggins,,,,,,0,9,10,11,9,7
Jacque Whaumbush,,,,,,,0,10,8,9,7
Monica Maria Djerassi,,,,,,,,0,11,10,7
Willie Jordan,,,,,,,,,0,9,7
Lisa Rhodes,,,,,,,,,,0,7
Total,41,22,12,3,33,21,17,14,14,10,7
,Governor - Democrat,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,8
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,8
Tom Wolf,14,0,0,0,17,12,9,7,7,8,8
Allyson Y Schwartz,,10,0,0,4,5,8,5,6,5,8
Robert M Mccord,,,5,0,8,7,4,5,4,4,8
Katie Mcginty,,,,0,3,4,3,3,3,3,8
Ken Washington,,,,,0,19,17,15,15,17,8
Jacque Whaumbush,,,,,,0,18,17,16,17,8
Kathryn S Huggins,,,,,,,0,16,17,17,8
Lisa Rhodes,,,,,,,,0,16,15,8
Monica Maria Djerassi,,,,,,,,,0,15,8
Willie Jordan,,,,,,,,,,0,8
Total,41,21,16,4,32,28,24,20,20,20,8
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Governor - Democrat,,,,9
,Ken Washington,Jacque Whaumbush,Lisa Rhodes,Monica Maria Djerassi,Kathryn S Huggins,Willie Jordan,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,9
Ken Washington,0,12,12,12,9,11,10,7,8,2,9
Jacque Whaumbush,,1,10,8,9,10,7,5,4,0,9
Lisa Rhodes,,,0,9,9,10,5,4,3,0,9
Monica Maria Djerassi,,,,0,8,9,4,5,3,0,9
Kathryn S Huggins,,,,,1,9,4,3,3,0,9
Willie Jordan,,,,,,0,4,3,4,0,9
Tom Wolf,,,,,,,13,0,0,0,9
Allyson Y Schwartz,,,,,,,,13,0,0,9
Robert M Mccord,,,,,,,,,6,0,9
Katie Mcginty,,,,,,,,,,1,9
Total,27,17,12,12,11,11,25,22,15,3,9
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Governor - Democrat,,,,10
