col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Ruth I Birchett,Karen Voss,Humberto Perez,Louis Agre,Dawn Thomas,All
Tom Wolf,318,0,0,0,447,216,177,165,274,257,158,141,135,121,12,All
Allyson Y Schwartz,,109,0,0,290,283,267,246,100,94,136,105,81,71,4,All
Robert M Mccord,,,62,0,113,49,43,44,86,67,32,41,40,38,5,All
Katie Mcginty,,,,16,17,27,12,13,14,14,12,18,16,20,1,All
Latrice Y Bryant,,,,,6,424,405,395,351,347,204,217,198,186,6,All
Gwen Collins,,,,,,3,397,384,229,213,197,243,211,198,7,All
Barbara Carroll,,,,,,,2,396,203,185,182,198,180,161,6,All
Elaine Tomlin,,,,,,,,4,208,186,182,194,181,170,6,All
David Rodriguez,,,,,,,,,0,318,162,201,202,183,10,All
Edward M Lloyd Jr,,,,,,,,,,2,143,191,177,170,8,All
Ruth I Birchett,,,,,,,,,,,3,164,141,125,4,All
Karen Voss,,,,,,,,,,,,1,202,191,2,All
Humberto Perez,,,,,,,,,,,,,0,191,4,All
Louis Agre,,,,,,,,,,,,,,0,4,All
Dawn Thomas,,,,,,,,,,,,,,,0,All
Total,"1,004",550,237,69,889,582,513,484,477,437,343,306,274,252,22,All
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Latrice Y Bryant,Barbara Carroll,Elaine Tomlin,Gwen Collins,Edward M Lloyd Jr,David Rodriguez,Louis Agre,Ruth I Birchett,Humberto Perez,Karen Voss,Dawn Thomas,1
Tom Wolf,8,0,0,0,13,6,5,7,6,6,4,3,1,2,0,1
Allyson Y Schwartz,,2,0,0,7,7,7,5,3,2,1,3,2,1,0,1
