col_1,col_2,col_3,col_4,col_5,col_6,division
,Member Of - Republican State Committee 13th Congressional District,,,,Lieutenant Governor - Republican,1
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Jim Cawley,1
Dave Kralle,0,3,1,1,4,1
Agnes Tilley,,0,1,1,3,1
Margaret L Recupido,,,0,1,1,1
Michael P Meehan,,,,0,1,1
Jim Cawley,,,,,0,1
Total,4,3,1,1,4,1
,Lieutenant Governor - Republican,Member Of - Republican State Committee 13th Congressional District,,,,2
,Jim Cawley,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,2
Jim Cawley,1,2,1,1,1,2
Agnes Tilley,,0,1,1,1,2
Dave Kralle,,,0,1,1,2
Margaret L Recupido,,,,0,1,2
Michael P Meehan,,,,,0,2
Total,3,2,1,1,1,2
,Member Of - Republican State Committee 13th Congressional District,,,,Lieutenant Governor - Republican,3
,Michael P Meehan,Agnes Tilley,Dave Kralle,Margaret L Recupido,Jim Cawley,3
Michael P Meehan,1,2,2,2,2,3
Agnes Tilley,,0,2,2,2,3
Dave Kralle,,,0,2,2,3
Margaret L Recupido,,,,0,2,3
Jim Cawley,,,,,0,3
Total,3,2,2,2,2,3
,Member Of - Republican State Committee 13th Congressional District,,,,Lieutenant Governor - Republican,4
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Jim Cawley,4
Dave Kralle,0,0,0,0,1,4
Agnes Tilley,,0,0,0,0,4
Margaret L Recupido,,,0,0,0,4
Michael P Meehan,,,,0,0,4
Jim Cawley,,,,,0,4
Total,1,0,0,0,1,4
,Member Of - Republican State Committee 13th Congressional District,,,,Lieutenant Governor - Republican,5
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Jim Cawley,5
Dave Kralle,1,1,0,0,1,5
Agnes Tilley,,0,0,0,1,5
Margaret L Recupido,,,0,0,0,5
Michael P Meehan,,,,0,0,5
Jim Cawley,,,,,1,5
Total,2,1,0,0,2,5
,Lieutenant Governor - Republican,Member Of - Republican State Committee 13th Congressional District,,,,6
,Jim Cawley,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,6
Jim Cawley,1,6,5,3,3,6
Agnes Tilley,,0,4,3,3,6
Dave Kralle,,,0,3,3,6
Margaret L Recupido,,,,0,3,6
Michael P Meehan,,,,,0,6
Total,8,6,5,3,3,6
,Member Of - Republican State Committee 13th Congressional District,,,,Lieutenant Governor - Republican,7
,Dave Kralle,Michael P Meehan,Agnes Tilley,Margaret L Recupido,Jim Cawley,7
Dave Kralle,0,3,2,2,4,7
Michael P Meehan,,0,2,2,3,7
Agnes Tilley,,,0,2,2,7
Margaret L Recupido,,,,0,2,7
Jim Cawley,,,,,0,7
Total,4,3,2,2,4,7
,Lieutenant Governor - Republican,Member Of - Republican State Committee 13th Congressional District,,,,8
,Jim Cawley,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,8
Jim Cawley,0,7,5,2,2,8
Dave Kralle,,0,4,2,2,8
Agnes Tilley,,,0,2,2,8
Margaret L Recupido,,,,0,2,8
Michael P Meehan,,,,,0,8
Total,8,7,5,2,2,8
