col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,1
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Nekisha Fulton,Domenick demuro,Thomas J Rumbaugh,Albert C Littlepage,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Darrell L Clarke,0,29,22,21,21,19,19,14,13,34,21,6,3,1
Matthew D Myers,,0,25,20,21,19,16,12,13,19,13,2,2,1
Micah Mahjoubian,,,0,20,21,19,18,12,12,19,13,1,2,1
Marylouise Isaacson,,,,0,26,22,18,16,16,15,13,1,2,1
Michelle L Rumbaugh,,,,,0,24,17,17,15,13,16,0,2,1
Nekisha Fulton,,,,,,0,15,15,14,12,13,1,1,1
Domenick demuro,,,,,,,0,13,13,11,10,3,2,1
Thomas J Rumbaugh,,,,,,,,0,11,8,10,1,1,1
Albert C Littlepage,,,,,,,,,0,6,8,0,2,1
Tom Wolf,,,,,,,,,,7,0,0,0,1
Allyson Y Schwartz,,,,,,,,,,,2,0,0,1
Robert M Mccord,,,,,,,,,,,,2,0,1
Katie Mcginty,,,,,,,,,,,,,2,1
Total,66,37,36,31,31,28,26,20,16,55,31,13,5,1
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,2
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,2
Darrell L Clarke,0,23,22,22,18,16,14,15,14,26,15,11,5,2
Matthew D Myers,,0,23,20,18,18,16,17,15,9,18,8,2,2
Micah Mahjoubian,,,1,21,16,19,18,15,12,8,15,7,3,2
Marylouise Isaacson,,,,0,22,17,20,18,15,7,15,5,4,2
Michelle L Rumbaugh,,,,,0,15,16,17,13,5,13,3,3,2
Domenick demuro,,,,,,0,15,15,12,5,12,4,3,2
Nekisha Fulton,,,,,,,0,15,10,5,11,3,5,2
Albert C Littlepage,,,,,,,,0,15,7,9,3,3,2
Thomas J Rumbaugh,,,,,,,,,0,5,10,3,1,2
Tom Wolf,,,,,,,,,,13,0,0,0,2
Allyson Y Schwartz,,,,,,,,,,,8,0,0,2
Robert M Mccord,,,,,,,,,,,,8,0,2
Katie Mcginty,,,,,,,,,,,,,3,2
Total,57,37,34,31,25,24,24,23,19,45,36,24,12,2
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,3
,Darrell L Clarke,Marylouise Isaacson,Matthew D Myers,Micah Mahjoubian,Domenick demuro,Albert C Littlepage,Nekisha Fulton,Thomas J Rumbaugh,Michelle L Rumbaugh,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,3
Darrell L Clarke,0,34,32,32,32,30,30,29,7,22,14,2,0,3
Marylouise Isaacson,,0,32,32,32,30,30,29,7,22,10,1,0,3
Matthew D Myers,,,0,32,32,30,29,29,6,21,10,1,0,3
Micah Mahjoubian,,,,0,32,30,29,29,6,21,9,2,0,3
Domenick demuro,,,,,0,30,29,29,6,21,9,1,0,3
Albert C Littlepage,,,,,,0,27,27,4,21,9,0,0,3
Nekisha Fulton,,,,,,,0,27,5,19,9,1,0,3
Thomas J Rumbaugh,,,,,,,,0,4,19,8,1,0,3
Michelle L Rumbaugh,,,,,,,,,0,4,2,1,0,3
Allyson Y Schwartz,,,,,,,,,,1,0,0,0,3
Tom Wolf,,,,,,,,,,,4,0,0,3
Robert M Mccord,,,,,,,,,,,,0,0,3
Katie Mcginty,,,,,,,,,,,,,1,3
Total,39,34,33,33,32,31,30,29,7,23,20,3,1,3
,Governor - Democrat,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,4
