col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,All
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Barbara A Deeley,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Larry King,Jacqulyne Scott,All
Kevin J Boyle,49,0,72,47,46,41,37,1,0,All
Jeffrey Voice,,5,10,6,5,5,4,1,0,All
Kathy Enggasser,,,1,39,36,37,35,2,0,All
Barbara A Deeley,,,,0,33,37,34,2,0,All
Louis Farinella,,,,,2,34,33,2,0,All
Patrick Parkinson,,,,,,1,34,2,0,All
Mary Ann Quartullo,,,,,,,0,1,0,All
Larry King,,,,,,,,0,0,All
Jacqulyne Scott,,,,,,,,,0,All
Total,151,17,83,53,53,47,41,2,0,All
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,19
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Patrick Parkinson,Larry King,Jacqulyne Scott,19
Kevin J Boyle,13,0,17,15,11,11,10,1,0,19
Jeffrey Voice,,1,2,1,3,2,2,0,0,19
Kathy Enggasser,,,0,8,10,10,10,1,0,19
Louis Farinella,,,,1,8,9,9,1,0,19
Barbara A Deeley,,,,,0,9,9,1,0,19
Mary Ann Quartullo,,,,,,0,10,1,0,19
Patrick Parkinson,,,,,,,0,1,0,19
Larry King,,,,,,,,0,0,19
Jacqulyne Scott,,,,,,,,,0,19
Total,41,4,19,17,14,13,12,1,0,19
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,23
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Barbara A Deeley,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Jacqulyne Scott,Larry King,23
Kevin J Boyle,15,0,24,16,15,15,12,0,0,23
Jeffrey Voice,,1,4,2,1,2,2,0,0,23
Kathy Enggasser,,,0,15,14,15,14,0,0,23
Barbara A Deeley,,,,0,14,15,14,0,0,23
Louis Farinella,,,,,1,13,13,0,0,23
Patrick Parkinson,,,,,,0,13,0,0,23
Mary Ann Quartullo,,,,,,,0,0,0,23
Jacqulyne Scott,,,,,,,,0,0,23
Larry King,,,,,,,,,0,23
Total,44,5,28,18,17,17,14,0,0,23
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,24
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Barbara A Deeley,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Larry King,Jacqulyne Scott,24
Kevin J Boyle,21,0,31,20,16,16,14,0,0,24
Jeffrey Voice,,3,4,1,3,1,0,1,0,24
Kathy Enggasser,,,1,14,14,12,11,1,0,24
Barbara A Deeley,,,,0,11,13,11,1,0,24
Louis Farinella,,,,,0,12,11,1,0,24
Patrick Parkinson,,,,,,1,11,1,0,24
Mary Ann Quartullo,,,,,,,0,0,0,24
Larry King,,,,,,,,0,0,24
Jacqulyne Scott,,,,,,,,,0,24
Total,66,8,36,21,19,18,14,1,0,24
