col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,All
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Domenick demuro,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,All
Darrell L Clarke,283,413,404,340,326,265,283,267,227,All
Matthew D Myers,,71,397,304,325,242,263,258,227,All
Micah Mahjoubian,,,56,326,323,248,283,265,229,All
Marylouise Isaacson,,,,27,296,295,317,286,243,All
Domenick demuro,,,,,19,226,252,257,216,All
Michelle L Rumbaugh,,,,,,13,253,217,183,All
Nekisha Fulton,,,,,,,6,244,208,All
Albert C Littlepage,,,,,,,,9,216,All
Thomas J Rumbaugh,,,,,,,,,4,All
Total,803,541,532,451,412,359,358,332,278,All
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,1
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Nekisha Fulton,Domenick demuro,Thomas J Rumbaugh,Albert C Littlepage,1
Darrell L Clarke,27,29,22,21,21,19,19,14,13,1
Matthew D Myers,,4,25,20,21,19,16,12,13,1
Micah Mahjoubian,,,5,20,21,19,18,12,12,1
Marylouise Isaacson,,,,2,26,22,18,16,16,1
Michelle L Rumbaugh,,,,,1,24,17,17,15,1
Nekisha Fulton,,,,,,1,15,15,14,1
Domenick demuro,,,,,,,2,13,13,1
Thomas J Rumbaugh,,,,,,,,1,11,1
Albert C Littlepage,,,,,,,,,0,1
Total,66,37,36,31,31,28,26,20,16,1
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,2
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,2
Darrell L Clarke,23,23,22,22,18,16,14,15,14,2
Matthew D Myers,,7,23,20,18,18,16,17,15,2
Micah Mahjoubian,,,5,21,16,19,18,15,12,2
Marylouise Isaacson,,,,2,22,17,20,18,15,2
Michelle L Rumbaugh,,,,,0,15,16,17,13,2
Domenick demuro,,,,,,2,15,15,12,2
Nekisha Fulton,,,,,,,1,15,10,2
Albert C Littlepage,,,,,,,,0,15,2
Thomas J Rumbaugh,,,,,,,,,0,2
Total,57,37,34,31,25,24,24,23,19,2
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,3
,Darrell L Clarke,Marylouise Isaacson,Matthew D Myers,Micah Mahjoubian,Domenick demuro,Albert C Littlepage,Nekisha Fulton,Thomas J Rumbaugh,Michelle L Rumbaugh,3
Darrell L Clarke,5,34,32,32,32,30,30,29,7,3
Marylouise Isaacson,,0,32,32,32,30,30,29,7,3
Matthew D Myers,,,1,32,32,30,29,29,6,3
Micah Mahjoubian,,,,1,32,30,29,29,6,3
Domenick demuro,,,,,0,30,29,29,6,3
Albert C Littlepage,,,,,,1,27,27,4,3
Nekisha Fulton,,,,,,,0,27,5,3
Thomas J Rumbaugh,,,,,,,,0,4,3
Michelle L Rumbaugh,,,,,,,,,0,3
Total,39,34,33,33,32,31,30,29,7,3
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,4
,Darrell L Clarke,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,4
Darrell L Clarke,23,25,26,20,18,20,17,18,12,4
Matthew D Myers,,8,19,21,17,21,16,18,13,4
Marylouise Isaacson,,,1,19,22,20,22,20,14,4
Micah Mahjoubian,,,,5,14,18,14,15,10,4
Michelle L Rumbaugh,,,,,3,16,19,16,12,4
Domenick demuro,,,,,,1,17,18,13,4
Nekisha Fulton,,,,,,,0,15,11,4
Albert C Littlepage,,,,,,,,1,13,4
Thomas J Rumbaugh,,,,,,,,,0,4
Total,56,36,34,29,26,25,23,22,15,4
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,5
,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Marylouise Isaacson,Domenick demuro,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,5
Darrell L Clarke,14,19,19,13,13,10,12,10,10,5
Micah Mahjoubian,,3,19,14,13,10,12,10,11,5
Matthew D Myers,,,2,11,15,8,10,10,10,5
Marylouise Isaacson,,,,4,10,13,14,10,11,5
Domenick demuro,,,,,0,8,9,10,10,5
Michelle L Rumbaugh,,,,,,2,12,8,9,5
Nekisha Fulton,,,,,,,0,8,9,5
Albert C Littlepage,,,,,,,,1,11,5
Thomas J Rumbaugh,,,,,,,,,0,5
Total,39,27,24,23,16,16,16,15,13,5
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,6
,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Marylouise Isaacson,Domenick demuro,Nekisha Fulton,Thomas J Rumbaugh,Albert C Littlepage,6
Darrell L Clarke,12,24,20,16,20,15,15,14,12,6
Micah Mahjoubian,,4,21,19,22,19,19,19,16,6
Matthew D Myers,,,4,17,17,15,13,14,12,6
Michelle L Rumbaugh,,,,3,19,17,17,16,15,6
Marylouise Isaacson,,,,,0,17,19,17,15,6
Domenick demuro,,,,,,0,15,16,13,6
Nekisha Fulton,,,,,,,0,16,14,6
Thomas J Rumbaugh,,,,,,,,1,14,6
Albert C Littlepage,,,,,,,,,0,6
Total,40,35,31,27,25,21,20,20,17,6
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,7
,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,7
Darrell L Clarke,19,37,35,29,26,22,19,20,17,7
Micah Mahjoubian,,1,38,32,31,25,25,22,22,7
Matthew D Myers,,,5,27,23,24,19,21,21,7
Marylouise Isaacson,,,,2,29,21,24,23,21,7
Michelle L Rumbaugh,,,,,0,18,21,19,16,7
Domenick demuro,,,,,,0,15,18,16,7
Nekisha Fulton,,,,,,,0,16,14,7
Albert C Littlepage,,,,,,,,0,17,7
Thomas J Rumbaugh,,,,,,,,,0,7
Total,66,49,48,38,34,29,26,24,22,7
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,8
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Albert C Littlepage,Domenick demuro,Michelle L Rumbaugh,Marylouise Isaacson,Nekisha Fulton,Thomas J Rumbaugh,8
Darrell L Clarke,15,6,6,6,5,5,3,4,3,8
Matthew D Myers,,2,6,5,5,4,3,4,3,8
Micah Mahjoubian,,,1,5,5,4,4,4,3,8
Albert C Littlepage,,,,0,5,5,3,4,3,8
Domenick demuro,,,,,0,4,3,4,3,8
Michelle L Rumbaugh,,,,,,0,2,3,2,8
Marylouise Isaacson,,,,,,,0,2,2,8
Nekisha Fulton,,,,,,,,0,2,8
Thomas J Rumbaugh,,,,,,,,,0,8
Total,22,8,8,6,5,5,4,4,3,8
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,9
,Darrell L Clarke,Micah Mahjoubian,Marylouise Isaacson,Matthew D Myers,Domenick demuro,Nekisha Fulton,Michelle L Rumbaugh,Albert C Littlepage,Thomas J Rumbaugh,9
Darrell L Clarke,23,32,30,29,23,26,23,23,20,9
Micah Mahjoubian,,4,26,29,24,25,22,23,20,9
Marylouise Isaacson,,,3,23,27,28,26,26,21,9
Matthew D Myers,,,,3,21,22,18,20,18,9
Domenick demuro,,,,,2,24,20,23,18,9
Nekisha Fulton,,,,,,1,23,23,20,9
Michelle L Rumbaugh,,,,,,,1,19,17,9
Albert C Littlepage,,,,,,,,0,19,9
Thomas J Rumbaugh,,,,,,,,,0,9
Total,63,42,40,35,33,32,29,28,22,9
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,10
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,10
Darrell L Clarke,27,36,33,30,27,24,25,19,13,10
Matthew D Myers,,8,33,26,24,20,23,18,14,10
Micah Mahjoubian,,,2,26,24,21,23,19,14,10
Marylouise Isaacson,,,,3,28,22,26,20,15,10
Michelle L Rumbaugh,,,,,0,20,22,18,14,10
Domenick demuro,,,,,,2,17,14,9,10
Nekisha Fulton,,,,,,,0,16,12,10
Albert C Littlepage,,,,,,,,1,11,10
Thomas J Rumbaugh,,,,,,,,,1,10
Total,71,47,37,36,32,27,27,23,17,10
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,11
