col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,All
,Marylouise Isaacson,Micah Mahjoubian,Darrell L Clarke,Matthew D Myers,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Domenick demuro,Thomas J Rumbaugh,Michael H O Brien,Sean Sullivan,All
Marylouise Isaacson,10,952,854,882,871,813,767,751,464,658,582,All
Micah Mahjoubian,,5,797,835,732,717,707,691,407,603,550,All
Darrell L Clarke,,,13,804,687,671,671,655,368,613,493,All
Matthew D Myers,,,,7,744,707,733,731,436,585,494,All
Michelle L Rumbaugh,,,,,2,709,661,645,392,493,424,All
Nekisha Fulton,,,,,,0,659,649,350,450,386,All
Albert C Littlepage,,,,,,,1,680,384,463,343,All
Domenick demuro,,,,,,,,0,380,432,358,All
Thomas J Rumbaugh,,,,,,,,,0,218,290,All
Michael H O Brien,,,,,,,,,,202,0,All
Sean Sullivan,,,,,,,,,,,232,All
Total,"1,283","1,179","1,139","1,110",943,857,826,814,520,"1,122","1,107",All
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,1
,Marylouise Isaacson,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Michelle L Rumbaugh,Albert C Littlepage,Nekisha Fulton,Domenick demuro,Thomas J Rumbaugh,Sean Sullivan,Michael H O Brien,1
Marylouise Isaacson,1,92,95,94,99,86,86,76,41,60,68,1
Darrell L Clarke,,1,85,82,80,77,74,70,34,50,60,1
Matthew D Myers,,,1,86,83,82,75,73,43,52,58,1
Micah Mahjoubian,,,,0,77,78,72,68,34,49,60,1
Michelle L Rumbaugh,,,,,0,77,79,66,40,45,56,1
Albert C Littlepage,,,,,,0,71,69,38,36,50,1
Nekisha Fulton,,,,,,,0,65,34,40,45,1
Domenick demuro,,,,,,,,0,30,34,42,1
