col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,All
,John J Taylor,Tom Corbett,Robert Guzzardi,All
John J Taylor,53,271,1,All
Tom Corbett,,28,0,All
Robert Guzzardi,,,0,All
Total,325,299,1,All
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,2
,John J Taylor,Tom Corbett,Robert Guzzardi,2
John J Taylor,4,33,0,2
Tom Corbett,,2,0,2
Robert Guzzardi,,,0,2
Total,37,35,0,2
,Governor - Republican,,Representative In The General Assembly 177th District - Republican,4
,Tom Corbett,Robert Guzzardi,John J Taylor,4
Tom Corbett,3,0,17,4
Robert Guzzardi,,0,1,4
John J Taylor,,,0,4
Total,20,1,18,4
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,6
,John J Taylor,Tom Corbett,Robert Guzzardi,6
John J Taylor,7,28,0,6
Tom Corbett,,3,0,6
Robert Guzzardi,,,0,6
Total,35,31,0,6
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,10
,John J Taylor,Tom Corbett,Robert Guzzardi,10
John J Taylor,5,16,0,10
Tom Corbett,,2,0,10
Robert Guzzardi,,,0,10
Total,21,18,0,10
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,11
,John J Taylor,Tom Corbett,Robert Guzzardi,11
John J Taylor,5,47,0,11
Tom Corbett,,3,0,11
Robert Guzzardi,,,0,11
Total,52,50,0,11
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,12
,John J Taylor,Tom Corbett,Robert Guzzardi,12
John J Taylor,3,8,0,12
Tom Corbett,,0,0,12
Robert Guzzardi,,,0,12
Total,11,8,0,12
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,13
,John J Taylor,Tom Corbett,Robert Guzzardi,13
John J Taylor,10,35,0,13
Tom Corbett,,5,0,13
Robert Guzzardi,,,0,13
Total,45,40,0,13
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,14
,John J Taylor,Tom Corbett,Robert Guzzardi,14
John J Taylor,3,24,0,14
Tom Corbett,,1,0,14
Robert Guzzardi,,,0,14
Total,27,25,0,14
,Governor - Republican,,Representative In The General Assembly 177th District - Republican,16
,Tom Corbett,Robert Guzzardi,John J Taylor,16
Tom Corbett,4,0,18,16
Robert Guzzardi,,0,0,16
John J Taylor,,,3,16
Total,22,0,21,16
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,17
,John J Taylor,Tom Corbett,Robert Guzzardi,17
John J Taylor,4,12,0,17
Tom Corbett,,2,0,17
Robert Guzzardi,,,0,17
Total,16,14,0,17
,Representative In The General Assembly 177th District - Republican,Governor - Republican,,18
,John J Taylor,Tom Corbett,Robert Guzzardi,18
John J Taylor,9,33,0,18
Tom Corbett,,3,0,18
Robert Guzzardi,,,0,18
Total,42,36,0,18
