col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,All
,Robert A Brady,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Patrick Parkinson,Mary Ann Quartullo,Jacqulyne Scott,Larry King,All
Robert A Brady,34,38,29,26,27,23,2,1,All
Kathy Enggasser,,3,23,19,21,20,1,0,All
Louis Farinella,,,1,17,21,17,2,1,All
Barbara A Deeley,,,,1,19,18,2,1,All
Patrick Parkinson,,,,,0,16,2,1,All
Mary Ann Quartullo,,,,,,1,2,1,All
Jacqulyne Scott,,,,,,,0,1,All
Larry King,,,,,,,,0,All
Total,91,43,31,28,28,25,2,1,All
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,18
,Robert A Brady,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Patrick Parkinson,Mary Ann Quartullo,Jacqulyne Scott,Larry King,18
Robert A Brady,34,38,29,26,27,23,2,1,18
Kathy Enggasser,,3,23,19,21,20,1,0,18
Louis Farinella,,,1,17,21,17,2,1,18
Barbara A Deeley,,,,1,19,18,2,1,18
Patrick Parkinson,,,,,0,16,2,1,18
Mary Ann Quartullo,,,,,,1,2,1,18
Jacqulyne Scott,,,,,,,0,1,18
Larry King,,,,,,,,0,18
Total,91,43,31,28,28,25,2,1,18
