col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,All
,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Patrick Parkinson,Mary Ann Quartullo,Larry King,Jacqulyne Scott,All
Kathy Enggasser,"2,958","3,729","3,662","3,514","3,480",129,112,All
Louis Farinella,,"1,762","3,290","3,336","3,317",134,107,All
Barbara A Deeley,,,952,"3,397","3,455",134,104,All
Patrick Parkinson,,,,907,"3,236",133,107,All
Mary Ann Quartullo,,,,,393,126,101,All
Larry King,,,,,,7,18,All
Jacqulyne Scott,,,,,,,14,All
Total,"7,569","5,999","5,079","4,857","4,315",152,141,All
