col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 1st District - Democrat,All
,Kevin J Boyle,Jeffrey Voice,Robert A Brady,All
Kevin J Boyle,69,0,332,All
Jeffrey Voice,,6,21,All
Robert A Brady,,,5,All
Total,401,27,358,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 172nd District - Democrat,,9
,Robert A Brady,Kevin J Boyle,Jeffrey Voice,9
Robert A Brady,1,33,6,9
Kevin J Boyle,,5,0,9
Jeffrey Voice,,,0,9
Total,40,38,6,9
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 1st District - Democrat,10
,Kevin J Boyle,Jeffrey Voice,Robert A Brady,10
Kevin J Boyle,14,0,39,10
Jeffrey Voice,,1,3,10
Robert A Brady,,,1,10
Total,53,4,43,10
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 1st District - Democrat,13
,Kevin J Boyle,Jeffrey Voice,Robert A Brady,13
Kevin J Boyle,9,0,54,13
Jeffrey Voice,,1,3,13
Robert A Brady,,,1,13
Total,63,4,58,13
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 1st District - Democrat,14
,Kevin J Boyle,Jeffrey Voice,Robert A Brady,14
Kevin J Boyle,6,0,58,14
Jeffrey Voice,,3,3,14
Robert A Brady,,,0,14
Total,64,6,61,14
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 1st District - Democrat,15
,Kevin J Boyle,Jeffrey Voice,Robert A Brady,15
Kevin J Boyle,12,0,45,15
Jeffrey Voice,,0,3,15
Robert A Brady,,,0,15
Total,57,3,48,15
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 1st District - Democrat,16
,Kevin J Boyle,Jeffrey Voice,Robert A Brady,16
Kevin J Boyle,13,0,56,16
Jeffrey Voice,,1,1,16
Robert A Brady,,,1,16
Total,69,2,58,16
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 1st District - Democrat,17
,Kevin J Boyle,Jeffrey Voice,Robert A Brady,17
Kevin J Boyle,10,0,47,17
Jeffrey Voice,,0,2,17
Robert A Brady,,,1,17
Total,57,2,50,17
