col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,All
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,All
John J Taylor,29,189,96,All
Carson Dee Adcock,,16,0,All
Bev Plosa Bowser,,,7,All
Total,314,205,103,All
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,2
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,2
John J Taylor,4,21,12,2
Carson Dee Adcock,,3,0,2
Bev Plosa Bowser,,,1,2
Total,37,24,13,2
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,4
,John J Taylor,Bev Plosa Bowser,Carson Dee Adcock,4
John J Taylor,0,11,7,4
Bev Plosa Bowser,,1,0,4
Carson Dee Adcock,,,3,4
Total,18,12,10,4
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,6
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,6
John J Taylor,4,22,9,6
Carson Dee Adcock,,0,0,6
Bev Plosa Bowser,,,3,6
Total,35,22,12,6
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,10
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,10
John J Taylor,1,17,3,10
Carson Dee Adcock,,2,0,10
Bev Plosa Bowser,,,0,10
Total,21,19,3,10
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,11
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,11
John J Taylor,4,29,19,11
Carson Dee Adcock,,1,0,11
Bev Plosa Bowser,,,0,11
Total,52,30,19,11
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,13
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,13
John J Taylor,8,30,7,13
Carson Dee Adcock,,4,0,13
Bev Plosa Bowser,,,1,13
Total,45,34,8,13
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,14
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,14
John J Taylor,1,18,8,14
Carson Dee Adcock,,1,0,14
Bev Plosa Bowser,,,0,14
Total,27,19,8,14
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,16
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,16
John J Taylor,2,15,4,16
Carson Dee Adcock,,0,0,16
Bev Plosa Bowser,,,0,16
Total,21,15,4,16
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,17
,John J Taylor,Bev Plosa Bowser,Carson Dee Adcock,17
John J Taylor,2,8,6,17
Bev Plosa Bowser,,0,0,17
Carson Dee Adcock,,,1,17
Total,16,8,7,17
,Representative In The General Assembly 177th District - Republican,Representative In Congress 13th District - Republican,,18
,John J Taylor,Carson Dee Adcock,Bev Plosa Bowser,18
John J Taylor,3,24,15,18
Carson Dee Adcock,,1,0,18
Bev Plosa Bowser,,,1,18
Total,42,25,16,18
