col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 175th District - Democrat,,All
,Robert A Brady,Sean Sullivan,Michael H O Brien,All
Robert A Brady,74,364,334,All
Sean Sullivan,,74,0,All
Michael H O Brien,,,72,All
Total,772,438,406,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 175th District - Democrat,,1
,Robert A Brady,Sean Sullivan,Michael H O Brien,1
Robert A Brady,9,69,56,1
Sean Sullivan,,8,0,1
Michael H O Brien,,,17,1
Total,134,77,73,1
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 175th District - Democrat,,15
,Robert A Brady,Sean Sullivan,Michael H O Brien,15
Robert A Brady,7,43,48,15
Sean Sullivan,,21,0,15
Michael H O Brien,,,7,15
Total,98,64,55,15
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 175th District - Democrat,,16
,Robert A Brady,Sean Sullivan,Michael H O Brien,16
Robert A Brady,20,91,52,16
Sean Sullivan,,18,0,16
Michael H O Brien,,,15,16
Total,163,109,67,16
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 175th District - Democrat,,25
,Robert A Brady,Michael H O Brien,Sean Sullivan,25
Robert A Brady,17,41,45,25
Michael H O Brien,,11,0,25
Sean Sullivan,,,5,25
Total,103,52,50,25
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 175th District - Democrat,,26
,Robert A Brady,Michael H O Brien,Sean Sullivan,26
Robert A Brady,7,77,64,26
Michael H O Brien,,12,0,26
Sean Sullivan,,,10,26
Total,148,89,74,26
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 175th District - Democrat,,27
,Robert A Brady,Michael H O Brien,Sean Sullivan,27
Robert A Brady,14,60,52,27
Michael H O Brien,,10,0,27
Sean Sullivan,,,12,27
Total,126,70,64,27
