col_1,col_2,col_3,col_4,division
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,All
,Tom Corbett,Robert Guzzardi,John Jenkins,All
Tom Corbett,113,0,561,All
Robert Guzzardi,,2,7,All
John Jenkins,,,66,All
Total,674,9,634,All
,Senator In The General Assembly 2nd District - Republican,Governor - Republican,,1
,John Jenkins,Tom Corbett,Robert Guzzardi,1
John Jenkins,2,28,1,1
Tom Corbett,,3,0,1
Robert Guzzardi,,,0,1
Total,31,31,1,1
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,2
,Tom Corbett,Robert Guzzardi,John Jenkins,2
Tom Corbett,10,0,20,2
Robert Guzzardi,,0,0,2
John Jenkins,,,4,2
Total,30,0,24,2
,Senator In The General Assembly 2nd District - Republican,Governor - Republican,,3
,John Jenkins,Tom Corbett,Robert Guzzardi,3
John Jenkins,3,33,1,3
Tom Corbett,,4,0,3
Robert Guzzardi,,,0,3
Total,37,37,1,3
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,4
,Tom Corbett,Robert Guzzardi,John Jenkins,4
Tom Corbett,7,0,22,4
Robert Guzzardi,,0,0,4
John Jenkins,,,1,4
Total,29,0,23,4
,Senator In The General Assembly 2nd District - Republican,Governor - Republican,,5
,John Jenkins,Tom Corbett,Robert Guzzardi,5
John Jenkins,6,22,0,5
Tom Corbett,,2,0,5
Robert Guzzardi,,,0,5
Total,28,24,0,5
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,6
,Tom Corbett,Robert Guzzardi,John Jenkins,6
Tom Corbett,6,0,13,6
Robert Guzzardi,,0,0,6
John Jenkins,,,3,6
Total,19,0,16,6
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,7
,Tom Corbett,Robert Guzzardi,John Jenkins,7
Tom Corbett,4,0,7,7
Robert Guzzardi,,0,1,7
John Jenkins,,,1,7
Total,11,1,9,7
,Senator In The General Assembly 2nd District - Republican,Governor - Republican,,8
,John Jenkins,Tom Corbett,Robert Guzzardi,8
John Jenkins,3,28,1,8
Tom Corbett,,3,0,8
Robert Guzzardi,,,0,8
Total,32,31,1,8
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,9
,Tom Corbett,Robert Guzzardi,John Jenkins,9
Tom Corbett,6,0,41,9
Robert Guzzardi,,0,1,9
John Jenkins,,,4,9
Total,47,1,46,9
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,10
,Tom Corbett,Robert Guzzardi,John Jenkins,10
Tom Corbett,5,0,39,10
Robert Guzzardi,,0,0,10
John Jenkins,,,1,10
Total,44,0,40,10
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,11
,Tom Corbett,Robert Guzzardi,John Jenkins,11
Tom Corbett,5,0,23,11
Robert Guzzardi,,0,0,11
John Jenkins,,,3,11
Total,28,0,26,11
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,12
,Tom Corbett,Robert Guzzardi,John Jenkins,12
Tom Corbett,4,0,15,12
Robert Guzzardi,,1,1,12
John Jenkins,,,1,12
Total,19,2,17,12
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,13
,Tom Corbett,Robert Guzzardi,John Jenkins,13
Tom Corbett,8,0,25,13
Robert Guzzardi,,1,0,13
John Jenkins,,,4,13
Total,33,1,29,13
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,14
,Tom Corbett,Robert Guzzardi,John Jenkins,14
Tom Corbett,9,0,32,14
Robert Guzzardi,,0,1,14
John Jenkins,,,2,14
Total,41,1,35,14
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,15
,Tom Corbett,Robert Guzzardi,John Jenkins,15
Tom Corbett,6,0,15,15
Robert Guzzardi,,0,0,15
John Jenkins,,,2,15
Total,21,0,17,15
,Senator In The General Assembly 2nd District - Republican,Governor - Republican,,16
,John Jenkins,Tom Corbett,Robert Guzzardi,16
John Jenkins,4,15,0,16
Tom Corbett,,2,0,16
Robert Guzzardi,,,0,16
Total,19,17,0,16
,Governor - Republican,,Senator In The General Assembly 2nd District - Republican,17
,Tom Corbett,Robert Guzzardi,John Jenkins,17
Tom Corbett,10,0,28,17
Robert Guzzardi,,0,0,17
John Jenkins,,,5,17
Total,38,0,33,17
