col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,,,,All
,Louise Bishop,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Louise Bishop,34,"1,095",522,340,41,All
Tom Wolf,,119,0,0,0,All
Allyson Y Schwartz,,,94,0,0,All
Robert M Mccord,,,,48,0,All
Katie Mcginty,,,,,13,All
Total,"2,032","1,214",616,388,54,All
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,,,,5
,Louise Bishop,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,5
Louise Bishop,3,66,40,13,4,5
Tom Wolf,,13,0,0,0,5
Allyson Y Schwartz,,,7,0,0,5
Robert M Mccord,,,,4,0,5
Katie Mcginty,,,,,2,5
Total,126,79,47,17,6,5
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,,,,14
,Louise Bishop,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,14
Louise Bishop,0,61,39,36,2,14
Tom Wolf,,4,0,0,0,14
Allyson Y Schwartz,,,7,0,0,14
Robert M Mccord,,,,4,0,14
Katie Mcginty,,,,,0,14
Total,138,65,46,40,2,14
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,,,,15
,Louise Bishop,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,15
Louise Bishop,3,101,41,25,5,15
Tom Wolf,,17,0,0,0,15
Allyson Y Schwartz,,,13,0,0,15
Robert M Mccord,,,,1,0,15
Katie Mcginty,,,,,2,15
Total,175,118,54,26,7,15
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,,,,16
,Louise Bishop,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,16
Louise Bishop,2,78,49,34,5,16
Tom Wolf,,11,0,0,0,16
Allyson Y Schwartz,,,9,0,0,16
Robert M Mccord,,,,8,0,16
Katie Mcginty,,,,,1,16
Total,168,89,58,42,6,16
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,,,,17
,Louise Bishop,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,17
Louise Bishop,1,86,28,18,6,17
Tom Wolf,,6,0,0,0,17
Allyson Y Schwartz,,,8,0,0,17
Robert M Mccord,,,,5,0,17
Katie Mcginty,,,,,0,17
Total,139,92,36,23,6,17
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,,,,18
,Louise Bishop,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,18
Louise Bishop,2,87,21,23,3,18
