col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 194th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,All
,Bill Pounds,Walt Vogler,Denise Furey,Calvin R Tucker,All
Bill Pounds,20,464,436,386,All
Walt Vogler,,20,382,371,All
Denise Furey,,,10,370,All
Calvin R Tucker,,,,1,All
Total,569,501,462,402,All
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In The General Assembly 194th District - Republican,1
,Denise Furey,Walt Vogler,Calvin R Tucker,Bill Pounds,1
Denise Furey,0,8,8,9,1
Walt Vogler,,1,7,6,1
Calvin R Tucker,,,0,6,1
Bill Pounds,,,,0,1
Total,11,9,8,9,1
,Representative In The General Assembly 194th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,2
,Bill Pounds,Denise Furey,Walt Vogler,Calvin R Tucker,2
Bill Pounds,2,11,12,11,2
Denise Furey,,2,11,11,2
Walt Vogler,,,0,11,2
Calvin R Tucker,,,,0,2
Total,14,13,12,11,2
,Representative In The General Assembly 194th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,3
,Bill Pounds,Calvin R Tucker,Denise Furey,Walt Vogler,3
Bill Pounds,0,3,3,3,3
Calvin R Tucker,,0,3,3,3
Denise Furey,,,0,3,3
Walt Vogler,,,,0,3
Total,3,3,3,3,3
,Representative In The General Assembly 194th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,4
,Bill Pounds,Calvin R Tucker,Denise Furey,Walt Vogler,4
Bill Pounds,0,2,2,2,4
Calvin R Tucker,,0,2,2,4
Denise Furey,,,0,2,4
Walt Vogler,,,,0,4
Total,2,2,2,2,4
,Representative In The General Assembly 194th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,5
,Bill Pounds,Walt Vogler,Denise Furey,Calvin R Tucker,5
Bill Pounds,2,20,19,17,5
Walt Vogler,,4,17,17,5
Denise Furey,,,2,18,5
Calvin R Tucker,,,,0,5
Total,25,25,22,18,5
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In The General Assembly 194th District - Republican,6
,Walt Vogler,Calvin R Tucker,Denise Furey,Bill Pounds,6
Walt Vogler,1,3,3,4,6
Calvin R Tucker,,0,3,3,6
Denise Furey,,,0,3,6
Bill Pounds,,,,0,6
Total,5,3,3,4,6
,Representative In The General Assembly 194th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,7
,Bill Pounds,Calvin R Tucker,Denise Furey,Walt Vogler,7
Bill Pounds,0,7,6,6,7
Calvin R Tucker,,0,6,6,7
Denise Furey,,,0,6,7
Walt Vogler,,,,0,7
Total,7,7,6,6,7
,Representative In The General Assembly 194th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,8
,Bill Pounds,Denise Furey,Calvin R Tucker,Walt Vogler,8
Bill Pounds,0,7,6,5,8
Denise Furey,,0,5,5,8
Calvin R Tucker,,,0,5,8
Walt Vogler,,,,0,8
Total,8,7,6,5,8
