col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,All
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,All
Mike Stack,199,0,0,0,0,"1,336",549,347,All
Brandon P Neuman,,27,0,0,0,91,35,21,All
Mark Smith,,,18,0,0,77,52,22,All
Mark Critz,,,,12,0,49,49,28,All
Brad Koplinski,,,,,16,25,14,13,All
Leanna Washington,,,,,,202,0,0,All
Art Haywood,,,,,,,109,0,All
Brian D Gralnick,,,,,,,,19,All
Total,"2,431",174,169,138,68,"1,780",808,450,All
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,1
,Mike Stack,Mark Critz,Brandon P Neuman,Mark Smith,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,1
Mike Stack,9,0,0,0,0,54,29,14,1
Mark Critz,,1,0,0,0,3,1,1,1
Brandon P Neuman,,,0,0,0,0,3,0,1
Mark Smith,,,,0,0,3,0,0,1
Brad Koplinski,,,,,0,1,1,0,1
Leanna Washington,,,,,,5,0,0,1
Art Haywood,,,,,,,4,0,1
Brian D Gralnick,,,,,,,,0,1
Total,106,6,3,3,2,66,38,15,1
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,2
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,2
Mike Stack,4,0,0,0,0,55,25,7,2
Mark Smith,,1,0,0,0,1,5,1,2
Mark Critz,,,2,0,0,1,3,0,2
Brandon P Neuman,,,,2,0,1,0,0,2
Brad Koplinski,,,,,0,1,1,0,2
Leanna Washington,,,,,,5,0,0,2
Art Haywood,,,,,,,7,0,2
Brian D Gralnick,,,,,,,,1,2
Total,91,8,6,3,2,64,41,9,2
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,3
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,3
Mike Stack,7,0,0,0,0,53,30,7,3
Mark Smith,,0,0,0,0,4,1,1,3
Brandon P Neuman,,,0,0,0,2,2,1,3
Mark Critz,,,,0,0,2,2,0,3
Brad Koplinski,,,,,0,1,0,0,3
Leanna Washington,,,,,,12,0,0,3
Art Haywood,,,,,,,3,0,3
Brian D Gralnick,,,,,,,,1,3
Total,97,6,5,4,1,74,38,10,3
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,4
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,4
Mike Stack,14,0,0,0,0,32,20,21,4
Mark Smith,,4,0,0,0,2,2,2,4
Brandon P Neuman,,,0,0,0,6,0,1,4
Mark Critz,,,,0,0,1,3,3,4
Brad Koplinski,,,,,1,1,1,0,4
Leanna Washington,,,,,,16,0,0,4
Art Haywood,,,,,,,17,0,4
Brian D Gralnick,,,,,,,,1,4
Total,87,10,7,7,3,58,43,28,4
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,5
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,Leanna Washington,Art Haywood,Brian D Gralnick,5
Mike Stack,8,0,0,0,0,50,21,14,5
Brandon P Neuman,,1,0,0,0,6,1,0,5
Mark Smith,,,2,0,0,3,2,0,5
Brad Koplinski,,,,1,0,2,0,0,5
Mark Critz,,,,,0,0,0,0,5
Leanna Washington,,,,,,8,0,0,5
Art Haywood,,,,,,,2,0,5
Brian D Gralnick,,,,,,,,1,5
Total,93,8,7,3,0,69,26,15,5
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,6
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Leanna Washington,Art Haywood,Brian D Gralnick,6
Mike Stack,6,0,0,0,0,35,21,11,6
Mark Smith,,1,0,0,0,4,3,1,6
Brandon P Neuman,,,1,0,0,5,0,1,6
Brad Koplinski,,,,2,0,2,2,0,6
Mark Critz,,,,,0,3,0,2,6
Leanna Washington,,,,,,15,0,0,6
Art Haywood,,,,,,,3,0,6
Brian D Gralnick,,,,,,,,0,6
Total,73,9,7,6,5,64,29,15,6
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,7
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,7
Mike Stack,9,0,0,0,0,49,20,14,7
Brandon P Neuman,,4,0,0,0,6,1,1,7
Mark Critz,,,0,0,0,2,5,2,7
Mark Smith,,,,0,0,9,0,0,7
Brad Koplinski,,,,,2,3,1,1,7
Leanna Washington,,,,,,9,0,0,7
Art Haywood,,,,,,,2,0,7
Brian D Gralnick,,,,,,,,0,7
Total,92,12,9,9,7,78,29,18,7
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,8
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,8
Mike Stack,12,0,0,0,0,44,16,12,8
Brandon P Neuman,,0,0,0,0,6,0,2,8
Mark Critz,,,0,0,0,1,2,1,8
Mark Smith,,,,1,0,0,1,1,8
Brad Koplinski,,,,,1,1,0,0,8
Leanna Washington,,,,,,6,0,0,8
Art Haywood,,,,,,,4,0,8
Brian D Gralnick,,,,,,,,1,8
Total,84,8,4,3,2,58,23,17,8
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,9
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,9
Mike Stack,9,0,0,0,0,42,19,11,9
Brandon P Neuman,,1,0,0,0,2,1,3,9
Mark Smith,,,0,0,0,1,1,2,9
Mark Critz,,,,0,0,2,0,1,9
Brad Koplinski,,,,,0,1,0,0,9
Leanna Washington,,,,,,9,0,0,9
Art Haywood,,,,,,,0,0,9
Brian D Gralnick,,,,,,,,2,9
Total,81,7,4,3,1,57,21,19,9
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,10
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,Leanna Washington,Art Haywood,Brian D Gralnick,10
Mike Stack,7,0,0,0,0,69,20,14,10
Mark Critz,,2,0,0,0,4,2,2,10
Mark Smith,,,1,0,0,1,4,1,10
Brad Koplinski,,,,0,0,1,1,2,10
Brandon P Neuman,,,,,1,3,0,0,10
Leanna Washington,,,,,,6,0,0,10
Art Haywood,,,,,,,1,0,10
Brian D Gralnick,,,,,,,,1,10
Total,110,10,7,4,4,84,28,20,10
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,11
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,11
Mike Stack,6,0,0,0,0,41,19,10,11
Mark Smith,,2,0,0,0,3,2,0,11
Mark Critz,,,0,0,0,0,5,1,11
Brandon P Neuman,,,,1,0,1,2,0,11
Brad Koplinski,,,,,0,2,1,0,11
Leanna Washington,,,,,,6,0,0,11
Art Haywood,,,,,,,6,0,11
Brian D Gralnick,,,,,,,,0,11
Total,76,7,6,4,3,53,35,11,11
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,12
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,12
Mike Stack,6,0,0,0,0,59,25,6,12
Brandon P Neuman,,0,0,0,0,3,4,1,12
Mark Critz,,,1,0,0,1,3,0,12
