col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,All
,W Curtis Thomas,Emily Rodriguez,Kenneth T Walker Jr,K Williams Medley,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
W Curtis Thomas,30,0,0,0,306,104,71,15,All
Emily Rodriguez,,15,0,0,66,30,9,8,All
Kenneth T Walker Jr,,,14,0,46,30,12,4,All
K Williams Medley,,,,2,45,3,5,3,All
Tom Wolf,,,,,26,0,0,0,All
Allyson Y Schwartz,,,,,,8,0,0,All
Robert M Mccord,,,,,,,6,0,All
Katie Mcginty,,,,,,,,1,All
Total,526,128,106,58,489,175,103,31,All
,Governor - Democrat,,,,Representative In The General Assembly 181st District - Democrat,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Emily Rodriguez,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,1
Tom Wolf,1,0,0,0,10,12,10,2,1
Allyson Y Schwartz,,2,0,0,5,7,0,0,1
Robert M Mccord,,,0,0,4,2,0,0,1
Katie Mcginty,,,,0,3,0,0,1,1
Emily Rodriguez,,,,,2,0,0,0,1
W Curtis Thomas,,,,,,1,0,0,1
K Williams Medley,,,,,,,0,0,1
Kenneth T Walker Jr,,,,,,,,1,1
Total,35,14,6,4,24,22,10,4,1
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,2
,W Curtis Thomas,Emily Rodriguez,Kenneth T Walker Jr,K Williams Medley,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,2
W Curtis Thomas,1,0,0,0,17,6,3,0,2
Emily Rodriguez,,2,0,0,3,2,1,1,2
Kenneth T Walker Jr,,,2,0,2,3,0,1,2
K Williams Medley,,,,0,2,0,1,0,2
Tom Wolf,,,,,1,0,0,0,2
Allyson Y Schwartz,,,,,,0,0,0,2
Robert M Mccord,,,,,,,0,0,2
Katie Mcginty,,,,,,,,0,2
Total,27,9,8,3,25,11,5,2,2
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,3
,W Curtis Thomas,Emily Rodriguez,Kenneth T Walker Jr,K Williams Medley,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,3
W Curtis Thomas,2,0,0,0,44,11,13,1,3
Emily Rodriguez,,1,0,0,2,2,0,0,3
Kenneth T Walker Jr,,,0,0,2,3,0,0,3
K Williams Medley,,,,0,4,0,0,0,3
Tom Wolf,,,,,4,0,0,0,3
Allyson Y Schwartz,,,,,,0,0,0,3
Robert M Mccord,,,,,,,0,0,3
Katie Mcginty,,,,,,,,0,3
Total,71,5,5,4,56,16,13,1,3
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,4
,W Curtis Thomas,Kenneth T Walker Jr,Emily Rodriguez,K Williams Medley,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
W Curtis Thomas,12,0,0,0,44,17,10,3,4
Kenneth T Walker Jr,,9,0,0,15,11,0,1,4
Emily Rodriguez,,,3,0,6,4,0,1,4
K Williams Medley,,,,1,6,0,0,1,4
Tom Wolf,,,,,8,0,0,0,4
Allyson Y Schwartz,,,,,,0,0,0,4
Robert M Mccord,,,,,,,5,0,4
Katie Mcginty,,,,,,,,0,4
Total,86,36,14,8,79,32,15,6,4
,Governor - Democrat,,,,Representative In The General Assembly 181st District - Democrat,,,,5
,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,Emily Rodriguez,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,5
Tom Wolf,1,0,0,0,15,12,3,0,5
Allyson Y Schwartz,,0,0,0,4,3,0,0,5
Katie Mcginty,,,0,0,1,3,0,0,5
Robert M Mccord,,,,0,0,1,0,0,5
Emily Rodriguez,,,,,2,0,0,0,5
W Curtis Thomas,,,,,,1,0,0,5
K Williams Medley,,,,,,,0,0,5
Kenneth T Walker Jr,,,,,,,,0,5
Total,31,7,4,1,22,20,3,0,5
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,6
,W Curtis Thomas,Kenneth T Walker Jr,K Williams Medley,Emily Rodriguez,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,6
W Curtis Thomas,7,0,0,0,95,35,22,4,6
Kenneth T Walker Jr,,0,0,0,8,3,4,1,6
K Williams Medley,,,1,0,7,2,3,0,6
Emily Rodriguez,,,,0,1,2,0,0,6
Tom Wolf,,,,,4,0,0,0,6
Allyson Y Schwartz,,,,,,1,0,0,6
Robert M Mccord,,,,,,,0,0,6
Katie Mcginty,,,,,,,,1,6
Total,163,16,13,3,115,43,29,6,6
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,7
,W Curtis Thomas,Kenneth T Walker Jr,Emily Rodriguez,K Williams Medley,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,7
W Curtis Thomas,1,0,0,0,38,9,6,2,7
Kenneth T Walker Jr,,2,0,0,10,5,4,0,7
Emily Rodriguez,,,0,0,1,3,0,0,7
K Williams Medley,,,,0,2,1,0,1,7
Tom Wolf,,,,,2,0,0,0,7
Allyson Y Schwartz,,,,,,3,0,0,7
Robert M Mccord,,,,,,,1,0,7
Katie Mcginty,,,,,,,,0,7
Total,56,21,4,4,53,21,11,3,7
,Governor - Democrat,,,,Representative In The General Assembly 181st District - Democrat,,,,8
