col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,All
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,W Curtis Thomas,Emily Rodriguez,K Williams Medley,Kenneth T Walker Jr,All
Mike Stack,10,0,0,0,0,126,95,8,4,All
Mark Critz,,1,0,0,0,8,7,1,1,All
Mark Smith,,,1,0,0,10,5,0,1,All
Brad Koplinski,,,,0,0,6,10,0,0,All
Brandon P Neuman,,,,,0,8,3,2,1,All
W Curtis Thomas,,,,,,24,0,0,0,All
Emily Rodriguez,,,,,,,23,0,0,All
K Williams Medley,,,,,,,,1,0,All
Kenneth T Walker Jr,,,,,,,,,1,All
Total,243,18,17,16,14,182,143,12,8,All
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,15
,Mike Stack,Brad Koplinski,Mark Critz,Mark Smith,Brandon P Neuman,Emily Rodriguez,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,15
Mike Stack,7,0,0,0,0,31,30,2,1,15
Brad Koplinski,,0,0,0,0,3,1,0,0,15
Mark Critz,,,0,0,0,1,1,0,1,15
Mark Smith,,,,1,0,0,2,0,0,15
Brandon P Neuman,,,,,0,0,1,1,0,15
Emily Rodriguez,,,,,,6,0,0,0,15
W Curtis Thomas,,,,,,,6,0,0,15
K Williams Medley,,,,,,,,0,0,15
Kenneth T Walker Jr,,,,,,,,,0,15
Total,71,4,3,3,2,41,41,3,2,15
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,20
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,Emily Rodriguez,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,20
Mike Stack,0,0,0,0,0,28,23,3,1,20
Mark Critz,,0,0,0,0,3,4,0,0,20
Mark Smith,,,0,0,0,4,1,0,0,20
Brad Koplinski,,,,0,0,3,1,0,0,20
Brandon P Neuman,,,,,0,2,0,0,0,20
Emily Rodriguez,,,,,,9,0,0,0,20
W Curtis Thomas,,,,,,,4,0,0,20
K Williams Medley,,,,,,,,1,0,20
Kenneth T Walker Jr,,,,,,,,,0,20
Total,55,7,5,4,2,49,33,4,1,20
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,23
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,W Curtis Thomas,Emily Rodriguez,K Williams Medley,Kenneth T Walker Jr,23
Mike Stack,3,0,0,0,0,73,36,3,2,23
Brandon P Neuman,,0,0,0,0,7,1,1,1,23
Mark Smith,,,0,0,0,7,1,0,1,23
Brad Koplinski,,,,0,0,4,4,0,0,23
Mark Critz,,,,,1,3,3,1,0,23
W Curtis Thomas,,,,,,14,0,0,0,23
Emily Rodriguez,,,,,,,8,0,0,23
K Williams Medley,,,,,,,,0,0,23
Kenneth T Walker Jr,,,,,,,,,1,23
Total,117,10,9,8,8,108,53,5,5,23
