col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,All
,Dwight Evans,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,All
Dwight Evans,205,416,378,294,211,All
Marnie Aument Loughrey,,33,201,189,177,All
James Harrity,,,35,179,171,All
Donna J Derose,,,,22,167,All
Frank T Brzozowski,,,,,13,All
Total,934,463,425,331,238,All
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,9
,Dwight Evans,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,9
Dwight Evans,18,37,36,31,20,9
James Harrity,,3,16,18,16,9
Marnie Aument Loughrey,,,2,18,14,9
Donna J Derose,,,,3,17,9
Frank T Brzozowski,,,,,1,9
Total,93,42,40,36,23,9
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,10
,Dwight Evans,Marnie Aument Loughrey,James Harrity,Frank T Brzozowski,Donna J Derose,10
Dwight Evans,16,28,23,15,17,10
Marnie Aument Loughrey,,2,12,12,13,10
James Harrity,,,4,10,9,10
Frank T Brzozowski,,,,4,11,10
Donna J Derose,,,,,0,10
Total,62,30,27,20,18,10
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,11
,Dwight Evans,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,11
Dwight Evans,15,35,29,32,15,11
James Harrity,,2,16,18,15,11
Marnie Aument Loughrey,,,6,16,15,11
Donna J Derose,,,,1,13,11
Frank T Brzozowski,,,,,0,11
Total,78,38,37,34,17,11
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,13
,Dwight Evans,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,13
Dwight Evans,16,41,37,23,23,13
Marnie Aument Loughrey,,8,24,20,23,13
James Harrity,,,2,21,19,13
Donna J Derose,,,,2,19,13
Frank T Brzozowski,,,,,3,13
Total,80,52,42,28,28,13
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,14
,Dwight Evans,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,14
Dwight Evans,21,24,22,15,13,14
James Harrity,,1,15,12,13,14
Marnie Aument Loughrey,,,3,12,12,14
Donna J Derose,,,,1,12,14
Frank T Brzozowski,,,,,0,14
Total,57,26,26,17,14,14
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,16
,Dwight Evans,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,16
Dwight Evans,9,21,18,10,8,16
James Harrity,,1,9,8,7,16
Marnie Aument Loughrey,,,0,8,7,16
Donna J Derose,,,,1,8,16
Frank T Brzozowski,,,,,0,16
Total,41,22,18,12,9,16
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,17
,Dwight Evans,Marnie Aument Loughrey,James Harrity,Frank T Brzozowski,Donna J Derose,17
Dwight Evans,2,7,6,2,2,17
Marnie Aument Loughrey,,1,4,2,2,17
James Harrity,,,1,2,2,17
Frank T Brzozowski,,,,1,2,17
Donna J Derose,,,,,0,17
Total,11,8,7,3,2,17
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,18
,Dwight Evans,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,18
Dwight Evans,14,29,30,19,15,18
James Harrity,,2,12,13,12,18
Marnie Aument Loughrey,,,0,13,11,18
Donna J Derose,,,,0,13,18
Frank T Brzozowski,,,,,1,18
Total,66,31,30,20,17,18
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,19
,Dwight Evans,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,19
Dwight Evans,13,36,40,25,24,19
James Harrity,,4,25,21,23,19
Marnie Aument Loughrey,,,0,22,22,19
Donna J Derose,,,,0,21,19
Frank T Brzozowski,,,,,0,19
Total,69,41,41,26,25,19
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,20
,Dwight Evans,Donna J Derose,James Harrity,Marnie Aument Loughrey,Frank T Brzozowski,20
Dwight Evans,11,21,22,21,17,20
Donna J Derose,,2,9,11,10,20
James Harrity,,,1,11,10,20
Marnie Aument Loughrey,,,,2,11,20
Frank T Brzozowski,,,,,0,20
Total,59,23,23,23,17,20
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,21
,Dwight Evans,Marnie Aument Loughrey,Donna J Derose,James Harrity,Frank T Brzozowski,21
Dwight Evans,15,25,18,11,9,21
Marnie Aument Loughrey,,0,8,7,8,21
Donna J Derose,,,2,8,6,21
James Harrity,,,,4,6,21
Frank T Brzozowski,,,,,1,21
Total,55,26,22,16,10,21
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,22
,Dwight Evans,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,22
Dwight Evans,11,26,18,16,6,22
Marnie Aument Loughrey,,4,9,11,5,22
James Harrity,,,3,8,5,22
Donna J Derose,,,,4,5,22
Frank T Brzozowski,,,,,0,22
Total,51,30,21,20,6,22
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,25
,Dwight Evans,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,25
Dwight Evans,6,24,23,14,8,25
Marnie Aument Loughrey,,0,7,8,7,25
James Harrity,,,0,7,6,25
Donna J Derose,,,,2,5,25
Frank T Brzozowski,,,,,1,25
Total,51,24,23,16,9,25
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,27
,Dwight Evans,Marnie Aument Loughrey,Donna J Derose,James Harrity,Frank T Brzozowski,27
Dwight Evans,6,15,14,13,10,27
Marnie Aument Loughrey,,1,6,5,7,27
Donna J Derose,,,0,5,5,27
James Harrity,,,,0,7,27
Frank T Brzozowski,,,,,0,27
Total,40,17,15,14,11,27
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,28
,Dwight Evans,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,28
Dwight Evans,19,27,18,10,6,28
Marnie Aument Loughrey,,0,12,5,4,28
James Harrity,,,3,4,4,28
Donna J Derose,,,,2,5,28
Frank T Brzozowski,,,,,1,28
Total,60,30,23,13,9,28
,Representative In The General Assembly 203rd District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,31
,Dwight Evans,Marnie Aument Loughrey,Donna J Derose,James Harrity,Frank T Brzozowski,31
Dwight Evans,13,27,27,25,20,31
Marnie Aument Loughrey,,4,16,17,17,31
Donna J Derose,,,2,16,15,31
James Harrity,,,,4,16,31
Frank T Brzozowski,,,,,0,31
Total,61,31,29,29,20,31
