col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 202nd District - Democrat,,All
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Mark B Cohen,Jared Solomon,All
Mike Stack,143,0,0,0,0,"1,680","1,468",All
Mark Smith,,14,0,0,0,106,131,All
Mark Critz,,,8,0,0,66,80,All
Brandon P Neuman,,,,24,0,61,66,All
Brad Koplinski,,,,,18,41,53,All
Mark B Cohen,,,,,,298,0,All
Jared Solomon,,,,,,,311,All
Total,"3,291",251,154,151,112,"2,252","2,109",All
