col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,All
,Anthony Hardy Williams,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,All
Anthony Hardy Williams,204,441,417,300,273,255,All
Rasheen Crews,,13,294,275,256,244,All
Alishea Jackson,,,11,277,260,253,All
Kevin C Hannah,,,,4,250,248,All
Vernon D Brown,,,,,9,248,All
James Tyson,,,,,,3,All
Total,840,477,456,325,308,281,All
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,1
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Kevin C Hannah,James Tyson,Vernon D Brown,1
Anthony Hardy Williams,21,23,23,18,16,15,1
Alishea Jackson,,0,20,19,16,17,1
Rasheen Crews,,,0,19,17,17,1
Kevin C Hannah,,,,1,16,17,1
James Tyson,,,,,0,16,1
Vernon D Brown,,,,,,0,1
Total,51,25,25,21,18,17,1
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,2
,Anthony Hardy Williams,Alishea Jackson,James Tyson,Kevin C Hannah,Vernon D Brown,Rasheen Crews,2
Anthony Hardy Williams,20,43,28,29,27,26,2
Alishea Jackson,,2,31,30,30,25,2
James Tyson,,,1,29,30,23,2
Kevin C Hannah,,,,0,29,21,2
Vernon D Brown,,,,,1,22,2
Rasheen Crews,,,,,,0,2
Total,69,49,33,32,31,28,2
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,4
,Anthony Hardy Williams,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,4
Anthony Hardy Williams,8,51,25,19,16,12,4
Rasheen Crews,,4,20,19,13,11,4
Alishea Jackson,,,2,15,9,10,4
Kevin C Hannah,,,,0,9,8,4
Vernon D Brown,,,,,1,9,4
James Tyson,,,,,,0,4
Total,69,56,28,19,19,12,4
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,5
,Anthony Hardy Williams,Alishea Jackson,Vernon D Brown,James Tyson,Rasheen Crews,Kevin C Hannah,5
Anthony Hardy Williams,4,21,18,17,17,16,5
Alishea Jackson,,0,18,17,17,17,5
Vernon D Brown,,,0,18,17,17,5
James Tyson,,,,0,16,17,5
Rasheen Crews,,,,,0,16,5
Kevin C Hannah,,,,,,0,5
Total,27,22,19,18,18,17,5
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,7
,Anthony Hardy Williams,Rasheen Crews,Alishea Jackson,Kevin C Hannah,James Tyson,Vernon D Brown,7
Anthony Hardy Williams,19,40,28,20,19,20,7
Rasheen Crews,,0,26,23,22,23,7
Alishea Jackson,,,0,23,20,22,7
Kevin C Hannah,,,,1,20,20,7
James Tyson,,,,,1,21,7
Vernon D Brown,,,,,,0,7
Total,66,45,33,25,24,24,7
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,8
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Kevin C Hannah,James Tyson,Vernon D Brown,8
Anthony Hardy Williams,1,5,5,4,2,2,8
Alishea Jackson,,0,5,4,2,2,8
Rasheen Crews,,,0,4,2,2,8
Kevin C Hannah,,,,0,2,2,8
James Tyson,,,,,0,2,8
Vernon D Brown,,,,,,0,8
Total,6,5,5,4,2,2,8
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,9
,Anthony Hardy Williams,Alishea Jackson,Kevin C Hannah,Rasheen Crews,James Tyson,Vernon D Brown,9
Anthony Hardy Williams,7,7,3,3,1,1,9
Alishea Jackson,,0,1,1,1,1,9
Kevin C Hannah,,,0,1,1,1,9
Rasheen Crews,,,,0,1,1,9
James Tyson,,,,,0,1,9
Vernon D Brown,,,,,,0,9
Total,18,7,3,3,1,1,9
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,10
,Anthony Hardy Williams,Alishea Jackson,Kevin C Hannah,Vernon D Brown,Rasheen Crews,James Tyson,10
