col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Christine M Tartaglione,Danny Savage,Tomas Sanchez,All
Tom Wolf,100,0,0,0,377,417,155,All
Allyson Y Schwartz,,109,0,0,425,313,130,All
Robert M Mccord,,,18,0,100,88,48,All
Katie Mcginty,,,,22,44,57,14,All
Christine M Tartaglione,,,,,30,0,0,All
Danny Savage,,,,,,21,0,All
Tomas Sanchez,,,,,,,5,All
Total,"1,049",977,254,137,976,896,352,All
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,1
,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,Danny Savage,Christine M Tartaglione,Tomas Sanchez,1
Tom Wolf,3,0,0,0,22,12,5,1
Allyson Y Schwartz,,2,0,0,10,12,3,1
Katie Mcginty,,,0,0,6,5,2,1
Robert M Mccord,,,,0,1,5,6,1
Danny Savage,,,,,0,0,0,1
Christine M Tartaglione,,,,,,0,0,1
Tomas Sanchez,,,,,,,0,1
Total,42,27,13,12,39,34,16,1
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,2
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Danny Savage,Christine M Tartaglione,Tomas Sanchez,2
Tom Wolf,6,0,0,0,17,10,8,2
Allyson Y Schwartz,,2,0,0,7,14,2,2
Robert M Mccord,,,3,0,8,5,1,2
Katie Mcginty,,,,0,3,0,0,2
Danny Savage,,,,,2,0,0,2
Christine M Tartaglione,,,,,,0,0,2
Tomas Sanchez,,,,,,,1,2
Total,41,25,17,3,37,29,12,2
,Senator In The General Assembly 2nd District - Democrat,,,Governor - Democrat,,,,3
,Christine M Tartaglione,Danny Savage,Tomas Sanchez,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,3
Christine M Tartaglione,1,0,0,24,26,2,6,3
Danny Savage,,1,0,18,10,6,3,3
Tomas Sanchez,,,0,4,7,0,1,3
Tom Wolf,,,,7,0,0,0,3
Allyson Y Schwartz,,,,,4,0,0,3
Katie Mcginty,,,,,,3,0,3
Robert M Mccord,,,,,,,0,3
Total,59,38,12,53,47,11,10,3
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,4
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Christine M Tartaglione,Danny Savage,Tomas Sanchez,4
Tom Wolf,4,0,0,0,15,17,7,4
Allyson Y Schwartz,,6,0,0,14,12,2,4
Robert M Mccord,,,2,0,4,5,1,4
Katie Mcginty,,,,0,0,2,0,4
Christine M Tartaglione,,,,,5,0,0,4
Danny Savage,,,,,,1,0,4
Tomas Sanchez,,,,,,,0,4
Total,43,34,12,2,38,37,10,4
,Senator In The General Assembly 2nd District - Democrat,,,Governor - Democrat,,,,5
,Christine M Tartaglione,Danny Savage,Tomas Sanchez,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,5
Christine M Tartaglione,3,0,0,21,20,8,1,5
Danny Savage,,0,0,14,7,5,1,5
Tomas Sanchez,,,2,8,4,1,0,5
Tom Wolf,,,,6,0,0,0,5
Allyson Y Schwartz,,,,,5,0,0,5
Robert M Mccord,,,,,,0,0,5
Katie Mcginty,,,,,,,1,5
Total,53,27,15,49,36,14,3,5
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,6
,Allyson Y Schwartz,Tom Wolf,Katie Mcginty,Robert M Mccord,Christine M Tartaglione,Danny Savage,Tomas Sanchez,6
Allyson Y Schwartz,5,0,0,0,20,10,8,6
Tom Wolf,,2,0,0,14,9,11,6
Katie Mcginty,,,3,0,3,3,0,6
Robert M Mccord,,,,0,2,0,0,6
Christine M Tartaglione,,,,,0,0,0,6
Danny Savage,,,,,,0,0,6
Tomas Sanchez,,,,,,,0,6
Total,43,36,9,2,39,22,19,6
,Governor - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,7
,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,Christine M Tartaglione,Danny Savage,Tomas Sanchez,7
Allyson Y Schwartz,13,0,0,0,10,15,4,7
Tom Wolf,,4,0,0,12,12,3,7
Robert M Mccord,,,1,0,6,1,0,7
Katie Mcginty,,,,2,1,0,0,7
Christine M Tartaglione,,,,,1,0,0,7
Danny Savage,,,,,,0,0,7
Tomas Sanchez,,,,,,,0,7
Total,42,31,8,3,30,28,7,7
