col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,1
,Latrice Y Bryant,Barbara Carroll,Elaine Tomlin,Gwen Collins,Edward M Lloyd Jr,David Rodriguez,Louis Agre,Ruth I Birchett,Humberto Perez,Karen Voss,Dawn Thomas,1
Latrice Y Bryant,9,12,11,12,8,6,6,5,4,4,0,1
Barbara Carroll,,0,15,13,7,8,6,7,5,5,0,1
Elaine Tomlin,,,0,12,7,7,6,7,5,5,0,1
Gwen Collins,,,,0,8,7,8,6,6,6,0,1
Edward M Lloyd Jr,,,,,2,7,7,6,5,5,0,1
David Rodriguez,,,,,,1,5,5,4,4,0,1
Louis Agre,,,,,,,0,5,5,5,0,1
Ruth I Birchett,,,,,,,,1,4,4,0,1
Humberto Perez,,,,,,,,,0,5,0,1
Karen Voss,,,,,,,,,,0,0,1
Dawn Thomas,,,,,,,,,,,0,1
Total,23,17,15,15,11,10,8,8,6,6,0,1
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,2
,Latrice Y Bryant,Barbara Carroll,Gwen Collins,Elaine Tomlin,Ruth I Birchett,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Dawn Thomas,2
Latrice Y Bryant,6,16,18,15,8,7,8,6,7,6,0,2
Barbara Carroll,,0,15,16,9,7,6,8,7,4,0,2
Gwen Collins,,,1,15,5,7,6,3,7,5,0,2
Elaine Tomlin,,,,1,5,7,6,4,7,5,0,2
Ruth I Birchett,,,,,1,5,3,6,4,3,0,2
David Rodriguez,,,,,,1,6,4,7,5,0,2
Edward M Lloyd Jr,,,,,,,2,5,5,4,0,2
Humberto Perez,,,,,,,,1,4,3,0,2
Karen Voss,,,,,,,,,0,5,0,2
Louis Agre,,,,,,,,,,0,0,2
Dawn Thomas,,,,,,,,,,,0,2
Total,28,23,21,19,13,11,10,10,8,6,0,2
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,3
,Latrice Y Bryant,David Rodriguez,Edward M Lloyd Jr,Gwen Collins,Elaine Tomlin,Barbara Carroll,Ruth I Birchett,Humberto Perez,Karen Voss,Louis Agre,Dawn Thomas,3
