col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,All
,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,All
Mike Stack,13,0,0,0,0,49,36,30,21,All
Mark Smith,,2,0,0,0,3,5,2,2,All
Mark Critz,,,0,0,0,1,2,0,1,All
Brad Koplinski,,,,1,0,0,0,1,0,All
Brandon P Neuman,,,,,0,1,1,0,2,All
Marnie Aument Loughrey,,,,,,2,20,21,17,All
James Harrity,,,,,,,1,18,17,All
Donna J Derose,,,,,,,,0,14,All
Frank T Brzozowski,,,,,,,,,0,All
Total,94,9,3,2,2,57,45,34,26,All
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,1
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,1
Mike Stack,7,0,0,0,0,24,17,17,12,1
Mark Smith,,1,0,0,0,1,1,0,0,1
Brandon P Neuman,,,0,0,0,1,0,0,1,1
Brad Koplinski,,,,0,0,0,0,0,0,1
Mark Critz,,,,,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,1,11,13,10,1
James Harrity,,,,,,,1,10,9,1
Donna J Derose,,,,,,,,0,9,1
Frank T Brzozowski,,,,,,,,,0,1
Total,43,3,1,0,0,27,19,17,13,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,2
,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,2
Mike Stack,6,0,0,0,0,25,19,13,9,2
Mark Smith,,1,0,0,0,2,4,2,2,2
Mark Critz,,,0,0,0,1,2,0,1,2
Brad Koplinski,,,,1,0,0,0,1,0,2
Brandon P Neuman,,,,,0,0,1,0,1,2
Marnie Aument Loughrey,,,,,,1,9,8,7,2
James Harrity,,,,,,,0,8,8,2
Donna J Derose,,,,,,,,0,5,2
Frank T Brzozowski,,,,,,,,,0,2
Total,51,6,3,2,1,30,26,17,13,2
