col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Member Of - Democratic State Committee 2nd Senatorial District,,,,Representative In The General Assembly 179th District - Democrat,,All
,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,Jason Dawkins,James W Clay Jr,All
James Harrity,1,9,9,8,15,8,All
Marnie Aument Loughrey,,0,10,11,10,8,All
Donna J Derose,,,0,9,7,8,All
Frank T Brzozowski,,,,1,5,4,All
Jason Dawkins,,,,,4,0,All
James W Clay Jr,,,,,,2,All
Total,26,21,17,13,26,21,All
,Member Of - Democratic State Committee 2nd Senatorial District,,,,Representative In The General Assembly 179th District - Democrat,,1
,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,Jason Dawkins,James W Clay Jr,1
James Harrity,1,9,9,8,15,8,1
Marnie Aument Loughrey,,0,10,11,10,8,1
Donna J Derose,,,0,9,7,8,1
Frank T Brzozowski,,,,1,5,4,1
Jason Dawkins,,,,,4,0,1
James W Clay Jr,,,,,,2,1
Total,26,21,17,13,26,21,1
