col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,All
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Patrick Parkinson,Mary Ann Quartullo,Jacqulyne Scott,Larry King,All
Kevin J Boyle,686,0,866,640,600,532,481,18,21,All
Jeffrey Voice,,42,84,68,79,67,57,8,2,All
Kathy Enggasser,,,7,490,476,455,460,16,15,All
Louis Farinella,,,,7,435,445,427,14,17,All
Barbara A Deeley,,,,,10,447,455,16,20,All
Patrick Parkinson,,,,,,14,428,15,18,All
Mary Ann Quartullo,,,,,,,2,14,16,All
Jacqulyne Scott,,,,,,,,0,5,All
Larry King,,,,,,,,,0,All
Total,"2,022",204,967,724,696,624,550,26,23,All
