col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,All
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,All
Tom Wolf,50,0,0,0,169,46,84,3,All
Robert M Mccord,,8,0,0,44,86,21,5,All
Allyson Y Schwartz,,,12,0,27,43,25,8,All
Katie Mcginty,,,,7,14,12,5,4,All
Leslie Acosta,,,,,53,0,0,0,All
Danilo R Burgos,,,,,,49,0,0,All
Ben Ramos,,,,,,,20,0,All
Jose P Miranda,,,,,,,,1,All
Total,352,164,115,42,307,236,155,21,All
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,2
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,2
Tom Wolf,4,0,0,0,18,5,5,1,2
Allyson Y Schwartz,,1,0,0,1,2,3,0,2
Robert M Mccord,,,2,0,3,1,1,0,2
Katie Mcginty,,,,0,1,0,2,0,2
Leslie Acosta,,,,,5,0,0,0,2
Danilo R Burgos,,,,,,7,0,0,2
Ben Ramos,,,,,,,1,0,2
Jose P Miranda,,,,,,,,0,2
Total,33,7,7,3,28,15,12,1,2
,Representative In The General Assembly 197th District - Democrat,,,,Governor - Democrat,,,,3
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,3
Leslie Acosta,13,0,0,0,18,5,0,0,3
Ben Ramos,,2,0,0,8,3,2,1,3
Danilo R Burgos,,,2,0,5,5,3,0,3
Jose P Miranda,,,,0,0,0,1,1,3
Tom Wolf,,,,,1,0,0,0,3
Robert M Mccord,,,,,,0,0,0,3
Allyson Y Schwartz,,,,,,,0,0,3
Katie Mcginty,,,,,,,,0,3
Total,36,16,15,2,32,13,6,2,3
,Representative In The General Assembly 197th District - Democrat,,,,Governor - Democrat,,,,4
,Danilo R Burgos,Ben Ramos,Leslie Acosta,Jose P Miranda,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,4
Danilo R Burgos,7,0,0,0,1,11,2,1,4
Ben Ramos,,2,0,0,7,0,4,1,4
Leslie Acosta,,,2,0,6,1,1,1,4
Jose P Miranda,,,,0,0,1,0,0,4
Tom Wolf,,,,,1,0,0,0,4
Robert M Mccord,,,,,,0,0,0,4
Allyson Y Schwartz,,,,,,,0,0,4
Katie Mcginty,,,,,,,,0,4
Total,22,14,11,1,15,13,7,3,4
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,5
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,5
Tom Wolf,7,0,0,0,19,4,12,1,5
Allyson Y Schwartz,,2,0,0,3,9,4,2,5
Robert M Mccord,,,0,0,6,9,4,0,5
Katie Mcginty,,,,0,2,0,0,0,5
Leslie Acosta,,,,,7,0,0,0,5
Danilo R Burgos,,,,,,6,0,0,5
Ben Ramos,,,,,,,5,0,5
Jose P Miranda,,,,,,,,0,5
Total,43,20,19,2,37,28,25,3,5
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,6
,Tom Wolf,Katie Mcginty,Allyson Y Schwartz,Robert M Mccord,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,6
Tom Wolf,8,0,0,0,18,5,5,0,6
Katie Mcginty,,6,0,0,3,0,1,1,6
Allyson Y Schwartz,,,0,0,5,3,1,1,6
Robert M Mccord,,,,0,4,2,3,0,6
Leslie Acosta,,,,,4,0,0,0,6
Ben Ramos,,,,,,1,0,0,6
Danilo R Burgos,,,,,,,1,0,6
Jose P Miranda,,,,,,,,0,6
Total,36,11,10,9,34,11,11,2,6
,Representative In The General Assembly 197th District - Democrat,,,,Governor - Democrat,,,,7
,Danilo R Burgos,Leslie Acosta,Ben Ramos,Jose P Miranda,Robert M Mccord,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,7
Danilo R Burgos,4,0,0,0,19,0,12,1,7
Leslie Acosta,,4,0,0,4,9,1,0,7
Ben Ramos,,,2,0,3,9,2,0,7
Jose P Miranda,,,,0,2,1,0,0,7
Robert M Mccord,,,,,3,0,0,0,7
Tom Wolf,,,,,,3,0,0,7
Allyson Y Schwartz,,,,,,,2,0,7
Katie Mcginty,,,,,,,,0,7
Total,36,18,16,3,31,22,17,1,7
,Representative In The General Assembly 197th District - Democrat,,,,Governor - Democrat,,,,8
,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,8
Leslie Acosta,6,0,0,0,14,8,6,1,8
Danilo R Burgos,,5,0,0,5,7,3,1,8
Ben Ramos,,,1,0,10,0,1,0,8
Jose P Miranda,,,,0,0,1,0,0,8
Tom Wolf,,,,,3,0,0,0,8
Robert M Mccord,,,,,,0,0,0,8
Allyson Y Schwartz,,,,,,,2,0,8
Katie Mcginty,,,,,,,,0,8
Total,35,21,12,1,32,16,12,2,8
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,9
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,9
Tom Wolf,13,0,0,0,20,5,10,0,9
Robert M Mccord,,1,0,0,1,5,1,0,9
Allyson Y Schwartz,,,1,0,3,0,1,1,9
Katie Mcginty,,,,0,1,2,0,0,9
Leslie Acosta,,,,,4,0,0,0,9
Danilo R Burgos,,,,,,6,0,0,9
Ben Ramos,,,,,,,2,0,9
Jose P Miranda,,,,,,,,0,9
Total,48,8,6,3,29,18,14,1,9
,Representative In The General Assembly 197th District - Democrat,,,,Governor - Democrat,,,,10
,Danilo R Burgos,Ben Ramos,Leslie Acosta,Jose P Miranda,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,10
Danilo R Burgos,5,0,0,0,7,9,2,1,10
Ben Ramos,,3,0,0,6,3,2,0,10
Leslie Acosta,,,2,0,6,4,2,0,10
Jose P Miranda,,,,0,0,1,1,1,10
Tom Wolf,,,,,1,0,0,0,10
Robert M Mccord,,,,,,1,0,0,10
Allyson Y Schwartz,,,,,,,2,0,10
Katie Mcginty,,,,,,,,0,10
Total,24,14,14,3,20,18,9,2,10
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,11
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,11
Tom Wolf,6,0,0,0,17,2,10,0,11
Robert M Mccord,,0,0,0,4,16,2,0,11
Allyson Y Schwartz,,,0,0,0,5,1,1,11
Katie Mcginty,,,,1,2,1,1,1,11
Leslie Acosta,,,,,4,0,0,0,11
Danilo R Burgos,,,,,,1,0,0,11
Ben Ramos,,,,,,,0,0,11
Jose P Miranda,,,,,,,,0,11
Total,35,22,7,6,27,25,14,2,11
,Representative In The General Assembly 197th District - Democrat,,,,Governor - Democrat,,,,22
,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,22
Leslie Acosta,2,0,0,0,24,5,4,3,22
Danilo R Burgos,,5,0,0,7,4,1,4,22
Ben Ramos,,,1,0,2,2,2,0,22
Jose P Miranda,,,,1,0,1,0,0,22
Tom Wolf,,,,,3,0,0,0,22
Allyson Y Schwartz,,,,,,2,0,0,22
Robert M Mccord,,,,,,,1,0,22
Katie Mcginty,,,,,,,,0,22
Total,38,21,7,2,36,14,8,7,22
