col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 194th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Pamela Delissio,Dave Henderson,Jacque Whaumbush,Ken Washington,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,All
Pamela Delissio,363,0,625,475,499,472,464,381,All
Dave Henderson,,364,541,476,390,392,363,343,All
Jacque Whaumbush,,,7,702,711,697,701,655,All
Ken Washington,,,,4,670,658,664,652,All
Kathryn S Huggins,,,,,3,733,746,661,All
Monica Maria Djerassi,,,,,,7,723,650,All
Lisa Rhodes,,,,,,,0,644,All
Willie Jordan,,,,,,,,2,All
Total,"1,252","1,213","1,184",966,906,886,841,738,All
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Representative In The General Assembly 194th District - Democrat,,1
,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Ken Washington,Willie Jordan,Pamela Delissio,Dave Henderson,1
Jacque Whaumbush,0,26,27,27,26,25,20,16,1
Kathryn S Huggins,,0,28,28,23,24,17,14,1
Monica Maria Djerassi,,,0,28,24,27,17,14,1
Lisa Rhodes,,,,0,23,24,17,13,1
Ken Washington,,,,,0,24,14,15,1
Willie Jordan,,,,,,0,14,14,1
Pamela Delissio,,,,,,,12,0,1
Dave Henderson,,,,,,,,9,1
Total,36,31,31,30,29,28,36,30,1
,Representative In The General Assembly 194th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Pamela Delissio,Dave Henderson,Jacque Whaumbush,Ken Washington,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,2
Pamela Delissio,10,0,17,13,14,12,10,7,2
Dave Henderson,,12,14,11,9,9,10,10,2
Jacque Whaumbush,,,0,18,20,21,17,16,2
Ken Washington,,,,0,17,16,16,16,2
Kathryn S Huggins,,,,,0,20,17,16,2
Lisa Rhodes,,,,,,0,17,15,2
Monica Maria Djerassi,,,,,,,0,17,2
Willie Jordan,,,,,,,,0,2
Total,37,30,32,25,24,22,21,18,2
,Representative In The General Assembly 194th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Dave Henderson,Pamela Delissio,Jacque Whaumbush,Ken Washington,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,4
Dave Henderson,3,0,7,9,7,6,7,5,4
Pamela Delissio,,5,8,4,6,6,5,5,4
Jacque Whaumbush,,,0,9,11,11,11,10,4
Ken Washington,,,,0,9,9,9,9,4
Monica Maria Djerassi,,,,,0,11,11,10,4
Kathryn S Huggins,,,,,,0,11,10,4
Lisa Rhodes,,,,,,,0,10,4
Willie Jordan,,,,,,,,0,4
Total,16,15,15,13,13,12,12,10,4
,Representative In The General Assembly 194th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Dave Henderson,Pamela Delissio,Jacque Whaumbush,Ken Washington,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,5
Dave Henderson,21,0,34,30,26,24,24,18,5
Pamela Delissio,,13,40,33,34,34,32,25,5
Jacque Whaumbush,,,0,45,45,46,47,41,5
Ken Washington,,,,0,44,43,45,40,5
Monica Maria Djerassi,,,,,1,48,47,41,5
Kathryn S Huggins,,,,,,0,49,39,5
Lisa Rhodes,,,,,,,0,39,5
Willie Jordan,,,,,,,,0,5
Total,76,70,74,63,61,58,56,43,5
,Representative In The General Assembly 194th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
