col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,All
,Mike Driscoll,Dennis Kilderry,Paul Definis,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Mike Driscoll,115,0,0,"1,364","1,128",349,158,All
Dennis Kilderry,,72,0,501,291,134,67,All
Paul Definis,,,34,401,199,92,41,All
Tom Wolf,,,,169,0,0,0,All
Allyson Y Schwartz,,,,,143,0,0,All
Robert M Mccord,,,,,,31,0,All
Katie Mcginty,,,,,,,22,All
Total,"3,114","1,065",767,"2,435","1,761",606,288,All
