col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Governor - Republican,,Member Of - Republican State Committee 1st Congressional District,,,,All
,Tom Corbett,Robert Guzzardi,Annie Havey,Christopher M Vogler,Jimmy Dintino,Monika A Czapla,All
Tom Corbett,1,0,1,1,1,1,All
Robert Guzzardi,,0,0,0,0,0,All
Annie Havey,,,0,1,1,1,All
Christopher M Vogler,,,,0,1,1,All
Jimmy Dintino,,,,,0,1,All
Monika A Czapla,,,,,,0,All
Total,2,0,1,1,1,1,All
,Governor - Republican,,Member Of - Republican State Committee 1st Congressional District,,,,1
,Tom Corbett,Robert Guzzardi,Annie Havey,Christopher M Vogler,Jimmy Dintino,Monika A Czapla,1
Tom Corbett,1,0,1,1,1,1,1
Robert Guzzardi,,0,0,0,0,0,1
Annie Havey,,,0,1,1,1,1
Christopher M Vogler,,,,0,1,1,1
Jimmy Dintino,,,,,0,1,1
Monika A Czapla,,,,,,0,1
Total,2,0,1,1,1,1,1
