col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 175th District - Democrat,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,All
,Michael H O Brien,Sean Sullivan,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,All
Michael H O Brien,101,0,277,180,165,140,119,121,104,92,85,All
Sean Sullivan,,57,185,129,131,120,110,87,94,93,73,All
Darrell L Clarke,,,8,228,223,196,169,169,151,146,126,All
Matthew D Myers,,,,1,220,173,157,170,143,146,129,All
Micah Mahjoubian,,,,,0,191,164,171,159,149,129,All
Marylouise Isaacson,,,,,,2,191,161,182,164,138,All
Michelle L Rumbaugh,,,,,,,0,142,158,143,122,All
Domenick demuro,,,,,,,,1,130,137,115,All
Nekisha Fulton,,,,,,,,,0,131,109,All
Albert C Littlepage,,,,,,,,,,0,124,All
Thomas J Rumbaugh,,,,,,,,,,,1,All
Total,483,328,474,314,302,266,231,215,198,189,161,All
,Representative In The General Assembly 175th District - Democrat,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,2
,Michael H O Brien,Sean Sullivan,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,2
Michael H O Brien,19,0,33,22,22,17,16,16,15,11,9,2
Sean Sullivan,,9,23,14,10,14,9,7,9,11,9,2
Darrell L Clarke,,,0,23,22,22,18,16,14,15,14,2
Matthew D Myers,,,,0,23,20,18,18,16,17,15,2
Micah Mahjoubian,,,,,0,21,16,19,18,15,12,2
Marylouise Isaacson,,,,,,0,22,17,20,18,15,2
Michelle L Rumbaugh,,,,,,,0,15,16,17,13,2
Domenick demuro,,,,,,,,0,15,15,12,2
Nekisha Fulton,,,,,,,,,0,15,10,2
Albert C Littlepage,,,,,,,,,,0,15,2
Thomas J Rumbaugh,,,,,,,,,,,0,2
Total,71,41,57,37,34,31,25,24,24,23,19,2
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,4
,Darrell L Clarke,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,Michael H O Brien,Sean Sullivan,4
Darrell L Clarke,1,25,26,20,18,20,17,18,12,33,21,4
Matthew D Myers,,0,19,21,17,21,16,18,13,17,18,4
Marylouise Isaacson,,,0,19,22,20,22,20,14,13,21,4
Micah Mahjoubian,,,,0,14,18,14,15,10,11,17,4
Michelle L Rumbaugh,,,,,0,16,19,16,12,11,15,4
Domenick demuro,,,,,,0,17,18,13,11,13,4
Nekisha Fulton,,,,,,,0,15,11,8,15,4
Albert C Littlepage,,,,,,,,0,13,7,15,4
Thomas J Rumbaugh,,,,,,,,,0,7,8,4
Michael H O Brien,,,,,,,,,,7,0,4
Sean Sullivan,,,,,,,,,,,8,4
Total,56,36,34,29,26,25,23,22,15,51,46,4
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,5
,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Marylouise Isaacson,Domenick demuro,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,Michael H O Brien,Sean Sullivan,5
Darrell L Clarke,1,19,19,13,13,10,12,10,10,19,19,5
Micah Mahjoubian,,0,19,14,13,10,12,10,11,13,14,5
Matthew D Myers,,,0,11,15,8,10,10,10,11,13,5
Marylouise Isaacson,,,,0,10,13,14,10,11,11,12,5
Domenick demuro,,,,,0,8,9,10,10,7,9,5
Michelle L Rumbaugh,,,,,,0,12,8,9,7,9,5
Nekisha Fulton,,,,,,,0,8,9,6,10,5
Albert C Littlepage,,,,,,,,0,11,7,8,5
Thomas J Rumbaugh,,,,,,,,,0,6,7,5
Michael H O Brien,,,,,,,,,,9,0,5
Sean Sullivan,,,,,,,,,,,4,5
Total,39,27,24,23,16,16,16,15,13,39,31,5
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,6
,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Marylouise Isaacson,Domenick demuro,Nekisha Fulton,Thomas J Rumbaugh,Albert C Littlepage,Michael H O Brien,Sean Sullivan,6
Darrell L Clarke,0,24,20,16,20,15,15,14,12,26,14,6
Micah Mahjoubian,,0,21,19,22,19,19,19,16,18,17,6
Matthew D Myers,,,0,17,17,15,13,14,12,16,15,6
Michelle L Rumbaugh,,,,0,19,17,17,16,15,12,15,6
Marylouise Isaacson,,,,,0,17,19,17,15,14,11,6
Domenick demuro,,,,,,0,15,16,13,12,9,6
Nekisha Fulton,,,,,,,0,16,14,11,9,6
Thomas J Rumbaugh,,,,,,,,0,14,10,10,6
Albert C Littlepage,,,,,,,,,0,7,10,6
Michael H O Brien,,,,,,,,,,4,0,6
Sean Sullivan,,,,,,,,,,,4,6
Total,40,35,31,27,25,21,20,20,17,39,31,6
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,7
,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,Michael H O Brien,Sean Sullivan,7
Darrell L Clarke,1,37,35,29,26,22,19,20,17,43,21,7
Micah Mahjoubian,,0,38,32,31,25,25,22,22,25,22,7
Matthew D Myers,,,0,27,23,24,19,21,21,25,22,7
Marylouise Isaacson,,,,0,29,21,24,23,21,19,19,7
Michelle L Rumbaugh,,,,,0,18,21,19,16,17,17,7
Domenick demuro,,,,,,0,15,18,16,13,15,7
Nekisha Fulton,,,,,,,0,16,14,13,13,7
Albert C Littlepage,,,,,,,,0,17,11,13,7
Thomas J Rumbaugh,,,,,,,,,0,11,11,7
Michael H O Brien,,,,,,,,,,5,0,7
Sean Sullivan,,,,,,,,,,,3,7
Total,66,49,48,38,34,29,26,24,22,55,35,7
,Representative In The General Assembly 175th District - Democrat,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,10
,Michael H O Brien,Sean Sullivan,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,10
Michael H O Brien,20,0,42,34,25,24,20,17,20,15,12,10
Sean Sullivan,,8,27,12,12,11,12,9,7,8,5,10
Darrell L Clarke,,,2,36,33,30,27,24,25,19,13,10
Matthew D Myers,,,,1,33,26,24,20,23,18,14,10
Micah Mahjoubian,,,,,0,26,24,21,23,19,14,10
Marylouise Isaacson,,,,,,1,28,22,26,20,15,10
Michelle L Rumbaugh,,,,,,,0,20,22,18,14,10
Domenick demuro,,,,,,,,1,17,14,9,10
Nekisha Fulton,,,,,,,,,0,16,12,10
Albert C Littlepage,,,,,,,,,,0,11,10
Thomas J Rumbaugh,,,,,,,,,,,0,10
Total,79,37,71,47,37,36,32,27,27,23,17,10
,Representative In The General Assembly 175th District - Democrat,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,11
,Michael H O Brien,Sean Sullivan,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Michelle L Rumbaugh,Domenick demuro,Marylouise Isaacson,Albert C Littlepage,Thomas J Rumbaugh,Nekisha Fulton,11
Michael H O Brien,16,0,35,21,18,17,15,18,14,12,13,11
Sean Sullivan,,4,18,5,6,6,6,3,6,6,4,11
Darrell L Clarke,,,1,20,20,17,18,17,17,15,14,11
Matthew D Myers,,,,0,19,16,17,16,16,13,13,11
Micah Mahjoubian,,,,,0,17,17,17,17,14,14,11
Michelle L Rumbaugh,,,,,,0,14,17,15,14,14,11
Domenick demuro,,,,,,,0,14,14,12,11,11
Marylouise Isaacson,,,,,,,,0,16,13,16,11
Albert C Littlepage,,,,,,,,,0,14,13,11
Thomas J Rumbaugh,,,,,,,,,,0,10,11
Nekisha Fulton,,,,,,,,,,,0,11
Total,63,28,54,26,24,23,21,21,20,18,17,11
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,12
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Domenick demuro,Marylouise Isaacson,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,Michael H O Brien,Sean Sullivan,12
Darrell L Clarke,1,28,24,23,20,21,21,18,17,33,18,12
Matthew D Myers,,0,24,22,19,19,19,18,17,22,14,12
Micah Mahjoubian,,,0,19,20,17,20,17,14,21,13,12
Domenick demuro,,,,0,21,19,18,18,16,19,9,12
Marylouise Isaacson,,,,,0,21,23,21,17,14,14,12
Michelle L Rumbaugh,,,,,,0,22,20,17,13,14,12
Nekisha Fulton,,,,,,,0,20,17,13,14,12
Albert C Littlepage,,,,,,,,0,16,12,11,12
Thomas J Rumbaugh,,,,,,,,,0,11,9,12
Michael H O Brien,,,,,,,,,,9,0,12
Sean Sullivan,,,,,,,,,,,7,12
Total,52,36,34,29,29,27,27,24,20,52,33,12
,Representative In The General Assembly 175th District - Democrat,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,17
,Sean Sullivan,Michael H O Brien,Darrell L Clarke,Micah Mahjoubian,Marylouise Isaacson,Matthew D Myers,Domenick demuro,Albert C Littlepage,Michelle L Rumbaugh,Nekisha Fulton,Thomas J Rumbaugh,17
Sean Sullivan,10,0,24,20,15,16,10,11,13,13,8,17
Michael H O Brien,,12,13,12,10,12,11,8,6,5,7,17
Darrell L Clarke,,,1,24,19,22,18,17,16,14,14,17
Micah Mahjoubian,,,,0,20,22,20,18,16,14,13,17
Marylouise Isaacson,,,,,1,18,19,21,20,18,15,17
Matthew D Myers,,,,,,0,18,16,15,14,12,17
Domenick demuro,,,,,,,0,17,15,13,11,17
Albert C Littlepage,,,,,,,,0,15,14,13,17
Michelle L Rumbaugh,,,,,,,,,0,15,11,17
Nekisha Fulton,,,,,,,,,,0,10,17
Thomas J Rumbaugh,,,,,,,,,,,1,17
Total,46,34,39,33,29,29,23,21,21,18,17,17
