col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Latrice Y Bryant,Gwen Collins,Edward M Lloyd Jr,Barbara Carroll,David Rodriguez,Elaine Tomlin,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,All
Tom Wolf,264,0,0,0,320,258,211,146,199,138,114,103,99,85,20,All
Allyson Y Schwartz,,80,0,0,165,156,68,131,64,121,73,55,43,50,4,All
Robert M Mccord,,,54,0,70,54,56,36,49,37,34,26,19,25,6,All
Katie Mcginty,,,,16,17,25,6,13,10,10,20,19,18,10,1,All
Latrice Y Bryant,,,,,1,290,243,270,234,252,177,156,136,130,18,All
Gwen Collins,,,,,,4,180,280,166,263,200,165,147,142,15,All
Edward M Lloyd Jr,,,,,,,1,150,212,143,161,145,127,118,19,All
Barbara Carroll,,,,,,,,1,146,254,157,137,120,120,11,All
David Rodriguez,,,,,,,,,0,137,156,144,123,115,16,All
Elaine Tomlin,,,,,,,,,,1,150,129,114,124,11,All
Karen Voss,,,,,,,,,,,0,159,140,129,9,All
Humberto Perez,,,,,,,,,,,,1,134,110,8,All
Louis Agre,,,,,,,,,,,,,1,92,7,All
Ruth I Birchett,,,,,,,,,,,,,,0,7,All
Dawn Thomas,,,,,,,,,,,,,,,0,All
Total,829,336,183,59,580,503,343,334,322,314,243,204,180,172,32,All
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,1
,Latrice Y Bryant,Elaine Tomlin,Barbara Carroll,Gwen Collins,Edward M Lloyd Jr,David Rodriguez,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Latrice Y Bryant,0,25,21,22,11,12,8,7,7,5,2,18,19,5,1,1
Elaine Tomlin,,0,23,23,8,7,7,7,7,6,3,10,14,3,1,1
Barbara Carroll,,,0,23,6,4,5,4,4,4,3,10,14,2,1,1
Gwen Collins,,,,0,9,7,8,7,6,6,3,13,11,2,1,1
Edward M Lloyd Jr,,,,,0,12,8,7,6,6,0,12,3,4,2,1
David Rodriguez,,,,,,0,7,7,6,5,0,12,0,2,1,1
Karen Voss,,,,,,,0,7,6,6,0,6,1,1,1,1
Humberto Perez,,,,,,,,0,6,5,0,7,0,1,0,1
Louis Agre,,,,,,,,,0,4,0,6,1,0,1,1
Ruth I Birchett,,,,,,,,,,0,0,5,0,1,1,1
Dawn Thomas,,,,,,,,,,,0,2,2,1,0,1
Tom Wolf,,,,,,,,,,,,5,0,0,0,1
Allyson Y Schwartz,,,,,,,,,,,,,3,0,0,1
Robert M Mccord,,,,,,,,,,,,,,1,0,1
Katie Mcginty,,,,,,,,,,,,,,,2,1
Total,44,29,28,28,21,15,9,8,8,7,6,35,28,10,4,1
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,2
,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Edward M Lloyd Jr,David Rodriguez,Elaine Tomlin,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,2
Latrice Y Bryant,0,18,17,18,15,15,6,5,5,5,0,17,13,3,1,2
Gwen Collins,,0,18,7,6,15,8,6,6,5,0,14,5,4,2,2
Barbara Carroll,,,0,6,5,16,6,5,5,6,0,9,5,3,2,2
Edward M Lloyd Jr,,,,0,15,3,6,5,5,5,0,8,7,3,0,2
David Rodriguez,,,,,0,3,5,5,5,5,0,8,6,3,0,2
Elaine Tomlin,,,,,,0,3,3,3,4,0,9,3,2,2,2
Karen Voss,,,,,,,0,6,6,5,0,2,4,2,2,2
Humberto Perez,,,,,,,,0,6,5,0,2,2,1,2,2
Louis Agre,,,,,,,,,0,5,0,2,3,0,2,2
Ruth I Birchett,,,,,,,,,,0,0,2,3,1,1,2
Dawn Thomas,,,,,,,,,,,0,0,0,0,0,2
Allyson Y Schwartz,,,,,,,,,,,,8,0,0,0,2
Tom Wolf,,,,,,,,,,,,,9,0,0,2
Robert M Mccord,,,,,,,,,,,,,,8,0,2
Katie Mcginty,,,,,,,,,,,,,,,1,2
Total,35,26,20,18,17,17,10,7,7,7,0,30,25,14,4,2
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,3
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Edward M Lloyd Jr,Latrice Y Bryant,Gwen Collins,David Rodriguez,Elaine Tomlin,Barbara Carroll,Humberto Perez,Karen Voss,Ruth I Birchett,Louis Agre,Dawn Thomas,3
Tom Wolf,20,0,0,0,32,20,9,14,9,5,5,6,5,4,4,3
Allyson Y Schwartz,,6,0,0,4,4,4,2,4,5,3,1,1,0,0,3
Robert M Mccord,,,1,0,5,6,5,4,1,3,3,3,3,2,0,3
Katie Mcginty,,,,1,1,1,2,0,0,0,0,1,0,0,0,3
Edward M Lloyd Jr,,,,,1,15,12,15,9,9,10,10,8,6,4,3
Latrice Y Bryant,,,,,,0,14,14,13,13,8,9,8,5,2,3
Gwen Collins,,,,,,,0,9,12,12,8,9,8,6,2,3
David Rodriguez,,,,,,,,0,9,7,9,10,8,6,3,3
Elaine Tomlin,,,,,,,,,0,11,6,6,6,3,2,3
Barbara Carroll,,,,,,,,,,0,7,6,6,3,1,3
Humberto Perez,,,,,,,,,,,0,9,6,5,1,3
Karen Voss,,,,,,,,,,,,0,6,5,1,3
Ruth I Birchett,,,,,,,,,,,,,0,4,2,3
Louis Agre,,,,,,,,,,,,,,0,2,3
Dawn Thomas,,,,,,,,,,,,,,,0,3
Total,66,17,10,5,43,33,22,20,16,15,11,11,9,6,4,3
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,4
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Latrice Y Bryant,Gwen Collins,David Rodriguez,Barbara Carroll,Elaine Tomlin,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,4
Tom Wolf,22,0,0,0,29,15,18,11,9,11,8,6,8,5,1,4
Allyson Y Schwartz,,5,0,0,9,13,6,10,9,5,5,7,5,6,0,4
Robert M Mccord,,,1,0,4,3,2,1,1,1,1,1,1,2,0,4
Katie Mcginty,,,,0,1,0,0,0,0,0,1,1,1,0,0,4
Latrice Y Bryant,,,,,0,18,16,18,14,15,9,10,12,8,1,4
