col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 184th District - Democrat,Governor - Democrat,,,,All
,William F Keller,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
William F Keller,183,"1,886","2,024",525,196,All
Tom Wolf,,472,0,0,0,All
Allyson Y Schwartz,,,326,0,0,All
Robert M Mccord,,,,117,0,All
Katie Mcginty,,,,,85,All
Total,"4,814","2,358","2,350",642,281,All
