col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,1
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,1
Robert A Brady,13,29,30,23,20,1
James Harrity,,4,14,13,14,1
Marnie Aument Loughrey,,,0,16,13,1
Donna J Derose,,,,0,15,1
Frank T Brzozowski,,,,,0,1
Total,69,33,30,25,22,1
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,2
,Robert A Brady,James Harrity,Frank T Brzozowski,Marnie Aument Loughrey,Donna J Derose,2
Robert A Brady,12,28,21,20,20,2
James Harrity,,3,16,17,15,2
Frank T Brzozowski,,,2,15,16,2
Marnie Aument Loughrey,,,,1,14,2
Donna J Derose,,,,,0,2
Total,54,32,24,22,21,2
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,3
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,3
Robert A Brady,12,16,17,12,12,3
James Harrity,,1,10,8,9,3
Marnie Aument Loughrey,,,1,10,9,3
Donna J Derose,,,,1,9,3
Frank T Brzozowski,,,,,0,3
Total,43,20,20,14,14,3
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,4
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,4
Robert A Brady,13,44,34,28,25,4
James Harrity,,3,22,19,21,4
Marnie Aument Loughrey,,,0,19,18,4
Donna J Derose,,,,0,20,4
Frank T Brzozowski,,,,,0,4
Total,83,50,36,29,29,4
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,5
,Robert A Brady,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,5
Robert A Brady,12,29,26,22,15,5
Marnie Aument Loughrey,,3,13,14,12,5
James Harrity,,,2,12,11,5
Donna J Derose,,,,1,11,5
Frank T Brzozowski,,,,,0,5
Total,67,34,29,25,17,5
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,6
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,6
Robert A Brady,13,30,24,22,19,6
