col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,1
,Chaka Fattah,Latrice Y Bryant,David Rodriguez,Barbara Carroll,Humberto Perez,Elaine Tomlin,Edward M Lloyd Jr,Karen Voss,Gwen Collins,Louis Agre,Ruth I Birchett,Dawn Thomas,1
Chaka Fattah,3,20,17,16,15,12,12,8,6,4,2,0,1
Latrice Y Bryant,,0,8,9,5,7,5,5,7,3,2,0,1
David Rodriguez,,,0,12,13,9,10,6,4,3,1,0,1
Barbara Carroll,,,,0,13,12,8,5,6,2,2,0,1
Humberto Perez,,,,,0,9,8,6,3,3,1,0,1
Elaine Tomlin,,,,,,0,5,5,5,1,1,0,1
Edward M Lloyd Jr,,,,,,,0,4,4,3,1,0,1
Karen Voss,,,,,,,,0,4,4,2,0,1
Gwen Collins,,,,,,,,,0,3,1,0,1
Louis Agre,,,,,,,,,,0,1,0,1
Ruth I Birchett,,,,,,,,,,,0,0,1
Dawn Thomas,,,,,,,,,,,,0,1
Total,37,22,18,17,15,13,12,8,7,4,2,0,1
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,2
,Chaka Fattah,Latrice Y Bryant,Gwen Collins,David Rodriguez,Humberto Perez,Edward M Lloyd Jr,Barbara Carroll,Karen Voss,Louis Agre,Elaine Tomlin,Ruth I Birchett,Dawn Thomas,2
Chaka Fattah,12,32,20,20,19,18,18,16,14,13,8,0,2
Latrice Y Bryant,,0,14,17,16,15,12,16,14,14,7,0,2
Gwen Collins,,,2,12,15,13,12,14,14,12,6,0,2
David Rodriguez,,,,0,15,13,10,13,11,10,5,0,2
Humberto Perez,,,,,1,13,13,15,14,12,7,0,2
Edward M Lloyd Jr,,,,,,1,9,13,13,11,7,0,2
Barbara Carroll,,,,,,,0,10,9,9,3,0,2
Karen Voss,,,,,,,,0,15,12,6,0,2
Louis Agre,,,,,,,,,1,12,6,0,2
Elaine Tomlin,,,,,,,,,,0,6,0,2
Ruth I Birchett,,,,,,,,,,,0,0,2
Dawn Thomas,,,,,,,,,,,,0,2
Total,59,33,22,20,20,19,18,17,16,14,8,0,2
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,3
,Chaka Fattah,Latrice Y Bryant,David Rodriguez,Edward M Lloyd Jr,Barbara Carroll,Elaine Tomlin,Gwen Collins,Karen Voss,Humberto Perez,Louis Agre,Dawn Thomas,Ruth I Birchett,3
Chaka Fattah,11,23,10,10,9,6,7,6,7,6,1,2,3
Latrice Y Bryant,,2,6,7,9,8,8,6,5,5,1,1,3
David Rodriguez,,,1,6,5,5,4,5,5,5,1,1,3
Edward M Lloyd Jr,,,,0,5,5,4,6,4,5,2,2,3
Barbara Carroll,,,,,0,7,8,5,4,5,0,1,3
Elaine Tomlin,,,,,,2,6,6,4,5,0,1,3
Gwen Collins,,,,,,,1,4,3,4,0,1,3
Karen Voss,,,,,,,,1,4,5,0,2,3
Humberto Perez,,,,,,,,,0,4,0,0,3
Louis Agre,,,,,,,,,,0,0,1,3
Dawn Thomas,,,,,,,,,,,0,0,3
Ruth I Birchett,,,,,,,,,,,,0,3
Total,45,27,12,11,10,10,9,8,7,6,2,2,3
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,4
,Chaka Fattah,Edward M Lloyd Jr,David Rodriguez,Gwen Collins,Latrice Y Bryant,Barbara Carroll,Elaine Tomlin,Humberto Perez,Ruth I Birchett,Karen Voss,Louis Agre,Dawn Thomas,4
Chaka Fattah,12,17,10,9,10,9,8,5,5,4,4,0,4
Edward M Lloyd Jr,,0,4,3,5,5,3,2,3,3,2,0,4
David Rodriguez,,,0,3,4,4,3,3,4,3,1,0,4
Gwen Collins,,,,1,6,6,7,3,4,4,2,0,4
Latrice Y Bryant,,,,,0,6,6,3,4,4,2,0,4
Barbara Carroll,,,,,,0,6,3,4,4,3,0,4
Elaine Tomlin,,,,,,,0,3,4,4,2,0,4
Humberto Perez,,,,,,,,1,4,3,2,0,4
Ruth I Birchett,,,,,,,,,1,4,2,0,4
Karen Voss,,,,,,,,,,0,2,0,4
Louis Agre,,,,,,,,,,,0,0,4
Dawn Thomas,,,,,,,,,,,,0,4
Total,46,17,10,10,10,9,8,6,6,4,4,0,4
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,5
,Chaka Fattah,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,Edward M Lloyd Jr,David Rodriguez,Karen Voss,Ruth I Birchett,Louis Agre,Humberto Perez,Dawn Thomas,5
Chaka Fattah,13,41,36,33,34,11,9,7,6,5,4,0,5
Latrice Y Bryant,,3,36,32,33,10,8,7,7,6,5,0,5
Gwen Collins,,,0,32,34,8,6,6,7,6,5,0,5
Barbara Carroll,,,,1,31,6,5,5,5,5,4,0,5
Elaine Tomlin,,,,,0,6,4,4,6,5,4,0,5
Edward M Lloyd Jr,,,,,,1,8,4,6,6,5,0,5
David Rodriguez,,,,,,,1,3,5,5,4,0,5
Karen Voss,,,,,,,,0,4,3,3,0,5
Ruth I Birchett,,,,,,,,,0,6,5,0,5
Louis Agre,,,,,,,,,,0,5,0,5
Humberto Perez,,,,,,,,,,,0,0,5
Dawn Thomas,,,,,,,,,,,,0,5
Total,63,46,38,36,36,13,11,7,7,6,5,0,5
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,6
,Chaka Fattah,Barbara Carroll,Gwen Collins,Latrice Y Bryant,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,6
Chaka Fattah,4,29,25,22,16,12,8,9,8,9,5,0,6
Barbara Carroll,,0,24,16,16,10,6,8,9,9,6,0,6
Gwen Collins,,,0,16,15,8,6,6,9,7,5,1,6
Latrice Y Bryant,,,,1,12,8,6,6,8,8,4,0,6
Elaine Tomlin,,,,,0,9,7,7,10,8,6,1,6
David Rodriguez,,,,,,0,7,8,9,8,6,1,6
Edward M Lloyd Jr,,,,,,,1,5,7,6,3,1,6
Humberto Perez,,,,,,,,0,7,7,4,0,6
Karen Voss,,,,,,,,,0,8,6,1,6
Louis Agre,,,,,,,,,,0,4,0,6
Ruth I Birchett,,,,,,,,,,,0,1,6
Dawn Thomas,,,,,,,,,,,,0,6
Total,45,30,27,23,18,13,10,10,10,10,7,1,6
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,7
,Chaka Fattah,Latrice Y Bryant,David Rodriguez,Edward M Lloyd Jr,Barbara Carroll,Humberto Perez,Gwen Collins,Karen Voss,Louis Agre,Elaine Tomlin,Ruth I Birchett,Dawn Thomas,7
Chaka Fattah,9,39,27,29,24,21,16,13,12,14,10,0,7
Latrice Y Bryant,,1,23,24,19,16,15,12,11,11,10,1,7
David Rodriguez,,,2,22,15,16,11,10,11,11,10,1,7
Edward M Lloyd Jr,,,,0,15,14,11,10,11,10,10,1,7
Barbara Carroll,,,,,0,18,14,12,13,13,11,0,7
Humberto Perez,,,,,,0,14,14,14,14,11,0,7
Gwen Collins,,,,,,,1,14,11,8,10,0,7
Karen Voss,,,,,,,,0,10,6,6,0,7
Louis Agre,,,,,,,,,0,10,9,0,7
Elaine Tomlin,,,,,,,,,,0,9,0,7
Ruth I Birchett,,,,,,,,,,,0,0,7
Dawn Thomas,,,,,,,,,,,,0,7
Total,72,43,33,32,26,25,21,19,16,15,12,1,7
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,8
,Chaka Fattah,Barbara Carroll,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,8
Chaka Fattah,5,47,43,36,36,16,15,10,10,10,7,0,8
Barbara Carroll,,2,34,36,35,11,10,10,10,10,8,0,8
Latrice Y Bryant,,,0,35,34,13,13,9,9,9,8,0,8
Gwen Collins,,,,0,34,10,10,11,11,11,9,0,8
Elaine Tomlin,,,,,0,8,9,8,9,8,6,0,8
David Rodriguez,,,,,,0,13,8,9,9,7,0,8
Edward M Lloyd Jr,,,,,,,0,7,8,9,6,0,8
Humberto Perez,,,,,,,,0,8,9,5,0,8
Karen Voss,,,,,,,,,1,10,7,0,8
