col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 172nd District - Democrat,,Lieutenant Governor - Democrat,,,,,All
,Kevin J Boyle,Jeffrey Voice,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,All
Kevin J Boyle,332,0,"3,611",171,78,91,42,All
Jeffrey Voice,,21,252,43,31,13,28,All
Mike Stack,,,273,0,0,0,0,All
Mark Smith,,,,6,0,0,0,All
Brad Koplinski,,,,,21,0,0,All
Brandon P Neuman,,,,,,26,0,All
Mark Critz,,,,,,,10,All
Total,"4,325",388,"4,136",220,130,130,80,All
