col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Governor - Democrat,,,,All
,Sherrie Cohen,Jalila D Parker,Cindy Bass,Nedia S Ralston,Janet Thompson,Bill Durham,Ron Couser,M Karen Bojar,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Sherrie Cohen,14,"1,159","1,096",413,417,401,416,315,819,772,216,37,All
Jalila D Parker,,6,"1,036",457,434,374,428,310,789,680,181,30,All
Cindy Bass,,,10,391,484,443,469,323,599,825,182,41,All
Nedia S Ralston,,,,3,230,186,259,219,335,210,88,16,All
Janet Thompson,,,,,1,325,295,185,239,251,69,22,All
Bill Durham,,,,,,1,318,159,234,227,75,21,All
Ron Couser,,,,,,,0,223,239,224,60,28,All
M Karen Bojar,,,,,,,,0,163,185,39,15,All
Tom Wolf,,,,,,,,,331,0,0,0,All
Allyson Y Schwartz,,,,,,,,,,200,0,0,All
Robert M Mccord,,,,,,,,,,,76,0,All
Katie Mcginty,,,,,,,,,,,,13,All
Total,"1,897","1,727","1,677",660,584,561,556,403,"1,712","1,346",450,77,All
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Governor - Democrat,,,,1
,Cindy Bass,Sherrie Cohen,Jalila D Parker,Janet Thompson,Nedia S Ralston,Bill Durham,M Karen Bojar,Ron Couser,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Cindy Bass,0,51,50,28,19,21,19,20,32,36,8,3,1
Sherrie Cohen,,1,55,21,20,18,18,16,36,34,6,1,1
Jalila D Parker,,,1,21,20,11,19,17,35,32,6,2,1
Janet Thompson,,,,0,12,10,11,12,11,14,5,1,1
Nedia S Ralston,,,,,0,9,12,11,17,7,3,1,1
Bill Durham,,,,,,0,8,11,13,9,2,0,1
M Karen Bojar,,,,,,,0,13,8,9,3,1,1
Ron Couser,,,,,,,,0,10,9,1,1,1
Tom Wolf,,,,,,,,,15,0,0,0,1
Allyson Y Schwartz,,,,,,,,,,4,0,0,1
Robert M Mccord,,,,,,,,,,,4,0,1
Katie Mcginty,,,,,,,,,,,,0,1
Total,79,78,76,31,28,24,21,21,76,47,17,3,1
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Governor - Democrat,,,,2
,Sherrie Cohen,Cindy Bass,Jalila D Parker,Bill Durham,Nedia S Ralston,Ron Couser,Janet Thompson,M Karen Bojar,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,2
Sherrie Cohen,0,46,43,22,18,16,11,16,30,27,9,2,2
Cindy Bass,,1,34,23,16,17,13,17,23,29,6,2,2
Jalila D Parker,,,0,17,15,15,12,13,32,20,6,1,2
Bill Durham,,,,0,10,12,11,8,8,11,6,2,2
Nedia S Ralston,,,,,0,12,8,12,8,13,4,0,2
Ron Couser,,,,,,0,7,11,4,10,3,1,2
Janet Thompson,,,,,,,0,8,6,7,4,1,2
M Karen Bojar,,,,,,,,0,5,11,1,0,2
Tom Wolf,,,,,,,,,14,0,0,0,2
Allyson Y Schwartz,,,,,,,,,,7,0,0,2
Robert M Mccord,,,,,,,,,,,2,0,2
Katie Mcginty,,,,,,,,,,,,0,2
Total,71,63,62,28,26,19,18,18,66,44,18,2,2
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Governor - Democrat,,,,3
,Cindy Bass,Jalila D Parker,Sherrie Cohen,Bill Durham,Ron Couser,Janet Thompson,M Karen Bojar,Nedia S Ralston,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,3
Cindy Bass,0,52,50,24,22,20,12,8,42,26,11,3,3
