col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 186th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,All
,Jordan A Harris,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,All
Jordan A Harris,221,369,352,321,219,186,All
Alishea Jackson,,20,230,228,165,149,All
Rasheen Crews,,,12,240,162,148,All
Kevin C Hannah,,,,21,158,151,All
Vernon D Brown,,,,,15,158,All
James Tyson,,,,,,9,All
Total,851,396,378,357,250,207,All
,Representative In The General Assembly 186th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,4
,Jordan A Harris,Rasheen Crews,Alishea Jackson,Kevin C Hannah,James Tyson,Vernon D Brown,4
Jordan A Harris,10,45,42,41,25,23,4
Rasheen Crews,,2,32,32,21,23,4
Alishea Jackson,,,1,30,19,22,4
Kevin C Hannah,,,,1,19,21,4
James Tyson,,,,,1,20,4
Vernon D Brown,,,,,,2,4
Total,82,49,45,44,27,26,4
,Representative In The General Assembly 186th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,6
,Jordan A Harris,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,6
Jordan A Harris,7,33,28,23,18,16,6
Alishea Jackson,,0,18,19,13,12,6
Rasheen Crews,,,1,20,13,13,6
Kevin C Hannah,,,,1,13,11,6
Vernon D Brown,,,,,2,11,6
James Tyson,,,,,,1,6
Total,60,34,31,26,22,18,6
,Representative In The General Assembly 186th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,7
,Jordan A Harris,Rasheen Crews,Kevin C Hannah,Alishea Jackson,James Tyson,Vernon D Brown,7
Jordan A Harris,18,27,25,24,18,19,7
Rasheen Crews,,3,19,16,11,12,7
Kevin C Hannah,,,3,17,14,15,7
Alishea Jackson,,,,2,11,13,7
James Tyson,,,,,0,14,7
Vernon D Brown,,,,,,0,7
Total,65,30,29,26,20,20,7
,Representative In The General Assembly 186th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,8
,Jordan A Harris,Alishea Jackson,Rasheen Crews,Kevin C Hannah,James Tyson,Vernon D Brown,8
Jordan A Harris,50,32,31,24,14,13,8
Alishea Jackson,,3,20,19,11,12,8
Rasheen Crews,,,2,19,10,11,8
Kevin C Hannah,,,,0,10,10,8
James Tyson,,,,,0,12,8
Vernon D Brown,,,,,,1,8
Total,100,35,33,24,15,15,8
,Representative In The General Assembly 186th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,9
,Jordan A Harris,Rasheen Crews,Alishea Jackson,Vernon D Brown,Kevin C Hannah,James Tyson,9
Jordan A Harris,15,24,24,17,17,12,9
Rasheen Crews,,1,16,12,16,10,9
Alishea Jackson,,,0,11,14,10,9
Vernon D Brown,,,,1,10,12,9
Kevin C Hannah,,,,,0,10,9
James Tyson,,,,,,1,9
