col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,All
,John Jenkins,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,All
John Jenkins,11,108,88,44,39,All
Annie Havey,,6,82,41,37,All
Monika A Czapla,,,4,35,34,All
Christopher M Vogler,,,,2,37,All
Jimmy Dintino,,,,,1,All
Total,132,116,94,47,41,All
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,1
,John Jenkins,Annie Havey,Jimmy Dintino,Monika A Czapla,Christopher M Vogler,1
John Jenkins,1,3,1,2,1,1
Annie Havey,,0,1,2,1,1
Jimmy Dintino,,,1,1,1,1
Monika A Czapla,,,,0,1,1
Christopher M Vogler,,,,,0,1
Total,4,3,2,2,1,1
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,2
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,2
Annie Havey,0,2,1,0,2,2
Monika A Czapla,,0,1,0,2,2
Christopher M Vogler,,,0,0,1,2
Jimmy Dintino,,,,0,0,2
John Jenkins,,,,,0,2
Total,2,2,1,0,2,2
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,3
,John Jenkins,Annie Havey,Monika A Czapla,Jimmy Dintino,Christopher M Vogler,3
John Jenkins,1,4,4,2,0,3
Annie Havey,,0,3,1,0,3
Monika A Czapla,,,0,1,0,3
Jimmy Dintino,,,,0,0,3
Christopher M Vogler,,,,,0,3
Total,7,4,4,2,0,3
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,4
,Annie Havey,Christopher M Vogler,Jimmy Dintino,Monika A Czapla,John Jenkins,4
Annie Havey,0,2,2,1,2,4
Christopher M Vogler,,0,2,1,2,4
Jimmy Dintino,,,0,1,2,4
Monika A Czapla,,,,0,1,4
John Jenkins,,,,,0,4
Total,2,2,2,1,2,4
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,5
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,5
Annie Havey,0,3,2,1,4,5
Monika A Czapla,,1,1,1,3,5
Christopher M Vogler,,,0,1,2,5
Jimmy Dintino,,,,0,1,5
John Jenkins,,,,,0,5
Total,4,4,2,1,4,5
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,6
,John Jenkins,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,6
John Jenkins,1,11,7,5,3,6
Annie Havey,,0,7,4,3,6
Monika A Czapla,,,0,3,3,6
Christopher M Vogler,,,,0,3,6
Jimmy Dintino,,,,,0,6
Total,14,12,8,5,3,6
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,7
,John Jenkins,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,7
John Jenkins,1,1,1,0,0,7
Annie Havey,,0,1,0,0,7
Monika A Czapla,,,0,0,0,7
Christopher M Vogler,,,,0,0,7
Jimmy Dintino,,,,,0,7
Total,2,1,1,0,0,7
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,8
,Jimmy Dintino,Annie Havey,Christopher M Vogler,Monika A Czapla,John Jenkins,8
Jimmy Dintino,0,0,0,0,1,8
Annie Havey,,0,0,0,0,8
Christopher M Vogler,,,0,0,0,8
Monika A Czapla,,,,0,0,8
John Jenkins,,,,,0,8
Total,1,0,0,0,1,8
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,9
,John Jenkins,Monika A Czapla,Annie Havey,Christopher M Vogler,Jimmy Dintino,9
John Jenkins,1,2,1,1,1,9
Monika A Czapla,,0,1,1,1,9
Annie Havey,,,0,1,1,9
Christopher M Vogler,,,,0,1,9
Jimmy Dintino,,,,,0,9
Total,3,2,1,1,1,9
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,11
,Annie Havey,Christopher M Vogler,Jimmy Dintino,Monika A Czapla,John Jenkins,11
Annie Havey,0,1,1,1,1,11
Christopher M Vogler,,0,1,1,1,11
Jimmy Dintino,,,0,1,1,11
Monika A Czapla,,,,0,1,11
John Jenkins,,,,,0,11
Total,1,1,1,1,1,11
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,12
,John Jenkins,Annie Havey,Christopher M Vogler,Jimmy Dintino,Monika A Czapla,12
John Jenkins,1,2,1,1,1,12
Annie Havey,,0,1,1,1,12
Christopher M Vogler,,,0,1,1,12
Jimmy Dintino,,,,0,1,12
Monika A Czapla,,,,,0,12
Total,3,2,1,1,1,12
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,13
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,13
Annie Havey,1,5,2,1,7,13
Monika A Czapla,,0,2,1,6,13
Christopher M Vogler,,,0,1,3,13
Jimmy Dintino,,,,0,1,13
John Jenkins,,,,,0,13
Total,8,6,3,1,8,13
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,14
,John Jenkins,Monika A Czapla,Annie Havey,Christopher M Vogler,Jimmy Dintino,14
John Jenkins,0,2,1,1,1,14
Monika A Czapla,,0,1,1,1,14
Annie Havey,,,0,1,1,14
Christopher M Vogler,,,,0,1,14
Jimmy Dintino,,,,,0,14
Total,2,2,1,1,1,14
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,15
,John Jenkins,Monika A Czapla,Annie Havey,Christopher M Vogler,Jimmy Dintino,15
John Jenkins,3,7,6,3,3,15
Monika A Czapla,,1,6,3,3,15
Annie Havey,,,1,3,3,15
Christopher M Vogler,,,,0,3,15
Jimmy Dintino,,,,,0,15
Total,10,8,7,3,3,15
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,16
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,16
Annie Havey,0,3,0,0,4,16
Monika A Czapla,,0,0,0,3,16
Christopher M Vogler,,,0,0,0,16
Jimmy Dintino,,,,0,0,16
John Jenkins,,,,,0,16
Total,4,3,0,0,4,16
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,17
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,17
Annie Havey,0,7,4,4,9,17
Monika A Czapla,,0,3,3,7,17
Christopher M Vogler,,,1,4,4,17
Jimmy Dintino,,,,0,4,17
John Jenkins,,,,,0,17
Total,9,7,5,4,9,17
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,18
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,18
Annie Havey,0,4,2,2,8,18
Monika A Czapla,,0,2,2,4,18
Christopher M Vogler,,,0,2,2,18
Jimmy Dintino,,,,0,2,18
John Jenkins,,,,,0,18
Total,8,4,2,2,8,18
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,19
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,19
Annie Havey,1,6,3,3,6,19
Monika A Czapla,,0,3,3,6,19
Christopher M Vogler,,,0,3,2,19
Jimmy Dintino,,,,0,2,19
John Jenkins,,,,,0,19
Total,8,7,3,3,7,19
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,21
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,21
Annie Havey,1,2,1,1,3,21
Monika A Czapla,,1,0,0,2,21
Christopher M Vogler,,,0,2,2,21
Jimmy Dintino,,,,0,2,21
John Jenkins,,,,,0,21
Total,4,3,2,2,4,21
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,22
,John Jenkins,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,22
John Jenkins,1,9,7,3,3,22
Annie Havey,,0,7,3,3,22
Monika A Czapla,,,0,3,3,22
Christopher M Vogler,,,,0,3,22
Jimmy Dintino,,,,,0,22
Total,10,9,7,3,3,22
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,23
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,23
Annie Havey,2,7,2,2,7,23
Monika A Czapla,,0,2,2,8,23
Christopher M Vogler,,,0,2,3,23
Jimmy Dintino,,,,0,2,23
John Jenkins,,,,,0,23
Total,9,8,3,2,9,23
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,24
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,24
Annie Havey,0,1,0,0,1,24
Monika A Czapla,,0,0,0,1,24
Christopher M Vogler,,,0,0,0,24
Jimmy Dintino,,,,0,0,24
John Jenkins,,,,,0,24
Total,1,1,0,0,1,24
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,25
,John Jenkins,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,25
John Jenkins,1,9,6,4,3,25
Annie Havey,,0,6,4,3,25
Monika A Czapla,,,0,3,3,25
Christopher M Vogler,,,,0,3,25
Jimmy Dintino,,,,,0,25
Total,10,9,6,4,3,25
,Member Of - Republican State Committee 1st Congressional District,,,,Senator In The General Assembly 2nd District - Republican,26
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,John Jenkins,26
Annie Havey,0,5,3,3,7,26
Monika A Czapla,,1,3,3,5,26
Christopher M Vogler,,,1,3,3,26
Jimmy Dintino,,,,0,3,26
John Jenkins,,,,,0,26
Total,7,6,4,3,7,26
