col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,1
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Kathy Enggasser,Barbara A Deeley,Patrick Parkinson,Mary Ann Quartullo,Louis Farinella,Jacqulyne Scott,Larry King,1
Mike Stack,11,0,0,0,0,18,13,14,11,10,1,0,1
Mark Smith,,2,0,0,0,0,1,0,0,0,0,0,1
Brad Koplinski,,,1,0,0,0,1,1,0,0,0,0,1
Brandon P Neuman,,,,1,0,1,1,1,0,0,0,0,1
Mark Critz,,,,,1,0,1,0,0,0,0,0,1
Kathy Enggasser,,,,,,0,11,11,8,8,1,0,1
Barbara A Deeley,,,,,,,0,13,7,8,1,0,1
Patrick Parkinson,,,,,,,,0,7,9,1,0,1
Mary Ann Quartullo,,,,,,,,,0,7,1,0,1
Louis Farinella,,,,,,,,,,0,1,0,1
Jacqulyne Scott,,,,,,,,,,,0,0,1
Larry King,,,,,,,,,,,,0,1
Total,38,3,2,2,2,19,17,16,11,10,1,0,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,2
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,2
Mike Stack,11,0,0,0,0,11,8,6,6,6,0,0,2
Mark Smith,,1,0,0,0,2,1,2,1,1,0,0,2
Brad Koplinski,,,0,0,0,0,1,1,1,0,0,0,2
Brandon P Neuman,,,,0,0,1,1,1,1,1,0,0,2
Mark Critz,,,,,0,0,0,0,0,0,0,0,2
Kathy Enggasser,,,,,,0,7,6,5,6,0,0,2
Louis Farinella,,,,,,,0,7,7,6,0,0,2
Patrick Parkinson,,,,,,,,0,7,5,0,0,2
Barbara A Deeley,,,,,,,,,0,6,0,0,2
