col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,1
,David Rodriguez,Elaine Tomlin,Latrice Y Bryant,Edward M Lloyd Jr,Barbara Carroll,Humberto Perez,Gwen Collins,Louis Agre,Ruth I Birchett,Karen Voss,Dawn Thomas,1
David Rodriguez,16,22,19,23,21,21,18,17,17,16,1,1
Elaine Tomlin,,18,14,18,19,16,16,14,16,13,1,1
Latrice Y Bryant,,,8,20,17,14,17,13,13,15,0,1
Edward M Lloyd Jr,,,,5,19,16,18,15,15,16,0,1
Barbara Carroll,,,,,1,19,17,16,18,16,0,1
Humberto Perez,,,,,,1,15,15,14,14,1,1
Gwen Collins,,,,,,,1,15,14,17,0,1
Louis Agre,,,,,,,,1,14,15,1,1
Ruth I Birchett,,,,,,,,,0,14,1,1
Karen Voss,,,,,,,,,,0,0,1
Dawn Thomas,,,,,,,,,,,0,1
Total,45,42,31,29,25,24,22,22,20,19,2,1
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,2
,David Rodriguez,Latrice Y Bryant,Elaine Tomlin,Humberto Perez,Edward M Lloyd Jr,Barbara Carroll,Gwen Collins,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,2
David Rodriguez,13,11,11,13,10,9,8,9,8,7,0,2
Latrice Y Bryant,,4,9,9,8,7,7,7,7,5,0,2
Elaine Tomlin,,,2,11,8,8,7,7,7,6,0,2
Humberto Perez,,,,2,8,8,8,8,8,6,0,2
Edward M Lloyd Jr,,,,,3,5,6,5,5,3,0,2
Barbara Carroll,,,,,,0,7,8,7,7,0,2
Gwen Collins,,,,,,,1,7,7,5,0,2
Karen Voss,,,,,,,,0,7,6,0,2
Louis Agre,,,,,,,,,0,5,0,2
Ruth I Birchett,,,,,,,,,,0,0,2
Dawn Thomas,,,,,,,,,,,0,2
Total,29,16,15,15,14,9,9,9,8,7,0,2
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,3
,David Rodriguez,Elaine Tomlin,Humberto Perez,Edward M Lloyd Jr,Gwen Collins,Barbara Carroll,Karen Voss,Latrice Y Bryant,Louis Agre,Ruth I Birchett,Dawn Thomas,3
David Rodriguez,26,5,8,10,5,4,4,5,3,4,0,3
