col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,1
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Ken Washington,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Jacque Whaumbush,Lisa Rhodes,1
Mike Stack,30,0,0,0,0,24,14,12,12,11,8,1
Mark Smith,,1,0,0,0,0,0,0,1,0,0,1
Brandon P Neuman,,,0,0,0,1,1,1,0,1,1,1
Brad Koplinski,,,,0,0,0,0,0,0,0,0,1
Mark Critz,,,,,0,0,0,0,0,0,0,1
Ken Washington,,,,,,0,9,8,6,7,7,1
Kathryn S Huggins,,,,,,,0,8,8,7,9,1
Monica Maria Djerassi,,,,,,,,0,4,6,6,1
Willie Jordan,,,,,,,,,0,4,7,1
Jacque Whaumbush,,,,,,,,,,0,6,1
Lisa Rhodes,,,,,,,,,,,0,1
Total,71,2,1,0,0,25,15,13,13,12,9,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Lisa Rhodes,Willie Jordan,Monica Maria Djerassi,2
Mike Stack,46,0,0,0,0,65,43,44,43,42,38,2
Mark Smith,,2,0,0,0,8,7,6,4,4,4,2
Brad Koplinski,,,0,0,0,3,7,3,3,3,3,2
Brandon P Neuman,,,,1,0,4,5,4,4,4,4,2
Mark Critz,,,,,0,3,3,3,2,2,3,2
Ken Washington,,,,,,4,54,46,48,50,45,2
Kathryn S Huggins,,,,,,,1,47,51,49,48,2
Jacque Whaumbush,,,,,,,,0,46,45,45,2
Lisa Rhodes,,,,,,,,,1,49,48,2
Willie Jordan,,,,,,,,,,0,44,2
Monica Maria Djerassi,,,,,,,,,,,0,2
Total,131,16,7,7,3,91,69,62,61,57,52,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Mike Stack,Brandon P Neuman,Mark Critz,Brad Koplinski,Mark Smith,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,3
Mike Stack,4,0,0,0,0,20,16,12,10,10,9,3
Brandon P Neuman,,0,0,0,0,1,1,3,3,2,1,3
Mark Critz,,,1,0,0,1,3,1,1,1,1,3
Brad Koplinski,,,,0,0,0,0,1,0,0,0,3
Mark Smith,,,,,0,0,1,0,0,0,0,3
Ken Washington,,,,,,1,14,12,12,11,11,3
Jacque Whaumbush,,,,,,,1,11,11,11,11,3
Kathryn S Huggins,,,,,,,,0,12,11,11,3
Monica Maria Djerassi,,,,,,,,,0,11,11,3
Lisa Rhodes,,,,,,,,,,0,11,3
Willie Jordan,,,,,,,,,,,0,3
Total,31,5,4,1,1,23,22,17,14,13,11,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,4
Mike Stack,11,0,0,0,0,25,14,10,11,8,7,4
Brandon P Neuman,,0,0,0,0,2,2,2,1,1,1,4
Mark Smith,,,0,0,0,4,3,3,3,3,3,4
Brad Koplinski,,,,0,0,1,2,2,1,1,2,4
Mark Critz,,,,,0,1,0,0,0,0,0,4
Ken Washington,,,,,,3,14,12,14,11,12,4
Jacque Whaumbush,,,,,,,0,10,11,11,12,4
Kathryn S Huggins,,,,,,,,0,14,11,10,4
Willie Jordan,,,,,,,,,0,12,12,4
Lisa Rhodes,,,,,,,,,,0,11,4
Monica Maria Djerassi,,,,,,,,,,,0,4
Total,45,4,4,3,1,36,21,17,16,13,13,4
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,5
Mike Stack,25,0,0,0,0,71,60,57,53,53,54,5
Brandon P Neuman,,3,0,0,0,1,2,1,1,1,1,5
Mark Smith,,,1,0,0,4,3,3,3,3,2,5
Mark Critz,,,,2,0,1,1,1,1,1,1,5
Brad Koplinski,,,,,0,1,1,1,2,1,1,5
Ken Washington,,,,,,0,59,53,50,54,53,5
Jacque Whaumbush,,,,,,,2,53,49,50,50,5
Kathryn S Huggins,,,,,,,,0,54,53,54,5
Monica Maria Djerassi,,,,,,,,,0,49,53,5
Willie Jordan,,,,,,,,,,1,52,5
Lisa Rhodes,,,,,,,,,,,0,5
Total,121,5,5,3,2,80,71,64,61,61,60,5
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,6
Mike Stack,34,0,0,0,0,75,61,59,54,49,48,6
Mark Smith,,2,0,0,0,7,5,5,6,5,5,6
Brandon P Neuman,,,0,0,0,3,1,1,1,1,1,6
Brad Koplinski,,,,1,0,1,1,1,1,1,1,6
Mark Critz,,,,,0,0,0,0,0,0,0,6
Ken Washington,,,,,,1,58,57,52,51,52,6
Jacque Whaumbush,,,,,,,2,55,54,50,50,6
Kathryn S Huggins,,,,,,,,0,56,54,53,6
Lisa Rhodes,,,,,,,,,0,52,51,6
Monica Maria Djerassi,,,,,,,,,,0,49,6
Willie Jordan,,,,,,,,,,,0,6
Total,130,11,3,2,0,87,70,66,62,56,55,6
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,7
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,7
Mike Stack,28,0,0,0,0,47,34,31,31,29,26,7
Mark Smith,,2,0,0,0,5,3,3,3,2,3,7
Mark Critz,,,1,0,0,6,2,1,0,3,2,7
Brandon P Neuman,,,,0,0,3,1,1,1,1,1,7
Brad Koplinski,,,,,0,1,0,0,0,0,0,7
Ken Washington,,,,,,1,33,31,28,32,30,7
Jacque Whaumbush,,,,,,,0,27,26,27,27,7
Monica Maria Djerassi,,,,,,,,1,27,29,28,7
Kathryn S Huggins,,,,,,,,,0,27,29,7
Willie Jordan,,,,,,,,,,0,29,7
Lisa Rhodes,,,,,,,,,,,2,7
Total,95,8,7,3,1,64,40,38,35,35,34,7
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,8
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,8
Mike Stack,37,0,0,0,0,90,64,59,60,60,59,8
Mark Smith,,1,0,0,0,6,3,1,1,1,1,8
Brandon P Neuman,,,0,0,0,4,5,5,6,4,4,8
Mark Critz,,,,3,0,2,3,2,2,2,2,8
Brad Koplinski,,,,,0,1,1,2,1,1,1,8
Ken Washington,,,,,,3,66,67,64,66,66,8
Jacque Whaumbush,,,,,,,0,65,67,64,65,8
Kathryn S Huggins,,,,,,,,0,65,67,67,8
Monica Maria Djerassi,,,,,,,,,0,64,66,8
Willie Jordan,,,,,,,,,,0,64,8
Lisa Rhodes,,,,,,,,,,,1,8
Total,143,9,8,6,2,108,78,72,72,71,70,8
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,9
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,9
Mike Stack,35,0,0,0,0,39,23,24,19,18,18,9
Mark Smith,,5,0,0,0,6,4,2,3,3,3,9
Mark Critz,,,1,0,0,4,1,3,0,1,0,9
Brandon P Neuman,,,,1,0,2,3,1,2,1,2,9
Brad Koplinski,,,,,2,1,1,0,0,0,0,9
Ken Washington,,,,,,0,21,21,21,19,19,9
Kathryn S Huggins,,,,,,,0,18,21,21,17,9
Jacque Whaumbush,,,,,,,,0,17,17,17,9
Willie Jordan,,,,,,,,,0,18,17,9
